timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 19:47:29,30j_5m_agv10,SPT_SMPT,42,10999.79,30,5,150,10,300,-0.7267,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:52:34,30j_5m_agv10,SPT_SMPT,43,10700.00,30,5,146,10,292,-0.7237,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:57:41,30j_5m_agv10,SPT_SMPT,44,10800.00,30,5,148,10,296,-0.7230,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:47:36,30j_5m_agv10,SPT_SRWT,42,10996.22,30,5,150,10,300,-0.7264,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:52:33,30j_5m_agv10,SPT_SRWT,43,10700.00,30,5,146,10,292,-0.7237,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:57:33,30j_5m_agv10,SPT_SRWT,44,10800.00,30,5,148,10,296,-0.7230,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:47:25,30j_5m_agv10,LPT_MMUR,42,10394.06,30,5,150,10,300,-0.6863,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:52:13,30j_5m_agv10,LPT_MMUR,43,10300.00,30,5,146,10,292,-0.6963,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:57:05,30j_5m_agv10,LPT_MMUR,44,10466.67,30,5,148,10,296,-0.6982,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:47:30,30j_5m_agv10,LPT_SMPT,42,10397.93,30,5,150,10,300,-0.6865,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:52:16,30j_5m_agv10,LPT_SMPT,43,10300.00,30,5,146,10,292,-0.6963,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:57:09,30j_5m_agv10,LPT_SMPT,44,10466.67,30,5,148,10,296,-0.6982,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:47:46,30j_5m_agv10,SRT_SRWT,42,10696.80,30,5,150,10,300,-0.7065,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:52:39,30j_5m_agv10,SRT_SRWT,43,10433.33,30,5,146,10,292,-0.7055,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:57:40,30j_5m_agv10,SRT_SRWT,44,10600.00,30,5,148,10,296,-0.7072,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:48:00,30j_5m_agv10,SRT_SMPT,42,10699.91,30,5,150,10,300,-0.7067,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:53:01,30j_5m_agv10,SRT_SMPT,43,10433.33,30,5,146,10,292,-0.7055,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:58:02,30j_5m_agv10,SRT_SMPT,44,10600.00,30,5,148,10,296,-0.7072,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:01:03,30j_5m_agv10,LRT_MMUR,42,10561.06,30,5,150,10,300,-0.6952,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:05:58,30j_5m_agv10,LRT_MMUR,43,10400.00,30,5,146,10,292,-0.7032,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:11:03,30j_5m_agv10,LRT_MMUR,44,10733.33,30,5,148,10,296,-0.7162,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:01:19,30j_5m_agv10,SDT_SRWT,42,10693.89,30,5,150,10,300,-0.7063,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:06:24,30j_5m_agv10,SDT_SRWT,43,10633.33,30,5,146,10,292,-0.7192,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:11:32,30j_5m_agv10,SDT_SRWT,44,10700.00,30,5,148,10,296,-0.7140,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:01:18,30j_5m_agv10,Random,42,10761.64,30,5,150,10,300,-0.7086,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:06:14,30j_5m_agv10,Random,43,10400.00,30,5,146,10,292,-0.7032,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:11:16,30j_5m_agv10,Random,44,10600.00,30,5,148,10,296,-0.7072,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
