timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 22:40:56,mfsweep_shard0,LRT_MMUR,42,4849.08,137,15,274,22,603,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5738.1,0,0.00000,0.0,0.0,-1.0,570.15,1519.31,1902.54,278.23,0,570.15,1519.31,1902.54,0,-1.0,2711.6,3
2026-09-19 22:47:07,mfsweep_shard0,LRT_MMUR,43,7356.58,137,15,274,22,819,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,130,8579.9,0,0.00000,0.0,0.0,-1.0,1493.09,4513.76,5938.03,1020.99,0,1493.09,4513.76,5938.03,0,-1.0,3307.7,2
2026-09-19 22:52:24,mfsweep_shard0,LRT_MMUR,44,6346.18,137,15,274,22,789,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,108,6389.2,0,0.00000,0.0,0.0,-1.0,1551.11,3274.78,3718.44,1152.77,0,1551.11,3274.78,3718.44,0,-1.0,2131.7,0
2026-09-19 22:57:13,mfsweep_shard0,LRT_MMUR,45,5754.50,137,15,274,22,710,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,6813.5,0,0.00000,0.0,0.0,-1.0,1086.59,2583.14,3087.64,661.72,0,1086.59,2583.14,3087.64,0,-1.0,2797.4,4
2026-09-19 23:01:36,mfsweep_shard0,LRT_MMUR,46,4968.52,137,15,274,22,638,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,89,5693.7,0,0.00000,0.0,0.0,-1.0,680.52,1787.22,2264.05,355.26,0,680.52,1787.22,2264.05,0,-1.0,2394.9,3
2026-09-19 23:05:42,mfsweep_shard0,LRT_MMUR,47,4655.32,137,15,274,22,604,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5418.1,0,0.00000,0.0,0.0,-1.0,655.53,1294.41,1393.39,325.33,0,655.53,1294.41,1393.39,0,-1.0,-1.0,4
2026-09-19 23:10:36,mfsweep_shard0,LRT_MMUR,48,5864.36,137,15,274,22,733,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,106,7044.0,0,0.00000,0.0,0.0,-1.0,1630.93,3375.58,3849.34,1283.05,0,1630.93,3375.58,3849.34,0,-1.0,1088.1,1
2026-09-19 23:16:00,mfsweep_shard0,LRT_MMUR,49,6707.50,137,15,274,22,684,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,7505.7,0,0.00000,0.0,0.0,-1.0,1375.99,3608.09,4042.14,1136.98,0,1375.99,3608.09,4042.14,0,-1.0,1599.9,2
2026-09-19 23:21:38,mfsweep_shard0,LRT_MMUR,50,6850.96,137,15,274,22,751,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,132,8067.1,0,0.00000,0.0,0.0,-1.0,1780.71,3636.80,4512.27,1476.36,0,1780.71,3636.80,4512.27,0,-1.0,1336.5,2
2026-09-19 23:25:57,mfsweep_shard0,LRT_MMUR,51,4998.26,137,15,274,22,623,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6731.8,0,0.00000,0.0,0.0,-1.0,703.07,2221.54,3073.25,345.08,0,703.07,2221.54,3073.25,0,-1.0,1715.5,3
