timestamp,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale
2026-04-17 16:57:32,SDT_SRWT,42,11522.88,30,15,158,2,316,-0.7209,100.0000
2026-04-17 17:01:50,SDT_SRWT,43,11000.00,30,15,155,2,310,-0.6989,100.0000
2026-04-17 17:06:24,SDT_SRWT,44,11166.67,30,15,157,2,314,-0.6985,100.0000
2026-04-17 17:11:06,SDT_SRWT,42,11266.67,30,15,158,5,316,-0.7046,100.0000
2026-04-17 17:15:43,SDT_SRWT,43,11133.34,30,15,155,5,310,-0.7075,100.0000
2026-04-17 17:20:31,SDT_SRWT,44,11533.33,30,15,157,5,314,-0.7176,100.0000
2026-04-17 17:25:26,SDT_SRWT,42,11700.00,30,15,158,8,316,-0.7321,100.0000
2026-04-17 17:30:03,SDT_SRWT,43,10966.66,30,15,155,8,310,-0.6989,100.0000
2026-04-17 17:34:55,SDT_SRWT,44,11533.34,30,15,157,8,314,-0.7176,100.0000
2026-04-17 17:39:56,SDT_SRWT,42,11700.00,30,15,158,12,316,-0.7321,100.0000
2026-04-17 17:44:37,SDT_SRWT,43,10966.67,30,15,155,12,310,-0.6989,100.0000
2026-04-17 17:49:30,SDT_SRWT,44,11333.33,30,15,157,12,314,-0.7049,100.0000
2026-04-17 17:54:33,SDT_SRWT,42,11700.00,30,15,158,15,316,-0.7321,100.0000
2026-04-17 17:59:19,SDT_SRWT,43,10966.67,30,15,155,15,310,-0.6989,100.0000
2026-04-17 18:04:15,SDT_SRWT,44,11333.34,30,15,157,15,314,-0.7049,100.0000
2026-04-17 18:09:13,SDT_SRWT,42,11266.67,30,15,158,20,316,-0.7046,100.0000
2026-04-17 18:14:04,SDT_SRWT,43,10966.67,30,15,155,20,310,-0.6989,100.0000
2026-04-17 18:19:05,SDT_SRWT,44,11333.33,30,15,157,20,314,-0.7049,100.0000
2026-04-17 18:25:59,SDT_SRWT,42,16533.33,30,5,162,10,324,-1.0062,100.0000
2026-04-17 18:33:10,SDT_SRWT,43,17233.33,30,5,159,10,318,-1.0608,100.0000
2026-04-17 18:39:47,SDT_SRWT,44,15766.67,30,5,166,10,332,-0.9398,100.0000
2026-04-17 18:44:49,SDT_SRWT,42,11800.02,30,10,159,10,318,-0.7191,100.0000
2026-04-17 18:49:50,SDT_SRWT,43,11600.00,30,10,157,10,314,-0.7282,100.0000
2026-04-17 18:55:02,SDT_SRWT,44,12100.00,30,10,160,10,320,-0.7438,100.0000
2026-04-17 19:00:08,SDT_SRWT,42,11700.00,30,15,158,10,316,-0.7321,100.0000
2026-04-17 19:04:54,SDT_SRWT,43,10966.69,30,15,155,10,310,-0.6989,100.0000
2026-04-17 19:09:54,SDT_SRWT,44,11533.34,30,15,157,10,314,-0.7176,100.0000
2026-04-17 19:15:06,SDT_SRWT,42,11866.66,30,20,164,10,328,-0.7094,100.0000
2026-04-17 19:19:59,SDT_SRWT,43,11133.34,30,20,155,10,310,-0.7054,100.0000
2026-04-17 19:24:46,SDT_SRWT,44,10900.00,30,20,155,10,310,-0.6925,100.0000
2026-04-17 19:29:45,SDT_SRWT,42,11233.34,30,25,158,10,316,-0.6983,100.0000
2026-04-17 19:34:49,SDT_SRWT,43,11433.34,30,25,161,10,322,-0.6977,100.0000
2026-04-17 19:39:41,SDT_SRWT,44,10900.00,30,25,157,10,314,-0.6815,100.0000
2026-04-17 19:48:54,SDT_SRWT,42,20966.69,50,15,287,3,574,-0.7259,100.0000
2026-04-17 19:57:29,SDT_SRWT,43,19466.69,50,15,280,3,560,-0.6893,100.0000
2026-04-17 20:06:16,SDT_SRWT,44,19933.34,50,15,277,3,554,-0.7136,100.0000
2026-04-17 20:15:14,SDT_SRWT,42,20200.00,50,15,287,5,574,-0.6992,100.0000
2026-04-17 20:23:54,SDT_SRWT,43,19466.66,50,15,280,5,560,-0.6893,100.0000
2026-04-17 20:32:33,SDT_SRWT,44,19333.31,50,15,277,5,554,-0.6919,100.0000
2026-04-17 20:41:42,SDT_SRWT,42,20200.00,50,15,287,10,574,-0.6992,100.0000
2026-04-17 20:50:38,SDT_SRWT,43,19533.38,50,15,280,10,560,-0.6917,100.0000
2026-04-17 20:59:35,SDT_SRWT,44,19600.00,50,15,277,10,554,-0.6992,100.0000
2026-04-17 21:08:58,SDT_SRWT,42,20200.00,50,15,287,15,574,-0.6992,100.0000
2026-04-17 21:18:06,SDT_SRWT,43,19533.31,50,15,280,15,560,-0.6917,100.0000
2026-04-17 21:27:17,SDT_SRWT,44,19600.00,50,15,277,15,554,-0.6992,100.0000
2026-04-17 21:37:03,SDT_SRWT,42,20666.63,50,15,287,20,574,-0.7154,100.0000
