timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-23 15:49:08,brandimarte_mk01_low,LPT_SMPT,42,7732.43,10,6,55,3,233,-1.3877,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,92,60.4
2026-05-23 15:52:24,brandimarte_mk01_low,SPT_SRWT,43,7900.00,10,6,55,3,229,-1.4182,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,88,59.3
2026-05-23 15:55:19,brandimarte_mk01_low,LPT_SMPT,44,7066.67,10,6,55,3,206,-1.2667,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,78,48.3
2026-05-23 15:58:18,brandimarte_mk02_low,SDT_SRWT,42,7166.67,10,6,58,3,211,-1.2184,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,80,47.0
2026-05-23 16:02:01,brandimarte_mk02_low,SPT_SRWT,43,8966.67,10,6,58,3,262,-1.5287,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,101,58.6
2026-05-23 16:05:25,brandimarte_mk02_low,SPT_SRWT,44,8166.66,10,6,58,3,237,-1.3908,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,91,54.8
2026-05-23 16:17:58,brandimarte_mk03_low,SPT_SMPT,42,29333.34,15,8,150,3,859,-1.9489,100.0000,mf,1.50,624.5,563.7,0.371,0.400,389,612.4
2026-05-23 16:32:19,brandimarte_mk03_low,SPT_SMPT,43,33600.01,15,8,150,3,998,-2.2333,100.0000,mf,1.50,624.5,563.7,0.371,0.400,445,701.1
2026-05-23 16:46:33,brandimarte_mk03_low,SPT_SMPT,44,33233.34,15,8,150,3,989,-2.2089,100.0000,mf,1.50,624.5,563.7,0.371,0.400,440,680.9
2026-05-23 16:53:06,brandimarte_mk04_low,SPT_SMPT,42,15366.66,15,8,90,3,448,-1.6963,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,218,178.0
2026-05-23 16:59:05,brandimarte_mk04_low,LPT_MMUR,43,13933.33,15,8,90,3,403,-1.5370,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,203,148.9
