timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 19:17:13,30j_15m_agv2,SPT_SMPT,42,9926.64,30,15,144,2,288,-0.6801,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:25,30j_15m_agv2,SPT_SMPT,43,10733.33,30,15,154,2,308,-0.6905,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:27:11,30j_15m_agv2,SPT_SMPT,44,9833.33,30,15,142,2,284,-0.6854,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:08,30j_15m_agv2,SPT_SRWT,42,9795.43,30,15,144,2,288,-0.6710,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:08,30j_15m_agv2,SPT_SRWT,43,10400.00,30,15,154,2,308,-0.6667,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:26:52,30j_15m_agv2,SPT_SRWT,44,9800.00,30,15,142,2,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:14,30j_15m_agv2,LPT_MMUR,42,10059.05,30,15,144,2,288,-0.6893,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:35,30j_15m_agv2,LPT_MMUR,43,11300.00,30,15,154,2,308,-0.7251,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:27:22,30j_15m_agv2,LPT_MMUR,44,10000.00,30,15,142,2,284,-0.6948,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:06,30j_15m_agv2,LPT_SMPT,42,9729.60,30,15,144,2,288,-0.6687,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:18,30j_15m_agv2,LPT_SMPT,43,10833.33,30,15,154,2,308,-0.6970,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:26:58,30j_15m_agv2,LPT_SMPT,44,9800.00,30,15,142,2,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:08,30j_15m_agv2,SRT_SRWT,42,9791.20,30,15,144,2,288,-0.6707,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:11,30j_15m_agv2,SRT_SRWT,43,10600.00,30,15,154,2,308,-0.6797,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:26:51,30j_15m_agv2,SRT_SRWT,44,9766.67,30,15,142,2,284,-0.6784,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:11,30j_15m_agv2,SRT_SMPT,42,9925.56,30,15,144,2,288,-0.6800,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:29,30j_15m_agv2,SRT_SMPT,43,11133.33,30,15,154,2,308,-0.7143,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:27:12,30j_15m_agv2,SRT_SMPT,44,9833.33,30,15,142,2,284,-0.6854,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:18,30j_15m_agv2,LRT_MMUR,42,10294.89,30,15,144,2,288,-0.7080,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:39,30j_15m_agv2,LRT_MMUR,43,11333.33,30,15,154,2,308,-0.7294,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:27:29,30j_15m_agv2,LRT_MMUR,44,10233.33,30,15,142,2,284,-0.7113,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:07,30j_15m_agv2,SDT_SRWT,42,9829.57,30,15,144,2,288,-0.6757,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:05,30j_15m_agv2,SDT_SRWT,43,10533.33,30,15,154,2,308,-0.6753,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:26:44,30j_15m_agv2,SDT_SRWT,44,9700.00,30,15,142,2,284,-0.6737,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:28,30j_15m_agv2,Random,42,10195.00,30,15,144,2,288,-0.6987,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:41,30j_15m_agv2,Random,43,10666.67,30,15,154,2,308,-0.6840,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:27:28,30j_15m_agv2,Random,44,9666.67,30,15,142,2,284,-0.6714,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
