timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-08-27 12:38:25,med_agv06_single,SPT_SRWT,42,29704.79,310,15,2004,6,4008,-0.2552,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7838.1,11190.23,20833.34,22033.33,10628.22,0,0,-1.0
2026-08-27 12:53:54,med_agv06_single,SPT_SRWT,43,29666.67,310,15,2004,6,4008,-0.2435,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,11789.68,21400.00,22500.00,11252.80,0,0,-1.0
2026-08-27 13:09:39,med_agv06_single,SPT_SRWT,44,30466.67,310,15,2018,6,4036,-0.2413,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,12042.26,22066.67,23133.34,11472.80,0,0,-1.0
2026-08-27 13:24:52,med_agv06_multiple,SPT_SRWT,42,29933.34,310,15,2004,6,4008,-0.2569,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,11305.16,21366.67,22200.01,10748.17,0,0,-1.0
2026-08-27 13:39:52,med_agv06_multiple,SPT_SRWT,43,29400.01,310,15,2004,6,4008,-0.2423,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,11458.06,20733.33,22166.67,10895.70,0,0,-1.0
2026-08-27 13:55:23,med_agv06_multiple,SPT_SRWT,44,30133.34,310,15,2018,6,4036,-0.2398,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,11946.88,21966.67,22833.34,11410.44,0,0,-1.0
2026-08-27 14:09:32,med_agv07_single,SPT_SRWT,42,27433.33,310,15,2004,7,4008,-0.2445,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,10024.84,18733.34,19700.00,9465.59,0,0,-1.0
2026-08-27 14:23:35,med_agv07_single,SPT_SRWT,43,27100.00,310,15,2004,7,4008,-0.2309,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,10421.18,18866.67,19866.67,9839.89,0,0,-1.0
2026-08-27 14:37:51,med_agv07_single,SPT_SRWT,44,27333.34,310,15,2018,7,4036,-0.2258,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,10571.18,19266.67,19966.67,9985.91,0,0,-1.0
2026-08-27 14:52:09,med_agv07_multiple,SPT_SRWT,42,27333.34,310,15,2004,7,4008,-0.2440,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,10081.18,19033.31,19600.00,9533.01,0,0,-1.0
2026-08-27 15:06:37,med_agv07_multiple,SPT_SRWT,43,27500.00,310,15,2004,7,4008,-0.2329,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,10711.18,19433.34,20266.66,10117.63,0,0,-1.0
2026-08-27 15:21:05,med_agv07_multiple,SPT_SRWT,44,27433.34,310,15,2018,7,4036,-0.2265,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,10503.02,19400.00,20133.34,9946.24,0,0,-1.0
2026-08-27 15:34:08,med_agv09_single,SPT_SRWT,42,24733.31,310,15,2004,9,4008,-0.2310,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,8808.71,16366.69,17100.00,8245.16,0,0,-1.0
2026-08-27 15:47:35,med_agv09_single,SPT_SRWT,43,25233.34,310,15,2004,9,4008,-0.2216,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,9419.14,17166.66,18000.00,8847.31,0,0,-1.0
2026-08-27 16:00:37,med_agv09_single,SPT_SRWT,44,24500.00,310,15,2018,9,4036,-0.2118,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,9121.51,16600.00,17133.31,8513.23,0,0,-1.0
2026-08-27 16:13:35,med_agv09_multiple,SPT_SRWT,42,24366.66,310,15,2004,9,4008,-0.2292,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,8491.94,15900.00,16733.31,7904.84,0,0,-1.0
2026-08-27 16:26:44,med_agv09_multiple,SPT_SRWT,43,23933.34,310,15,2004,9,4008,-0.2151,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,8874.19,15900.00,16700.00,8295.37,0,0,-1.0
2026-08-27 16:40:21,med_agv09_multiple,SPT_SRWT,44,24666.69,310,15,2018,9,4036,-0.2127,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,9316.24,16800.00,17366.66,8705.59,0,0,-1.0
2026-08-27 16:43:34,med_agv10_single,SPT_SRWT,42,7100.00,113,15,733,10,585,-0.1104,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,103,0.04400,22.7,31.4,3233.3,1970.51,2500.00,2766.66,1394.86,87,1,7100.0
2026-08-27 16:56:41,med_agv10_single,SPT_SRWT,43,24666.69,310,15,2004,10,3582,-0.2016,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,7857.41,14066.66,15033.34,7285.17,47,1,24666.7
2026-08-27 16:59:59,med_agv10_single,SPT_SRWT,44,7300.00,138,15,892,10,550,-0.0975,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,128,0.04400,22.7,24.0,3066.7,1984.85,2500.00,2500.00,1450.00,116,1,7300.0
2026-08-27 17:04:49,med_agv10_multiple,SPT_SRWT,42,10166.69,204,15,1310,10,1027,-0.1330,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,194,0.04400,22.7,28.0,5433.4,2488.31,3733.38,3833.38,1918.15,147,1,10166.7
2026-08-27 17:17:08,med_agv10_multiple,SPT_SRWT,43,23600.00,310,15,2004,10,4025,-0.2125,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,8967.85,15566.63,16366.69,8371.40,0,0,-1.0
2026-08-27 17:20:43,med_agv10_multiple,SPT_SRWT,44,8200.00,182,15,1178,10,748,-0.1050,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,172,0.04400,22.7,22.3,3833.3,2164.87,3000.00,3266.69,1614.43,145,1,8200.0
2026-08-27 17:23:06,med_agv11_single,SPT_SRWT,42,5800.00,82,15,540,11,413,-0.0935,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,72,0.04400,22.7,30.6,2200.0,1503.52,1966.69,1966.69,964.90,63,1,5800.0
2026-08-27 17:26:38,med_agv11_single,SPT_SRWT,43,8133.31,149,15,961,11,600,-0.1050,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,139,0.04400,22.7,24.5,3400.0,1897.22,2700.00,3066.69,1324.99,125,1,8133.3
2026-08-27 17:29:09,med_agv11_single,SPT_SRWT,44,6000.00,89,15,569,11,405,-0.0827,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,79,0.04400,22.7,25.7,2033.4,1503.70,2166.69,2166.69,966.66,71,1,6000.0
2026-08-27 18:05:59,med_agv11_multiple,SPT_SRWT,42,100033.31,76,15,504,11,2403,-2.0337,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,66,0.04400,22.7,30.3,2000.0,0.00,0.00,0.00,0.00,76,0,-1.0
2026-08-27 18:47:27,med_agv11_multiple,SPT_SRWT,43,100033.38,310,15,2004,11,1530,-0.1349,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.4,3457.97,5533.31,5766.69,2870.30,218,0,-1.0
2026-08-27 18:49:20,med_agv11_multiple,SPT_SRWT,44,5100.00,67,15,431,11,302,-0.0732,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,57,0.04400,22.7,26.3,1500.0,1460.01,1700.00,1700.00,936.67,57,1,5100.0
