timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-08-27 12:38:01,med_agv06_single,LRT_MMUR,42,29104.16,310,15,2004,6,4008,-0.2523,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7837.5,13099.56,22433.34,27233.34,9783.68,0,0,-1.0
2026-08-27 12:53:19,med_agv06_single,LRT_MMUR,43,29666.67,310,15,2004,6,4008,-0.2438,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,13455.27,22400.00,23300.00,10590.97,0,0,-1.0
2026-08-27 13:08:42,med_agv06_single,LRT_MMUR,44,29500.00,310,15,2018,6,4036,-0.2365,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,15601.61,25766.67,29033.34,9813.98,0,0,-1.0
2026-08-27 13:23:32,med_agv06_multiple,LRT_MMUR,42,28833.34,310,15,2004,6,4008,-0.2515,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,16842.69,26166.67,28466.67,8459.36,0,0,-1.0
2026-08-27 13:38:27,med_agv06_multiple,LRT_MMUR,43,28966.66,310,15,2004,6,4008,-0.2402,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,15466.88,23800.01,28233.34,9715.91,0,0,-1.0
2026-08-27 13:54:00,med_agv06_multiple,LRT_MMUR,44,29433.34,310,15,2018,6,4036,-0.2362,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,21969.36,26866.67,28900.02,7209.57,0,0,-1.0
2026-08-27 14:09:15,med_agv07_single,LRT_MMUR,42,28933.34,310,15,2004,7,4008,-0.2520,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,18253.33,26600.00,28466.67,8189.03,0,0,-1.0
2026-08-27 14:24:25,med_agv07_single,LRT_MMUR,43,28866.67,310,15,2004,7,4008,-0.2398,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,18048.71,26700.00,28433.33,8935.59,0,0,-1.0
2026-08-27 14:40:20,med_agv07_single,LRT_MMUR,44,29400.00,310,15,2018,7,4036,-0.2361,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,22673.44,26866.66,28866.66,5995.91,0,0,-1.0
2026-08-27 14:55:51,med_agv07_multiple,LRT_MMUR,42,28633.34,310,15,2004,7,4008,-0.2504,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,21703.55,26566.69,28466.66,3928.93,0,0,-1.0
2026-08-27 15:11:33,med_agv07_multiple,LRT_MMUR,43,28833.34,310,15,2004,7,4008,-0.2397,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,22505.27,26866.66,28400.00,4689.57,0,0,-1.0
2026-08-27 15:27:39,med_agv07_multiple,LRT_MMUR,44,29466.66,310,15,2018,7,4036,-0.2364,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,22667.52,26866.69,28933.31,3577.31,0,0,-1.0
2026-08-27 15:43:32,med_agv09_single,LRT_MMUR,42,30600.00,310,15,2004,9,4008,-0.2603,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,12945.38,22566.66,23500.00,11050.97,0,0,-1.0
2026-08-27 15:59:34,med_agv09_single,LRT_MMUR,43,30800.03,310,15,2004,9,4008,-0.2495,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,13463.12,23266.69,25300.03,11733.44,0,0,-1.0
2026-08-27 16:15:33,med_agv09_single,LRT_MMUR,44,30266.69,310,15,2018,9,4036,-0.2405,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,13490.65,22933.34,25200.00,11333.87,0,0,-1.0
2026-08-27 16:31:18,med_agv09_multiple,LRT_MMUR,42,29133.34,310,15,2004,9,4008,-0.2530,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,13453.12,22300.00,26700.00,9736.02,0,0,-1.0
2026-08-27 16:47:12,med_agv09_multiple,LRT_MMUR,43,29133.31,310,15,2004,9,4008,-0.2412,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,14244.84,22400.00,28333.31,10240.75,0,0,-1.0
2026-08-27 17:02:46,med_agv09_multiple,LRT_MMUR,44,29533.34,310,15,2018,9,4036,-0.2367,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,14908.82,24300.00,29133.34,10260.43,0,0,-1.0
2026-08-27 17:12:07,med_agv10_single,LRT_MMUR,42,19700.00,310,15,2004,10,746,-0.1902,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.4,0.00,0.00,0.00,0.00,310,1,19700.0
2026-08-27 17:20:54,med_agv10_single,LRT_MMUR,43,18800.00,310,15,2004,10,699,-0.1725,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,0.00,0.00,0.00,0.00,310,1,18800.0
2026-08-27 17:32:31,med_agv10_single,LRT_MMUR,44,24100.00,310,15,2018,10,950,-0.1946,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,7366.69,7366.69,7366.69,6733.25,309,1,24100.0
2026-08-27 18:19:43,med_agv10_multiple,LRT_MMUR,42,100033.38,310,15,2004,10,5334,-0.6063,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.4,0.00,0.00,0.00,0.00,310,0,-1.0
2026-08-27 19:06:04,med_agv10_multiple,LRT_MMUR,43,100033.38,310,15,2004,10,5368,-0.5946,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,0.00,0.00,0.00,0.00,310,0,-1.0
