timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-08-27 12:38:58,med_agv06_single,SRT_SMPT,42,30438.97,310,15,2004,6,4008,-0.2593,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7839.0,11532.41,21733.33,22833.34,11050.40,0,0,-1.0
2026-08-27 12:55:01,med_agv06_single,SRT_SMPT,43,30566.67,310,15,2004,6,4008,-0.2482,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,12107.96,22200.00,23333.34,11623.12,0,0,-1.0
2026-08-27 13:11:15,med_agv06_single,SRT_SMPT,44,31033.34,310,15,2018,6,4036,-0.2443,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,12428.07,22700.00,23733.34,11934.09,0,0,-1.0
2026-08-27 13:26:50,med_agv06_multiple,SRT_SMPT,42,30566.66,310,15,2004,6,4008,-0.2601,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,11405.27,21566.66,22766.66,10913.98,0,0,-1.0
2026-08-27 13:42:32,med_agv06_multiple,SRT_SMPT,43,30400.01,310,15,2004,6,4008,-0.2473,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,11951.40,22133.33,23166.67,11459.36,0,0,-1.0
2026-08-27 13:58:10,med_agv06_multiple,SRT_SMPT,44,30266.67,310,15,2018,6,4036,-0.2405,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,12076.99,22100.00,23033.34,11581.08,0,0,-1.0
2026-08-27 14:12:44,med_agv07_single,SRT_SMPT,42,27966.67,310,15,2004,7,4008,-0.2475,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,10333.87,19433.33,20400.00,9836.77,0,0,-1.0
2026-08-27 14:27:25,med_agv07_single,SRT_SMPT,43,28133.34,310,15,2004,7,4008,-0.2360,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,10794.09,19866.67,20900.00,10304.62,0,0,-1.0
2026-08-27 14:42:09,med_agv07_single,SRT_SMPT,44,28000.02,310,15,2018,7,4036,-0.2293,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,10910.86,19733.34,20700.02,10402.37,0,0,-1.0
2026-08-27 14:56:39,med_agv07_multiple,SRT_SMPT,42,27666.69,310,15,2004,7,4008,-0.2458,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,10214.84,19233.31,20133.34,9715.70,0,0,-1.0
2026-08-27 15:11:09,med_agv07_multiple,SRT_SMPT,43,27533.34,310,15,2004,7,4008,-0.2330,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,10442.90,19366.66,20300.00,9945.16,0,0,-1.0
2026-08-27 15:25:34,med_agv07_multiple,SRT_SMPT,44,27233.31,310,15,2018,7,4036,-0.2255,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,10613.12,19266.69,20000.00,10102.90,0,0,-1.0
2026-08-27 15:38:53,med_agv09_single,SRT_SMPT,42,25133.34,310,15,2004,9,4008,-0.2333,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,8907.53,16566.69,17466.66,8389.03,0,0,-1.0
2026-08-27 15:52:10,med_agv09_single,SRT_SMPT,43,24866.66,310,15,2004,9,4008,-0.2197,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,9223.23,16766.66,17633.34,8711.94,0,0,-1.0
2026-08-27 16:05:37,med_agv09_single,SRT_SMPT,44,25133.31,310,15,2018,9,4036,-0.2151,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,9583.33,17033.34,17833.31,9068.81,0,0,-1.0
2026-08-27 16:19:18,med_agv09_multiple,SRT_SMPT,42,25300.00,310,15,2004,9,4008,-0.2338,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,8763.22,16533.31,17500.00,8245.27,0,0,-1.0
2026-08-27 16:32:55,med_agv09_multiple,SRT_SMPT,43,24666.66,310,15,2004,9,4008,-0.2187,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,9139.68,16500.00,17433.34,8625.37,0,0,-1.0
2026-08-27 16:46:38,med_agv09_multiple,SRT_SMPT,44,24766.66,310,15,2018,9,4036,-0.2133,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,9325.70,16733.34,17466.66,8797.64,0,0,-1.0
