timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-08-27 12:38:19,med_agv06_single,SDT_SRWT,42,29438.04,310,15,2004,6,4008,-0.2540,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7838.0,11151.08,20766.67,21900.00,10579.61,0,0,-1.0
2026-08-27 12:54:10,med_agv06_single,SDT_SRWT,43,30166.67,310,15,2004,6,4008,-0.2461,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,11944.09,21866.67,22933.33,11387.42,0,0,-1.0
2026-08-27 13:09:52,med_agv06_single,SDT_SRWT,44,30233.33,310,15,2018,6,4036,-0.2402,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,11836.24,21866.67,22866.66,11254.41,0,0,-1.0
2026-08-27 13:24:49,med_agv06_multiple,SDT_SRWT,42,29266.67,310,15,2004,6,4008,-0.2536,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,11131.18,20766.66,21700.00,10580.43,0,0,-1.0
2026-08-27 13:40:02,med_agv06_multiple,SDT_SRWT,43,29600.00,310,15,2004,6,4008,-0.2433,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,11665.16,21366.67,22366.66,11104.52,0,0,-1.0
2026-08-27 13:55:52,med_agv06_multiple,SDT_SRWT,44,30566.66,310,15,2018,6,4036,-0.2420,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,12258.71,22633.33,23266.66,11661.18,0,0,-1.0
2026-08-27 14:10:00,med_agv07_single,SDT_SRWT,42,27233.33,310,15,2004,7,4008,-0.2435,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,10161.40,18833.33,19500.00,9568.39,0,0,-1.0
2026-08-27 14:24:26,med_agv07_single,SDT_SRWT,43,27700.00,310,15,2004,7,4008,-0.2339,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,10604.84,19266.66,20466.67,10045.92,0,0,-1.0
2026-08-27 14:38:48,med_agv07_single,SDT_SRWT,44,27433.33,310,15,2018,7,4036,-0.2265,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,10680.75,19400.00,20200.00,10062.15,0,0,-1.0
2026-08-27 14:52:46,med_agv07_multiple,SDT_SRWT,42,26666.66,310,15,2004,7,4008,-0.2406,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,9780.64,18233.31,19000.00,9196.56,0,0,-1.0
2026-08-27 15:06:50,med_agv07_multiple,SDT_SRWT,43,26733.34,310,15,2004,7,4008,-0.2290,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,10106.77,18466.66,19500.00,9543.44,0,0,-1.0
2026-08-27 15:21:15,med_agv07_multiple,SDT_SRWT,44,27200.00,310,15,2018,7,4036,-0.2253,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,10578.28,19366.69,20066.69,10005.81,0,0,-1.0
2026-08-27 15:33:58,med_agv09_single,SDT_SRWT,42,24066.66,310,15,2004,9,4008,-0.2278,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,8659.68,15600.00,16533.31,8074.19,0,0,-1.0
2026-08-27 15:46:49,med_agv09_single,SDT_SRWT,43,24033.34,310,15,2004,9,4008,-0.2156,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,8962.69,16033.31,16800.00,8380.54,0,0,-1.0
2026-08-27 15:59:48,med_agv09_single,SDT_SRWT,44,24433.31,310,15,2018,9,4036,-0.2116,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,9024.84,16300.00,17133.31,8443.77,0,0,-1.0
