timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 21:26:07,50j_15m_agv30,SPT_SRWT,42,17761.03,50,15,261,30,522,-0.6754,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:33:54,50j_15m_agv30,SPT_SRWT,43,15333.33,50,15,227,30,454,-0.6696,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:42:57,50j_15m_agv30,SPT_SRWT,44,17866.67,50,15,260,30,520,-0.6821,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
