timestamp,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale
2026-04-19 14:57:10,SPT_SMPT,42,3856.53,10,6,55,3,110,-0.6830,100.0000
2026-04-19 14:58:46,SPT_SMPT,43,3966.67,10,6,55,3,110,-0.7030,100.0000
2026-04-19 15:00:22,SPT_SMPT,44,3966.67,10,6,55,3,110,-0.7030,100.0000
2026-04-19 15:02:04,SPT_SMPT,42,4200.00,10,6,58,3,116,-0.7069,100.0000
2026-04-19 15:03:47,SPT_SMPT,43,4200.00,10,6,58,3,116,-0.7069,100.0000
2026-04-19 15:05:29,SPT_SMPT,44,4200.00,10,6,58,3,116,-0.7069,100.0000
2026-04-19 15:09:52,SPT_SMPT,42,10600.00,15,8,150,3,300,-0.6978,100.0000
2026-04-19 15:14:17,SPT_SMPT,43,10600.00,15,8,150,3,300,-0.6978,100.0000
2026-04-19 15:18:42,SPT_SMPT,44,10600.00,15,8,150,3,300,-0.6978,100.0000
2026-04-19 15:21:20,SPT_SMPT,42,6300.00,15,8,90,3,180,-0.6889,100.0000
2026-04-19 15:23:58,SPT_SMPT,43,6300.00,15,8,90,3,180,-0.6889,100.0000
2026-04-19 15:26:36,SPT_SMPT,44,6300.00,15,8,90,3,180,-0.6889,100.0000
2026-04-19 15:29:51,SPT_SMPT,42,7966.66,15,4,106,2,212,-0.7421,100.0000
2026-04-19 15:33:04,SPT_SMPT,43,7966.66,15,4,106,2,212,-0.7421,100.0000
2026-04-19 15:36:18,SPT_SMPT,44,7966.66,15,4,106,2,212,-0.7421,100.0000
2026-04-19 15:40:42,SPT_SMPT,42,10633.34,10,10,150,3,300,-0.7022,100.0000
2026-04-19 15:45:05,SPT_SMPT,43,10633.34,10,10,150,3,300,-0.7022,100.0000
2026-04-19 15:49:29,SPT_SMPT,44,10633.33,10,10,150,3,300,-0.7022,100.0000
2026-04-19 15:52:19,SPT_SMPT,42,6800.00,20,5,100,2,200,-0.6700,100.0000
2026-04-19 15:55:09,SPT_SMPT,43,6800.00,20,5,100,2,200,-0.6700,100.0000
2026-04-19 15:57:58,SPT_SMPT,44,6800.00,20,5,100,2,200,-0.6700,100.0000
2026-04-19 16:04:26,SPT_SMPT,42,15300.00,20,10,225,3,450,-0.6756,100.0000
2026-04-19 16:10:52,SPT_SMPT,43,15300.00,20,10,225,3,450,-0.6756,100.0000
2026-04-19 16:17:18,SPT_SMPT,44,15300.00,20,10,225,3,450,-0.6756,100.0000
2026-04-19 16:24:19,SPT_SMPT,42,16566.67,20,10,240,3,480,-0.6861,100.0000
2026-04-19 16:31:21,SPT_SMPT,43,16566.67,20,10,240,3,480,-0.6861,100.0000
2026-04-19 16:38:19,SPT_SMPT,44,16566.67,20,10,240,3,480,-0.6861,100.0000
2026-04-19 16:45:17,SPT_SMPT,42,16300.00,20,15,240,5,480,-0.6750,100.0000
2026-04-19 16:52:19,SPT_SMPT,43,16300.00,20,15,240,5,480,-0.6750,100.0000
2026-04-19 16:59:21,SPT_SMPT,44,16300.00,20,15,240,5,480,-0.6750,100.0000
2026-04-19 17:03:55,SPT_SMPT,42,12133.34,30,5,179,2,358,-0.6723,100.0000
2026-04-19 17:08:21,SPT_SMPT,43,12133.31,30,5,179,2,358,-0.6723,100.0000
2026-04-19 17:12:46,SPT_SMPT,44,12133.34,30,5,179,2,358,-0.6723,100.0000
2026-04-19 17:17:43,SPT_SMPT,42,13266.69,30,10,193,3,386,-0.6822,100.0000
2026-04-19 17:22:38,SPT_SMPT,43,13266.69,30,10,193,3,386,-0.6822,100.0000
2026-04-19 17:27:03,SPT_SMPT,44,13266.69,30,10,193,3,386,-0.6822,100.0000
2026-04-19 17:32:23,SPT_SMPT,42,15866.69,30,10,231,3,462,-0.6825,100.0000
2026-04-19 17:37:43,SPT_SMPT,43,15866.69,30,10,231,3,462,-0.6825,100.0000
2026-04-19 17:43:04,SPT_SMPT,44,15866.16,30,10,231,3,462,-0.6825,100.0000
2026-04-19 17:49:30,SPT_SMPT,42,19032.84,30,15,277,5,554,-0.6835,100.0000
2026-04-19 17:55:58,SPT_SMPT,43,19033.31,30,15,277,5,554,-0.6835,100.0000
2026-04-19 18:02:25,SPT_SMPT,44,19033.34,30,15,277,5,554,-0.6835,100.0000
2026-04-19 18:09:06,SPT_SMPT,42,19600.00,30,15,284,5,568,-0.6866,100.0000
2026-04-19 18:15:47,SPT_SMPT,43,19600.00,30,15,284,5,568,-0.6866,100.0000
