timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 12:45:41,mfsweep_shard0,SPT_SRWT,42,5023.98,137,15,274,16,518,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,91,5874.3,0,0.00000,0.0,0.0,-1.0,334.45,432.42,432.42,236.02,131,4818.60,5023.98,5023.98,1,5024.0,638.7,0,68,235.12,145,6246.62,0,0.000,0,1,1
2026-09-20 12:48:17,mfsweep_shard0,SPT_SRWT,43,3593.00,137,15,274,16,326,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,63,4302.2,0,0.00000,0.0,0.0,-1.0,273.56,344.69,344.69,206.46,132,3471.85,3593.00,3593.00,1,3593.0,547.5,0,76,846.90,141,6647.60,0,0.000,0,1,1
2026-09-20 12:53:40,mfsweep_shard0,SPT_SRWT,44,7221.30,137,15,274,16,502,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,125,7533.0,0,0.00000,0.0,0.0,-1.0,278.77,390.90,390.90,210.05,131,6917.25,7221.30,7221.30,1,7221.3,734.6,1,94,1342.64,184,8393.44,0,0.000,0,1,1
2026-09-20 12:56:17,mfsweep_shard0,SPT_SRWT,45,3573.74,137,15,272,16,392,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4313.3,0,0.00000,0.0,0.0,-1.0,228.12,249.61,249.61,160.74,131,3450.74,3573.74,3573.74,1,3573.7,569.1,0,65,65.82,111,4413.82,0,0.001,0,1,1
2026-09-20 12:58:53,mfsweep_shard0,SPT_SRWT,46,3580.50,137,15,274,16,437,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,66,4411.1,0,0.00000,0.0,0.0,-1.0,229.11,249.61,249.61,161.73,132,3458.19,3580.50,3580.50,1,3580.5,567.2,1,81,407.02,139,5644.12,0,0.001,0,1,1
2026-09-20 13:01:40,mfsweep_shard0,SPT_SRWT,47,3762.60,137,15,274,16,395,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4514.1,0,0.00000,0.0,0.0,-1.0,354.77,559.47,559.47,269.47,127,3513.85,3762.60,3762.60,1,3762.6,516.8,0,66,1148.10,155,4677.92,0,0.000,0,1,1
2026-09-20 13:05:35,mfsweep_shard0,SPT_SRWT,48,5128.16,137,15,274,16,556,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,91,6067.3,0,0.00000,0.0,0.0,-1.0,288.45,430.89,430.89,217.76,130,4880.87,5128.16,5128.16,1,5128.2,798.6,0,85,75.36,167,5200.88,0,0.000,0,1,1
2026-09-20 13:09:08,mfsweep_shard0,SPT_SRWT,49,4831.02,137,15,274,16,469,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5465.4,0,0.00000,0.0,0.0,-1.0,350.70,498.69,498.69,278.92,118,4209.66,4831.02,4831.02,1,4831.0,1026.6,1,96,159.84,191,4634.96,0,0.000,0,1,1
2026-09-20 13:11:35,mfsweep_shard0,SPT_SRWT,50,3505.78,137,15,268,16,422,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4223.4,0,0.00000,0.0,0.0,-1.0,266.33,285.51,285.51,199.05,129,3384.90,3505.78,3505.78,1,3505.8,625.3,1,61,59.74,133,6580.06,0,0.000,0,1,1
2026-09-20 13:14:08,mfsweep_shard0,SPT_SRWT,51,3624.82,137,15,274,16,332,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,5054.3,0,0.00000,0.0,0.0,-1.0,269.17,404.26,404.26,192.91,133,3526.84,3624.82,3624.82,1,3624.8,568.6,1,75,260.38,126,3880.18,0,0.000,0,1,1
