timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 21:54:02,50j_15m_agv15_msweep,SPT_SMPT,42,18132.75,50,15,261,15,522,-0.6896,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:01:45,50j_15m_agv15_msweep,SPT_SMPT,43,15533.33,50,15,227,15,454,-0.6784,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:10:42,50j_15m_agv15_msweep,SPT_SMPT,44,17933.34,50,15,260,15,520,-0.6833,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:53:59,50j_15m_agv15_msweep,SPT_SRWT,42,17762.90,50,15,261,15,522,-0.6755,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:01:32,50j_15m_agv15_msweep,SPT_SRWT,43,15366.67,50,15,227,15,454,-0.6711,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:10:20,50j_15m_agv15_msweep,SPT_SRWT,44,17866.67,50,15,260,15,520,-0.6821,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:54:47,50j_15m_agv15_msweep,LPT_MMUR,42,19127.95,50,15,261,15,522,-0.7278,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:02:44,50j_15m_agv15_msweep,LPT_MMUR,43,16466.67,50,15,227,15,454,-0.7210,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:11:46,50j_15m_agv15_msweep,LPT_MMUR,44,18500.00,50,15,260,15,520,-0.7064,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:54:25,50j_15m_agv15_msweep,LPT_SMPT,42,17961.27,50,15,261,15,522,-0.6843,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:02:05,50j_15m_agv15_msweep,LPT_SMPT,43,15600.00,50,15,227,15,454,-0.6799,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:10:56,50j_15m_agv15_msweep,LPT_SMPT,44,18033.33,50,15,260,15,520,-0.6885,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:54:16,50j_15m_agv15_msweep,SRT_SRWT,42,17630.40,50,15,261,15,522,-0.6704,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:01:48,50j_15m_agv15_msweep,SRT_SRWT,43,15566.67,50,15,227,15,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:10:25,50j_15m_agv15_msweep,SRT_SRWT,44,17733.34,50,15,260,15,520,-0.6769,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:54:41,50j_15m_agv15_msweep,SRT_SMPT,42,17828.43,50,15,261,15,522,-0.6793,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:02:22,50j_15m_agv15_msweep,SRT_SMPT,43,15466.67,50,15,227,15,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:11:10,50j_15m_agv15_msweep,SRT_SMPT,44,17833.34,50,15,260,15,520,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:54:57,50j_15m_agv15_msweep,LRT_MMUR,42,18764.90,50,15,261,15,522,-0.7139,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:02:55,50j_15m_agv15_msweep,LRT_MMUR,43,16733.33,50,15,227,15,454,-0.7313,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:11:45,50j_15m_agv15_msweep,LRT_MMUR,44,18433.34,50,15,260,15,520,-0.7038,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:55:18,50j_15m_agv15_msweep,SDT_SRWT,42,17564.50,50,15,261,15,522,-0.6679,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:02:57,50j_15m_agv15_msweep,SDT_SRWT,43,15433.33,50,15,227,15,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:11:42,50j_15m_agv15_msweep,SDT_SRWT,44,17600.00,50,15,260,15,520,-0.6718,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:04:23,50j_15m_agv15_msweep,Random,42,18130.25,50,15,261,15,522,-0.6895,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:12:03,50j_15m_agv15_msweep,Random,43,15600.00,50,15,227,15,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:20:45,50j_15m_agv15_msweep,Random,44,17866.67,50,15,260,15,520,-0.6821,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
