timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 00:45:20,mfsweep_shard0,LRT_MMUR,42,3427.18,137,15,262,10,288,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,63,4434.3,0,0.00000,0.0,0.0,-1.0,258.77,300.24,300.24,194.23,129,3378.81,3427.18,3427.18,1,3427.2,515.5,0,0,0.00,5,3.30,12,1.973,holdPrevious
2026-09-21 00:49:25,mfsweep_shard0,LRT_MMUR,43,4841.62,137,15,274,10,836,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5974.6,0,0.00000,0.0,0.0,-1.0,576.21,1605.08,1605.08,479.70,132,4685.95,4841.62,4841.62,1,4841.6,526.2,0,0,0.00,2,1.30,8,2.053,holdPrevious
2026-09-21 00:56:38,mfsweep_shard0,LRT_MMUR,44,8311.78,137,15,274,10,558,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,145,8702.2,0,0.00000,0.0,0.0,-1.0,1044.07,4668.52,4668.52,933.21,123,7569.09,8311.78,8311.78,1,8311.8,847.2,0,0,0.00,7,4.56,15,2.053,holdPrevious
2026-09-21 01:03:24,mfsweep_shard0,LRT_MMUR,45,7710.62,137,15,274,10,579,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,144,8774.1,0,0.00000,0.0,0.0,-1.0,2482.66,4279.63,4279.63,2393.47,127,7329.01,7710.62,7710.62,1,7710.6,616.9,3,0,0.00,3,1.64,12,2.068,holdPrevious
2026-09-21 01:06:38,mfsweep_shard0,LRT_MMUR,46,3872.40,137,15,274,10,431,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4549.2,0,0.00000,0.0,0.0,-1.0,229.74,251.13,251.13,159.42,132,3739.45,3872.40,3872.40,1,3872.4,559.8,2,0,0.00,8,6.84,17,1.366,holdPrevious
2026-09-21 01:14:24,mfsweep_shard0,LRT_MMUR,47,8872.84,137,15,274,10,1097,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,154,9507.9,0,0.00000,0.0,0.0,-1.0,1154.29,4072.87,4072.87,1052.77,129,8422.12,8872.84,8872.84,1,8872.8,569.4,0,0,0.00,2,1.28,12,2.068,holdPrevious
2026-09-21 01:20:18,mfsweep_shard0,LRT_MMUR,48,6941.24,137,15,274,10,1234,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,8249.1,0,0.00000,0.0,0.0,-1.0,1107.67,3757.26,3757.26,1039.33,133,6770.91,6941.24,6941.24,1,6941.2,484.0,1,0,0.00,2,1.30,9,2.053,holdPrevious
2026-09-21 01:23:48,mfsweep_shard0,LRT_MMUR,49,3995.14,137,15,274,10,466,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4770.0,0,0.00000,0.0,0.0,-1.0,474.64,688.49,688.49,365.13,122,3609.68,3995.14,3995.14,1,3995.1,649.6,1,0,0.00,7,4.56,25,1.994,holdPrevious
2026-09-21 01:28:22,mfsweep_shard0,LRT_MMUR,50,5289.10,137,15,274,10,827,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6218.4,0,0.00000,0.0,0.0,-1.0,747.92,2131.40,2131.40,671.53,131,5090.21,5289.10,5289.10,1,5289.1,558.2,1,1,0.68,6,4.70,9,0.545,holdPrevious
2026-09-21 01:32:00,mfsweep_shard0,LRT_MMUR,51,4203.14,137,15,274,10,329,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5787.0,0,0.00000,0.0,0.0,-1.0,292.01,411.12,411.12,202.52,132,4060.40,4203.14,4203.14,1,4203.1,629.3,0,0,0.00,2,1.28,12,2.068,holdPrevious
