timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-19 12:25:38,mfsweep_shard1,LRT_MMUR,52,20000.01,137,15,274,7,1814,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,358,22890.5,0,0.00000,0.0,0.0,-1.0,357.73,789.13,789.13,189.75,119,17419.27,20000.01,20000.01,0,-1.0
2026-09-19 12:28:17,mfsweep_shard1,LRT_MMUR,53,5417.44,137,15,274,7,738,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,115,7252.3,0,0.00000,0.0,0.0,-1.0,1061.19,2688.75,3982.22,634.84,0,1061.19,2688.75,3982.22,0,-1.0
2026-09-19 12:30:44,mfsweep_shard1,LRT_MMUR,54,4874.62,137,15,274,7,654,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,98,5931.8,0,0.00000,0.0,0.0,-1.0,928.64,2242.05,4254.73,535.36,0,928.64,2242.05,4254.73,0,-1.0
2026-09-19 12:40:02,mfsweep_shard1,LRT_MMUR,55,20000.01,137,15,274,7,289,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,319,19173.9,0,0.00000,0.0,0.0,-1.0,327.58,564.88,568.06,182.41,109,15979.37,20000.01,20000.01,0,-1.0
2026-09-19 12:42:14,mfsweep_shard1,LRT_MMUR,56,4398.20,137,15,274,7,599,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,4510.8,0,0.00000,0.0,0.0,-1.0,570.97,1269.92,1946.60,312.56,0,570.97,1269.92,1946.60,0,-1.0
2026-09-19 12:45:03,mfsweep_shard1,LRT_MMUR,57,5239.10,137,15,274,7,649,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,101,5911.0,0,0.00000,0.0,0.0,-1.0,735.08,2465.56,2718.87,344.16,0,735.08,2465.56,2718.87,0,-1.0
2026-09-19 12:54:15,mfsweep_shard1,LRT_MMUR,58,20000.01,137,15,274,7,302,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,343,21894.0,0,0.00000,0.0,0.0,-1.0,293.11,459.52,459.52,197.45,124,18130.01,20000.01,20000.01,0,-1.0
2026-09-19 13:03:24,mfsweep_shard1,LRT_MMUR,59,20000.01,137,15,274,7,477,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,343,21279.5,0,0.00000,0.0,0.0,-1.0,409.22,784.05,1193.08,218.33,50,7559.14,20000.01,20000.01,0,-1.0
2026-09-19 13:05:30,mfsweep_shard1,LRT_MMUR,60,4577.62,137,15,274,7,636,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,77,5138.8,0,0.00000,0.0,0.0,-1.0,651.72,1354.12,2200.53,370.38,0,651.72,1354.12,2200.53,0,-1.0
2026-09-19 13:14:36,mfsweep_shard1,LRT_MMUR,61,20000.01,137,15,274,7,1238,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,335,21680.3,0,0.00000,0.0,0.0,-1.0,228.08,249.98,249.98,152.96,135,19711.37,20000.01,20000.01,0,-1.0
