timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-19 12:17:51,mfsweep_shard2,SPT_SRWT,62,3962.48,137,15,274,7,609,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,77,4524.8,0,0.00000,0.0,0.0,-1.0,422.33,600.66,1070.32,312.82,0,422.33,600.66,1070.32,0,-1.0
2026-09-19 12:19:58,mfsweep_shard2,SPT_SRWT,63,4004.22,137,15,274,7,591,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,4942.5,0,0.00000,0.0,0.0,-1.0,367.89,519.71,690.02,258.74,0,367.89,519.71,690.02,0,-1.0
2026-09-19 12:21:56,mfsweep_shard2,SPT_SRWT,64,3932.36,137,15,274,7,597,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,3981.5,0,0.00000,0.0,0.0,-1.0,339.97,455.10,698.12,244.92,0,339.97,455.10,698.12,0,-1.0
2026-09-19 12:31:38,mfsweep_shard2,SPT_SRWT,65,20000.01,137,15,274,7,825,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,367,23398.5,0,0.00000,0.0,0.0,-1.0,270.26,420.18,505.03,183.26,88,12943.38,20000.01,20000.01,0,-1.0
2026-09-19 12:41:04,mfsweep_shard2,SPT_SRWT,66,20000.01,137,15,274,7,719,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,347,21929.5,0,0.00000,0.0,0.0,-1.0,247.81,420.50,420.50,160.26,123,17981.54,20000.01,20000.01,0,-1.0
2026-09-19 12:43:12,mfsweep_shard2,SPT_SRWT,67,4053.84,137,15,274,7,602,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,67,4297.7,0,0.00000,0.0,0.0,-1.0,403.24,601.00,805.84,308.10,0,403.24,601.00,805.84,0,-1.0
2026-09-19 12:52:50,mfsweep_shard2,SPT_SRWT,68,20000.01,137,15,274,7,1316,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,349,21868.3,0,0.00000,0.0,0.0,-1.0,0.00,0.00,0.00,0.00,137,20000.01,20000.01,20000.01,0,-1.0
2026-09-19 13:02:06,mfsweep_shard2,SPT_SRWT,69,20000.01,137,15,274,7,595,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,358,22724.6,0,0.00000,0.0,0.0,-1.0,298.83,411.23,582.59,206.19,87,12809.80,20000.01,20000.01,0,-1.0
2026-09-19 13:11:25,mfsweep_shard2,SPT_SRWT,70,20000.01,137,15,274,7,639,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,345,20757.3,0,0.00000,0.0,0.0,-1.0,198.42,198.42,198.42,123.76,136,19855.47,20000.01,20000.01,0,-1.0
2026-09-19 13:13:11,mfsweep_shard2,SPT_SRWT,71,4097.40,137,15,274,7,593,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,4064.5,0,0.00000,0.0,0.0,-1.0,345.14,518.78,749.79,235.93,0,345.14,518.78,749.79,0,-1.0
