timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-09-03 00:08:45,agv07_l008_proc1x,LPT_MMUR,42,15002.12,93,15,609,7,1163,-0.5547,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14968.8,1414.59,2433.33,3768.78,594.04,7,0,-1.0
2026-09-03 00:15:00,agv07_l008_proc2x,LPT_MMUR,42,15000.0,93,15,609,7,1127,-0.5541,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.7,4355.98,10233.34,13166.67,557.26,15,0,-1.0
2026-09-03 00:21:06,agv07_l008_proc4x,LPT_MMUR,42,15033.34,93,15,609,7,687,-0.5522,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.7,6524.64,12800.0,13100.0,495.65,70,0,-1.0
2026-09-03 00:27:05,agv07_l008_proc6x,LPT_MMUR,42,15033.34,93,15,609,7,503,-0.5509,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.7,5905.56,8166.67,8166.67,477.78,87,0,-1.0
2026-09-03 00:08:46,agv07_l008_proc1x,LPT_SMPT,42,15000.86,93,15,609,7,1164,-0.555,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14967.5,1100.86,1566.67,1867.52,619.64,6,0,-1.0
2026-09-03 00:14:58,agv07_l008_proc2x,LPT_SMPT,42,15000.0,93,15,609,7,1157,-0.5543,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.7,1490.7,2100.0,2266.67,651.55,7,0,-1.0
2026-09-03 00:21:07,agv07_l008_proc4x,LPT_SMPT,42,15033.33,93,15,609,7,1153,-0.5541,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.7,2476.36,4000.0,4166.67,642.64,7,0,-1.0
2026-09-03 00:27:06,agv07_l008_proc6x,LPT_SMPT,42,15033.33,93,15,609,7,1126,-0.5536,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.7,4126.07,6933.34,8266.67,637.61,15,0,-1.0
2026-09-03 00:08:44,agv07_l008_proc1x,LRT_MMUR,42,15032.93,93,15,609,7,1164,-0.5555,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.3,1436.39,2466.26,4232.93,593.36,7,0,-1.0
2026-09-03 00:14:58,agv07_l008_proc2x,LRT_MMUR,42,15000.0,93,15,609,7,1151,-0.5532,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.008,125.0,180.3,14966.7,6161.11,11666.67,14633.33,566.27,9,0,-1.0
