policy,kind,seed,seed_index,step,sim_time,decision_count,wip,jobs_exited,action,rule,entropy,chosen_prob,p_SPT-SMPT,p_SPT-SRWT,p_LPT-MMUR,p_LPT-SMPT,p_SRT-SRWT,p_SRT-SMPT,p_LRT-MMUR,p_FIFO-SRWT
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,20,44.48,21,15,0,1,SPT-SRWT,2.04324,0.17813,0.14469,0.17813,0.08606,0.11339,0.08047,0.09809,0.15923,0.13996
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,21,46.26,22,15,0,1,SPT-SRWT,2.04687,0.1765,0.14769,0.1765,0.08975,0.09507,0.09541,0.09761,0.14123,0.15675
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,22,49.14,23,15,0,1,SPT-SRWT,2.04708,0.17274,0.14832,0.17274,0.08957,0.09514,0.09418,0.09799,0.1441,0.15796
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,23,53.92,24,15,0,1,SPT-SRWT,2.0433,0.17535,0.14519,0.17535,0.0858,0.11401,0.07965,0.09882,0.1619,0.13929
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,24,63.68,25,15,0,1,SPT-SRWT,2.04649,0.17275,0.14724,0.17275,0.08582,0.11585,0.08124,0.10181,0.15826,0.13703
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,25,63.68,26,15,0,1,SPT-SRWT,2.04774,0.17605,0.14861,0.17605,0.08957,0.09581,0.09576,0.09848,0.14046,0.15527
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,26,69.4,27,15,0,1,SPT-SRWT,2.04823,0.1717,0.14958,0.1717,0.08957,0.09619,0.09431,0.09901,0.14334,0.1563
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,27,78.96,28,15,0,1,SPT-SRWT,2.049,0.16609,0.14832,0.16609,0.08475,0.11718,0.08443,0.10263,0.16071,0.13589
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,28,78.96,29,15,0,1,SPT-SRWT,2.05074,0.16723,0.14971,0.16723,0.08859,0.09665,0.09913,0.09933,0.1434,0.15596
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,29,80.72,30,15,0,1,SPT-SRWT,2.05096,0.16176,0.15053,0.16176,0.0891,0.09662,0.09707,0.10003,0.14722,0.15766
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,30,87.8,31,15,0,1,SPT-SRWT,2.04673,0.16654,0.14718,0.16654,0.08485,0.11621,0.08246,0.10106,0.16488,0.13681
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,31,91.42,32,15,0,1,SPT-SRWT,2.05153,0.16079,0.15119,0.16079,0.08946,0.09696,0.09689,0.10058,0.1472,0.15694
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,32,97.94,33,15,0,1,SPT-SRWT,2.04709,0.16555,0.14755,0.16555,0.08503,0.11677,0.08224,0.10168,0.16517,0.136
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,33,98.54,34,15,0,1,SPT-SRWT,2.0474,0.16979,0.14694,0.16979,0.08461,0.11729,0.08369,0.1012,0.16137,0.1351
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,34,98.82,35,15,0,1,SPT-SRWT,2.05128,0.17041,0.15018,0.17041,0.08901,0.09652,0.10032,0.1002,0.14029,0.15306
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,35,105.6,36,15,0,1,SPT-SRWT,2.04969,0.16784,0.14924,0.16784,0.08491,0.11778,0.08487,0.10419,0.15841,0.13276
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,36,105.6,37,15,0,1,SPT-SRWT,2.05158,0.16984,0.15065,0.16984,0.08929,0.09648,0.10003,0.10069,0.1405,0.15252
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,37,112.36,38,15,0,1,SPT-SRWT,2.04776,0.17251,0.14698,0.17251,0.08456,0.11722,0.08453,0.10189,0.15871,0.13361
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,38,115.12,39,15,0,1,SPT-SRWT,2.05196,0.16898,0.15128,0.16898,0.08967,0.09637,0.09962,0.10136,0.14089,0.15184
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,39,115.74,40,15,0,1,SPT-SRWT,2.0526,0.16366,0.15211,0.16366,0.09015,0.09705,0.09791,0.10167,0.14422,0.15324
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,40,121.96,41,15,0,1,SPT-SRWT,2.0528,0.15769,0.15309,0.15769,0.09092,0.0973,0.09566,0.10232,0.14793,0.1551
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,41,126.26,42,14,1,6,LRT-MMUR,2.04732,0.16725,0.14943,0.16237,0.08609,0.11728,0.08061,0.10346,0.16725,0.13351
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,42,128.16,43,14,1,1,SPT-SRWT,2.05264,0.15727,0.15448,0.15727,0.09162,0.09705,0.09443,0.10268,0.14832,0.15415
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,43,128.9,44,14,1,6,LRT-MMUR,2.04727,0.16742,0.14944,0.16228,0.08609,0.11729,0.0806,0.10336,0.16742,0.13351
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,44,132.66,45,14,1,1,SPT-SRWT,2.05254,0.16264,0.15378,0.16264,0.09103,0.09667,0.09641,0.10224,0.14492,0.15231
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,45,137.56,46,14,1,1,SPT-SRWT,2.0476,0.17093,0.14829,0.17093,0.08524,0.1169,0.08315,0.1028,0.1603,0.13238
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,46,151.9,47,14,1,1,SPT-SRWT,2.05197,0.16777,0.15298,0.16777,0.09063,0.09593,0.09792,0.10202,0.14181,0.15095
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,47,158.06,48,14,1,1,SPT-SRWT,2.05259,0.16241,0.1538,0.16241,0.09113,0.09669,0.09627,0.10232,0.1451,0.15229
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,48,160.3,49,14,1,6,LRT-MMUR,2.04954,0.16401,0.1514,0.16095,0.0866,0.11816,0.08171,0.10607,0.16401,0.1311
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,49,160.3,50,14,1,1,SPT-SRWT,2.05148,0.16454,0.15454,0.16454,0.09169,0.09673,0.09343,0.10263,0.14457,0.15188
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,50,185.68,51,13,2,1,SPT-SRWT,2.05067,0.1691,0.1551,0.1691,0.09184,0.09565,0.09379,0.1027,0.14202,0.1498
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,51,235.72,52,10,5,1,SPT-SRWT,2.04966,0.16688,0.15939,0.16688,0.09359,0.09449,0.09011,0.10365,0.14389,0.148
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,52,244.6,53,10,5,1,SPT-SRWT,2.05107,0.16064,0.15963,0.16064,0.09378,0.09508,0.09091,0.10364,0.14715,0.14918
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,53,249.9,54,9,6,6,LRT-MMUR,2.04497,0.16831,0.15427,0.16365,0.08818,0.11498,0.07669,0.10492,0.16831,0.12901
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,54,254.72,55,9,6,1,SPT-SRWT,2.0452,0.16755,0.15375,0.16755,0.08777,0.11443,0.07783,0.10442,0.165,0.12926
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,55,256.26,56,9,6,1,SPT-SRWT,2.05023,0.16462,0.16009,0.16462,0.09398,0.09379,0.0911,0.10362,0.1448,0.14799
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,56,262.46,57,9,6,0,SPT-SMPT,2.05157,0.15991,0.15991,0.15788,0.09414,0.09445,0.09203,0.10338,0.14855,0.14967
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,57,270.2,58,9,6,6,LRT-MMUR,2.04537,0.17015,0.15488,0.16158,0.08769,0.1152,0.07824,0.10448,0.17015,0.12777
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,58,276.6,59,9,6,0,SPT-SMPT,2.05123,0.1614,0.1614,0.15783,0.09426,0.09474,0.09087,0.10381,0.14977,0.14732
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,59,280.34,60,9,6,6,LRT-MMUR,2.04764,0.16841,0.15698,0.15653,0.08933,0.11505,0.07805,0.10766,0.16841,0.12799
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,60,280.34,61,9,6,0,SPT-SMPT,2.05098,0.16074,0.16074,0.1591,0.09463,0.09451,0.09014,0.104,0.14804,0.14883
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,61,282.74,62,9,6,0,SPT-SMPT,2.05099,0.16139,0.16139,0.15394,0.09532,0.0949,0.08843,0.10457,0.15134,0.15011
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,62,285.86,63,9,6,6,LRT-MMUR,2.0449,0.1723,0.1545,0.1584,0.08886,0.11491,0.07586,0.10539,0.1723,0.12979
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,63,294.5,64,9,6,0,SPT-SMPT,2.05094,0.1607,0.1607,0.1591,0.09467,0.09455,0.09001,0.10396,0.1481,0.14891
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,64,294.54,65,9,6,0,SPT-SMPT,2.05149,0.16066,0.16066,0.1526,0.09519,0.09492,0.08963,0.10418,0.15201,0.15081
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,65,299.04,66,9,6,0,SPT-SMPT,2.05093,0.16114,0.16114,0.14738,0.09605,0.09482,0.0877,0.10487,0.15549,0.15254
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,66,304.42,67,9,6,6,LRT-MMUR,2.04394,0.17787,0.15566,0.15249,0.08957,0.11427,0.07496,0.10615,0.17787,0.12903
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,67,305.06,68,9,6,6,LRT-MMUR,2.04402,0.174,0.15541,0.15784,0.08898,0.11543,0.07488,0.10589,0.174,0.12756
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,68,307.62,69,9,6,1,SPT-SRWT,2.04966,0.16529,0.16059,0.16529,0.09463,0.09401,0.08908,0.10406,0.14475,0.14759
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,69,322.36,70,9,6,1,SPT-SRWT,2.05028,0.16422,0.15997,0.16422,0.09436,0.09379,0.09072,0.10363,0.14503,0.14827
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,70,331.6,71,8,7,0,SPT-SMPT,2.05074,0.16154,0.16154,0.15767,0.09533,0.09403,0.08939,0.10406,0.14902,0.14896
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,71,336.36,72,8,7,6,LRT-MMUR,2.04504,0.16982,0.15482,0.16158,0.08874,0.1143,0.07663,0.1049,0.16982,0.12922
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,72,339.52,73,7,8,6,LRT-MMUR,2.04543,0.17327,0.15583,0.15753,0.09389,0.10249,0.07636,0.11123,0.17327,0.12939
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,73,355.04,74,7,8,6,LRT-MMUR,2.04904,0.16132,0.15886,0.15639,0.09734,0.09581,0.08119,0.10919,0.16132,0.1399
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,74,372.06,75,6,9,6,LRT-MMUR,2.04489,0.17424,0.15673,0.15658,0.09432,0.10173,0.0759,0.11133,0.17424,0.12919
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,75,377.04,76,6,9,6,LRT-MMUR,2.04769,0.16175,0.16057,0.15678,0.09842,0.09548,0.07836,0.11051,0.16175,0.13813
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,76,383.26,77,6,9,6,LRT-MMUR,2.0474,0.1648,0.16108,0.15246,0.09915,0.09602,0.07704,0.11107,0.1648,0.13837
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,77,391.62,78,5,10,6,LRT-MMUR,2.04252,0.17975,0.15912,0.15155,0.09553,0.10136,0.07303,0.11343,0.17975,0.12624
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,78,395.5,79,5,10,6,LRT-MMUR,2.04628,0.16662,0.16322,0.15135,0.0996,0.09561,0.07586,0.11189,0.16662,0.13586
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,79,401.72,80,5,10,6,LRT-MMUR,2.04189,0.17956,0.15929,0.15226,0.09595,0.10164,0.07159,0.11447,0.17956,0.12524
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,80,407.9,81,5,10,6,LRT-MMUR,2.04626,0.1666,0.16319,0.15136,0.09968,0.09561,0.07577,0.11188,0.1666,0.13591
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,81,409.94,82,5,10,6,LRT-MMUR,2.04687,0.16543,0.16192,0.15168,0.09972,0.09533,0.07642,0.1114,0.16543,0.1381
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,82,416.9,83,5,10,6,LRT-MMUR,2.04692,0.1669,0.16238,0.1503,0.09929,0.09533,0.07736,0.11079,0.1669,0.13764
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,83,424.7,84,5,10,6,LRT-MMUR,2.04255,0.17977,0.15894,0.15139,0.09555,0.10139,0.073,0.11318,0.17977,0.12678
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,84,434.38,85,5,10,6,LRT-MMUR,2.04392,0.17391,0.16097,0.15293,0.09722,0.10295,0.07137,0.11639,0.17391,0.12425
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,85,434.38,86,5,10,6,LRT-MMUR,2.04648,0.16353,0.16259,0.15571,0.09908,0.0952,0.07665,0.11122,0.16353,0.13602
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,86,452.94,87,3,12,6,LRT-MMUR,2.04547,0.16763,0.16425,0.1497,0.10042,0.09407,0.0754,0.11184,0.16763,0.13668
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,87,459.62,88,3,12,6,LRT-MMUR,2.04359,0.17673,0.16131,0.1479,0.09874,0.10112,0.07096,0.11666,0.17673,0.12658
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,88,459.62,89,3,12,6,LRT-MMUR,2.04609,0.16657,0.16295,0.15004,0.10049,0.09385,0.07601,0.11141,0.16657,0.13866
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,89,461.42,90,3,12,6,LRT-MMUR,2.04208,0.17982,0.15923,0.15085,0.0964,0.09971,0.07245,0.11306,0.17982,0.12849
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,90,470.12,91,3,12,6,LRT-MMUR,2.04612,0.16665,0.16272,0.14993,0.10039,0.09381,0.07623,0.11109,0.16665,0.13919
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,91,478.52,92,3,12,6,LRT-MMUR,2.04548,0.16987,0.1629,0.1456,0.10128,0.09399,0.07493,0.11184,0.16987,0.13959
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,92,478.74,93,3,12,6,LRT-MMUR,2.04125,0.18326,0.15908,0.14665,0.09697,0.09947,0.0717,0.11347,0.18326,0.12939
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,93,480.1,94,3,12,6,LRT-MMUR,2.04205,0.17977,0.15911,0.1509,0.09639,0.09977,0.07237,0.11289,0.17977,0.1288
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,94,491.44,95,3,12,6,LRT-MMUR,2.04608,0.16658,0.16263,0.15,0.10042,0.09386,0.07611,0.11097,0.16658,0.13943
ckpt:cmp_flow_time/checkpoint_init,checkpoint,0,0,95,498.94,96,3,12,6,LRT-MMUR,2.04656,0.16367,0.16182,0.15376,0.09947,0.09338,0.07774,0.10978,0.16367,0.14037
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,0,0.02,1,15,0,1,SPT-SRWT,1.82879,0.25661,0.01774,0.25661,0.11495,0.09495,0.1903,0.01632,0.21477,0.09435
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,1,0.02,2,15,0,1,SPT-SRWT,1.83226,0.25464,0.01767,0.25464,0.11684,0.09491,0.19229,0.01683,0.21168,0.09514
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,2,0.02,3,15,0,1,SPT-SRWT,1.83619,0.25234,0.01759,0.25234,0.11921,0.09483,0.19459,0.01747,0.20807,0.0959
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,3,0.02,4,15,0,1,SPT-SRWT,1.84033,0.24977,0.01751,0.24977,0.12201,0.09467,0.19717,0.01822,0.2041,0.09654
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,4,0.02,5,15,0,1,SPT-SRWT,1.84426,0.24699,0.01744,0.24699,0.12501,0.09443,0.20002,0.01905,0.2002,0.09687
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,5,0.02,6,15,0,1,SPT-SRWT,1.84849,0.24381,0.01736,0.24381,0.12863,0.09408,0.20331,0.02006,0.19573,0.09702
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,6,0.02,7,15,0,1,SPT-SRWT,1.85334,0.24031,0.01726,0.24031,0.13315,0.0937,0.20687,0.02136,0.19017,0.09718
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,7,0.02,8,15,0,1,SPT-SRWT,1.85764,0.23662,0.01717,0.23662,0.13798,0.09315,0.21072,0.0228,0.18472,0.09685
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,8,0.02,9,15,0,1,SPT-SRWT,1.86162,0.23286,0.01708,0.23286,0.14326,0.09248,0.21463,0.02444,0.17903,0.09621
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,9,0.02,10,15,0,1,SPT-SRWT,1.86503,0.22923,0.01699,0.22923,0.14878,0.09171,0.21837,0.02621,0.17342,0.09529
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,10,0.02,11,15,0,1,SPT-SRWT,1.86911,0.2265,0.01692,0.2265,0.15394,0.09143,0.22049,0.02809,0.16716,0.09548
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,11,0.02,12,15,0,1,SPT-SRWT,1.87124,0.22363,0.01685,0.22363,0.15891,0.09065,0.22326,0.02983,0.16251,0.09436
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,12,0.02,13,15,0,4,SRT-SRWT,1.87262,0.22551,0.0168,0.22124,0.16341,0.08983,0.22551,0.03141,0.15866,0.09314
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,13,0.02,14,15,0,4,SRT-SRWT,1.87333,0.22721,0.01676,0.21939,0.16729,0.08902,0.22721,0.03273,0.1557,0.09189
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,14,0.02,15,15,0,4,SRT-SRWT,1.87346,0.2284,0.01673,0.21809,0.17052,0.08823,0.2284,0.03376,0.15363,0.09066
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,15,23.5,16,15,0,4,SRT-SRWT,1.67463,0.30936,0.0089,0.08862,0.30763,0.14642,0.30936,0.03364,0.02668,0.07875
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,16,29.68,17,15,0,4,SRT-SRWT,1.71051,0.32817,0.01063,0.11078,0.27841,0.1232,0.32817,0.05069,0.02939,0.06872
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,17,29.68,18,15,0,4,SRT-SRWT,1.70383,0.33628,0.01082,0.10183,0.27735,0.12222,0.33628,0.05403,0.02811,0.06935
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,18,37.28,19,15,0,4,SRT-SRWT,1.72552,0.32119,0.01469,0.04819,0.10807,0.26002,0.32119,0.0182,0.08456,0.14507
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,19,37.28,20,15,0,4,SRT-SRWT,1.73064,0.32588,0.01451,0.0454,0.12136,0.24866,0.32588,0.02154,0.07823,0.14442
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,20,43.88,21,15,0,4,SRT-SRWT,1.68325,0.34798,0.01057,0.05136,0.12516,0.25275,0.34798,0.01236,0.07372,0.12611
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,21,45.78,22,15,0,4,SRT-SRWT,1.67532,0.39856,0.00909,0.07294,0.12616,0.20306,0.39856,0.02509,0.04882,0.11628
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,22,48.22,23,15,0,4,SRT-SRWT,1.65703,0.44333,0.0139,0.05295,0.18648,0.09705,0.44333,0.04176,0.09421,0.07032
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,23,53.44,24,15,0,0,SPT-SMPT,1.85965,0.29662,0.29662,0.02084,0.07004,0.09947,0.05803,0.21723,0.12658,0.11119
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,24,63.5,25,15,0,4,SRT-SRWT,1.69436,0.36002,0.01452,0.04287,0.14671,0.23289,0.36002,0.02641,0.05196,0.12464
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,25,63.5,26,15,0,4,SRT-SRWT,1.68915,0.37004,0.01439,0.04007,0.15684,0.21884,0.37004,0.0303,0.04848,0.12105
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,26,68.4,27,15,0,3,LPT-SMPT,1.86602,0.24633,0.13479,0.01324,0.06332,0.24633,0.12423,0.04084,0.19464,0.18261
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,27,78.04,28,15,0,0,SPT-SMPT,1.37697,0.56312,0.56312,0.00882,0.0403,0.04944,0.01228,0.19025,0.05885,0.07693
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,28,78.04,29,15,0,0,SPT-SMPT,1.39072,0.55363,0.55363,0.00876,0.04414,0.05298,0.01269,0.19966,0.0574,0.07075
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,29,79.72,30,15,0,0,SPT-SMPT,1.86892,0.26601,0.26601,0.01799,0.19451,0.0575,0.12838,0.16374,0.12648,0.04539
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,30,86.8,31,15,0,0,SPT-SMPT,1.86882,0.29999,0.29999,0.01793,0.06336,0.09828,0.09671,0.09603,0.20597,0.12172
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,31,92.16,32,15,0,0,SPT-SMPT,1.83021,0.26547,0.26547,0.01258,0.03816,0.16198,0.08207,0.06825,0.22897,0.14252
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,32,95.12,33,15,0,2,LPT-MMUR,1.76248,0.33737,0.0347,0.08215,0.33737,0.15764,0.14295,0.01402,0.03984,0.19132
ckpt:cmp_flow_time/checkpoint_step25600,checkpoint,0,1,33,96.94,34,15,0,7,FIFO-SRWT,1.5981,0.405,0.02981,0.1905,0.02341,0.21522,0.06941,0.00949,0.05717,0.405
