timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,0,61.46,0.28,0,4,0.064,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,1,84.98,1.02,2,4,0.048,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,2,115.10,0.28,3,6,0.670,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,3,135.40,0.10,2,3,1.199,BotSpine_Seg0,BotSpine_Seg0,ReturningToParking,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,4,136.92,2.80,5,6,0.043,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,5,143.36,1.10,4,5,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,6,148.94,0.42,1,4,0.510,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,ReturningToParking
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,7,154.22,0.58,0,2,0.063,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,8,154.80,1.48,1,3,0.009,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,9,160.42,2.72,3,7,0.015,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,11,167.60,0.10,4,8,1.048,Parking_Alcove,BotSpine_Seg2,ReturningToParking,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,10,166.90,1.10,6,7,0.046,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,12,171.88,1.00,5,6,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,13,175.48,0.70,1,4,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,15,177.78,0.58,1,2,0.043,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,14,176.52,3.96,0,5,0.019,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,ReturningToParking
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,16,184.34,3.14,0,3,0.051,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,ReturningToParking
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,17,191.18,1.22,3,8,0.015,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,19,196.32,0.70,2,5,0.201,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,ReturningToParking
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,18,196.22,3.06,7,8,0.055,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,20,203.00,1.02,4,7,0.021,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,22,209.14,0.30,3,5,0.016,BotSpine_Seg1,BotSpine_Seg1,ReturningToParking,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,21,207.76,3.32,4,6,0.049,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,ReturningToParking
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,23,214.94,0.88,1,6,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,24,219.58,3.20,0,1,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,25,226.64,1.02,0,2,0.020,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,26,231.46,3.02,2,5,0.001,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,27,238.26,3.88,3,5,0.006,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,28,245.90,11.62,3,8,0.057,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,29,261.32,2.00,7,8,0.023,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,30,267.12,3.84,4,7,0.047,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,31,274.64,3.92,4,6,0.010,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,32,282.40,14.90,1,6,0.060,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,33,301.04,3.72,1,2,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,34,308.56,3.16,2,5,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,35,315.42,3.30,0,5,0.014,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,36,322.60,3.00,0,3,0.056,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,37,329.30,3.18,3,8,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,39,337.88,1.24,2,5,0.012,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,38,336.22,3.76,7,8,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,40,340.74,5.58,0,5,0.059,BotSpine_Seg0,BotSpine_Seg0,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,41,343.62,3.28,4,7,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,42,348.48,1.92,0,1,0.001,BotSpine_Seg0,BotSpine_Seg0,MovingToDropoff,ReturningToParking
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,43,350.66,3.12,4,6,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,44,357.60,0.88,2,6,0.026,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,45,362.36,1.02,2,3,0.044,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,46,363.62,2.04,1,7,0.054,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,47,367.18,0.90,3,5,0.026,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,48,398.34,0.24,4,7,0.883,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,49,403.82,17.70,6,7,0.044,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,50,425.38,1.06,2,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,51,430.26,3.20,0,2,0.023,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,52,437.10,1.24,0,8,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,53,442.00,3.96,3,8,0.056,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,54,449.66,1.18,3,5,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,55,454.58,3.94,4,5,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,56,462.20,3.32,4,7,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,57,469.40,2.96,1,7,0.014,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,58,476.24,3.08,1,2,0.056,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,59,483.06,0.98,0,2,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,61,489.60,0.52,3,5,0.228,TopSpine_Seg2,TopSpine_Seg2,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,60,487.68,5.22,0,8,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,62,496.56,3.94,0,3,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,63,504.18,3.32,3,5,0.018,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,64,511.22,1.06,4,5,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,65,516.02,3.28,4,7,0.001,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,66,523.06,1.04,6,7,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:43,mfsweep_control_nofail,SPT_SRWT,42,9,67,527.76,1.82,1,6,0.048,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
