timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 19:17:20,30j_15m_agv8,SPT_SMPT,42,9927.17,30,15,144,8,288,-0.6801,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:36,30j_15m_agv8,SPT_SMPT,43,10733.33,30,15,154,8,308,-0.6905,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:27:26,30j_15m_agv8,SPT_SMPT,44,9833.33,30,15,142,8,284,-0.6854,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:17:12,30j_15m_agv8,SPT_SRWT,42,9927.51,30,15,144,8,288,-0.6802,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:14,30j_15m_agv8,SPT_SRWT,43,10466.67,30,15,154,8,308,-0.6732,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:26:55,30j_15m_agv8,SPT_SRWT,44,9800.00,30,15,142,8,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:31:40,30j_15m_agv8,LPT_MMUR,42,10163.80,30,15,144,8,288,-0.6966,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:04,30j_15m_agv8,LPT_MMUR,43,11333.33,30,15,154,8,308,-0.7273,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:41:52,30j_15m_agv8,LPT_MMUR,44,10000.00,30,15,142,8,284,-0.6948,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:31:38,30j_15m_agv8,LPT_SMPT,42,9861.47,30,15,144,8,288,-0.6779,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:36:52,30j_15m_agv8,LPT_SMPT,43,10800.00,30,15,154,8,308,-0.6948,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:41:36,30j_15m_agv8,LPT_SMPT,44,9700.00,30,15,142,8,284,-0.6737,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:31:31,30j_15m_agv8,SRT_SRWT,42,9829.24,30,15,144,8,288,-0.6733,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:36:34,30j_15m_agv8,SRT_SRWT,43,10666.67,30,15,154,8,308,-0.6840,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:41:16,30j_15m_agv8,SRT_SRWT,44,9900.00,30,15,142,8,284,-0.6878,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:31:42,30j_15m_agv8,SRT_SMPT,42,9929.20,30,15,144,8,288,-0.6803,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:03,30j_15m_agv8,SRT_SMPT,43,11133.33,30,15,154,8,308,-0.7143,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:41:44,30j_15m_agv8,SRT_SMPT,44,9766.67,30,15,142,8,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:31:51,30j_15m_agv8,LRT_MMUR,42,10298.08,30,15,144,8,288,-0.7082,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:14,30j_15m_agv8,LRT_MMUR,43,11333.33,30,15,154,8,308,-0.7294,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:06,30j_15m_agv8,LRT_MMUR,44,10233.33,30,15,142,8,284,-0.7113,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:31:33,30j_15m_agv8,SDT_SRWT,42,9696.27,30,15,144,8,288,-0.6641,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:36:34,30j_15m_agv8,SDT_SRWT,43,10533.33,30,15,154,8,308,-0.6753,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:41:13,30j_15m_agv8,SDT_SRWT,44,9766.67,30,15,142,8,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:31:47,30j_15m_agv8,Random,42,9963.50,30,15,144,8,288,-0.6827,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:36:53,30j_15m_agv8,Random,43,10700.00,30,15,154,8,308,-0.6861,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:41:30,30j_15m_agv8,Random,44,9700.00,30,15,142,8,284,-0.6737,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
