timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 17:35:26,mfsweep_shard0,SPT_SMPT,42,6196.60,137,15,274,9,668,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,111,7016.3,0,0.00000,0.0,0.0,-1.0,1286.67,3607.39,5186.61,735.02,0,1286.67,3607.39,5186.61,0,-1.0,-1.0,0
2026-09-19 17:42:08,mfsweep_shard0,SPT_SMPT,43,7255.14,137,15,274,9,799,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,8419.8,0,0.00000,0.0,0.0,-1.0,1554.13,4583.46,5106.25,789.76,0,1554.13,4583.46,5106.25,0,-1.0,-1.0,1
2026-09-19 17:47:46,mfsweep_shard0,SPT_SMPT,44,6562.34,137,15,274,9,831,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,6627.5,0,0.00000,0.0,0.0,-1.0,1361.59,3626.71,4860.06,978.58,0,1361.59,3626.71,4860.06,0,-1.0,-1.0,1
2026-09-19 17:52:45,mfsweep_shard0,SPT_SMPT,45,6652.24,137,15,274,9,742,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,130,7815.5,0,0.00000,0.0,0.0,-1.0,1513.34,4101.81,5431.37,831.83,0,1513.34,4101.81,5431.37,0,-1.0,-1.0,0
2026-09-19 17:57:49,mfsweep_shard0,SPT_SMPT,46,6708.44,137,15,274,9,784,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,123,7573.6,0,0.00000,0.0,0.0,-1.0,1476.39,3701.37,4592.48,1029.24,0,1476.39,3701.37,4592.48,0,-1.0,-1.0,0
2026-09-19 18:03:31,mfsweep_shard0,SPT_SMPT,47,7707.48,137,15,274,9,847,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,139,8543.2,0,0.00000,0.0,0.0,-1.0,1989.92,5420.06,6641.38,1037.99,0,1989.92,5420.06,6641.38,0,-1.0,-1.0,0
2026-09-19 18:09:05,mfsweep_shard0,SPT_SMPT,48,7405.78,137,15,274,9,805,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,141,9208.5,0,0.00000,0.0,0.0,-1.0,1661.53,4883.15,5697.21,966.43,0,1661.53,4883.15,5697.21,0,-1.0,-1.0,0
2026-09-19 18:13:51,mfsweep_shard0,SPT_SMPT,49,6431.42,137,15,274,9,752,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,104,6931.4,0,0.00000,0.0,0.0,-1.0,1461.04,3690.28,5492.87,923.36,0,1461.04,3690.28,5492.87,0,-1.0,-1.0,1
2026-09-19 18:19:32,mfsweep_shard0,SPT_SMPT,50,7485.36,137,15,274,9,927,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,139,8537.4,0,0.00000,0.0,0.0,-1.0,1898.45,4785.00,6404.19,1270.27,0,1898.45,4785.00,6404.19,0,-1.0,-1.0,0
2026-09-19 18:24:12,mfsweep_shard0,SPT_SMPT,51,6310.00,137,15,274,9,762,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,121,8490.1,0,0.00000,0.0,0.0,-1.0,1450.16,3554.63,4661.92,794.38,0,1450.16,3554.63,4661.92,0,-1.0,-1.0,0
2026-09-19 18:29:09,mfsweep_shard0,SPT_SMPT,52,6658.56,137,15,274,9,745,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,120,8022.1,0,0.00000,0.0,0.0,-1.0,1387.90,3797.68,4632.70,893.76,0,1387.90,3797.68,4632.70,0,-1.0,-1.0,0
2026-09-19 18:34:30,mfsweep_shard0,SPT_SMPT,53,7088.88,137,15,274,9,877,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,142,8798.2,0,0.00000,0.0,0.0,-1.0,1696.04,4381.49,5679.15,1063.01,0,1696.04,4381.49,5679.15,0,-1.0,-1.0,1
2026-09-19 18:40:17,mfsweep_shard0,SPT_SMPT,54,7768.66,137,15,274,9,861,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,151,9410.9,0,0.00000,0.0,0.0,-1.0,2025.48,5202.50,6687.49,1231.17,0,2025.48,5202.50,6687.49,0,-1.0,-1.0,0
