timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-31 00:46:17,brandimarte_mk01,LPT_SMPT,42,4122.21,10,6,55,20,110,-0.7253,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 00:48:01,brandimarte_mk01,LPT_SMPT,43,4233.33,10,6,55,20,110,-0.7455,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 00:49:46,brandimarte_mk01,LPT_SMPT,44,4233.33,10,6,55,20,110,-0.7455,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 00:54:36,brandimarte_mk03,LPT_SMPT,42,11666.67,15,8,150,20,300,-0.7689,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 00:59:27,brandimarte_mk03,LPT_SMPT,43,11666.67,15,8,150,20,300,-0.7689,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:04:17,brandimarte_mk03,LPT_SMPT,44,11666.66,15,8,150,20,300,-0.7689,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:07:10,brandimarte_mk04,LPT_SMPT,42,7000.00,15,8,90,20,180,-0.7593,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:10:04,brandimarte_mk04,LPT_SMPT,43,7000.00,15,8,90,20,180,-0.7593,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:12:58,brandimarte_mk04,LPT_SMPT,44,7000.00,15,8,90,20,180,-0.7593,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:17:20,brandimarte_mk06,LPT_SMPT,42,10566.66,10,10,150,20,300,-0.6978,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:21:44,brandimarte_mk06,LPT_SMPT,43,10566.66,10,10,150,20,300,-0.6978,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:26:09,brandimarte_mk06,LPT_SMPT,44,10566.66,10,10,150,20,300,-0.6978,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:30:30,brandimarte_mk07,LPT_SMPT,42,10500.00,20,5,100,20,200,-1.0267,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:34:51,brandimarte_mk07,LPT_SMPT,43,10500.00,20,5,100,20,200,-1.0267,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:39:11,brandimarte_mk07,LPT_SMPT,44,10500.00,20,5,100,20,200,-1.0267,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:46:48,brandimarte_mk10,LPT_SMPT,42,18133.33,20,15,240,20,480,-0.7458,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:54:25,brandimarte_mk10,LPT_SMPT,43,18133.34,20,15,240,20,480,-0.7458,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:02:04,brandimarte_mk10,LPT_SMPT,44,18133.34,20,15,240,20,480,-0.7458,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:12:13,brandimarte_mk11,LPT_SMPT,42,24633.33,30,5,179,20,358,-1.3482,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:22:17,brandimarte_mk11,LPT_SMPT,43,24633.33,30,5,179,20,358,-1.3482,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:32:23,brandimarte_mk11,LPT_SMPT,44,24633.34,30,5,179,20,358,-1.3482,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:42:59,brandimarte_mk13,LPT_SMPT,42,25466.67,30,10,231,20,462,-1.0837,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:53:35,brandimarte_mk13,LPT_SMPT,43,25466.66,30,10,231,20,462,-1.0837,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:04:09,brandimarte_mk13,LPT_SMPT,44,25466.66,30,10,231,20,462,-1.0837,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:13:45,brandimarte_mk15,LPT_SMPT,42,22733.34,30,15,284,20,568,-0.7876,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:23:20,brandimarte_mk15,LPT_SMPT,43,22733.34,30,15,284,20,568,-0.7876,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:32:54,brandimarte_mk15,LPT_SMPT,44,22733.31,30,15,284,20,568,-0.7876,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
