instance,rule,n_total,n_completed,completion_rate,mean,std,cv
agv07_single_steady_l008,FIFO_SRWT,646,617,0.955108359133127,1161.5350081037277,212.32058538972453,0.18279310043039515
agv07_single_steady_l008,LPT_MMUR,646,612,0.9473684210526315,1336.2197712418301,283.27447606540136,0.21199692008907875
agv07_single_steady_l008,LPT_SMPT,646,618,0.9566563467492261,1114.9419093851131,215.63568376105374,0.19340530833572855
agv07_single_steady_l008,LRT_MMUR,646,614,0.9504643962848297,1324.37671009772,269.63687150432554,0.2035952984135686
agv07_single_steady_l008,SPT_SMPT,645,617,0.9565891472868217,1100.9173419773097,216.91047349932802,0.19702702939509026
agv07_single_steady_l008,SPT_SRWT,646,617,0.955108359133127,1151.64829821718,210.89817594763775,0.18312724142789139
agv07_single_steady_l008,SRT_SMPT,645,618,0.958139534883721,1101.4580906148867,217.0875848332439,0.1970910983204592
agv07_single_steady_l008,SRT_SRWT,645,616,0.9550387596899225,1159.7959415584417,226.79042895684356,0.19554338899660278
agv07_single_steady_l008,random,645,614,0.951937984496124,1171.6600977198698,216.33467551686113,0.18463944956208983
