timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-09-04 11:20:46,l008_baseline,FIFO_SRWT,42,30003.68,243,15,1574,7,3058,-0.7682,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,233,0.008,125.0,128.6,29970.4,1158.2,1466.67,1566.67,674.28,15,0,-1.0
2026-09-04 11:34:33,l008_baseline,FIFO_SRWT,43,30033.34,249,15,1604,7,3138,-0.6549,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,239,0.008,125.0,125.5,30000.0,1184.38,1533.34,1766.67,694.42,10,0,-1.0
2026-09-04 11:48:41,l008_baseline,FIFO_SRWT,44,30000.0,258,15,1674,7,3319,-0.6095,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,248,0.008,125.0,120.6,29900.0,1204.22,1633.34,1866.66,702.37,5,0,-1.0
2026-09-04 12:02:14,l008_mf_low,FIFO_SRWT,42,30033.33,243,15,1559,7,3047,-0.7877,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,13,818.5,233,0.008,125.0,128.6,29966.7,1156.09,1466.66,1700.0,669.28,13,0,-1.0
2026-09-04 12:16:13,l008_mf_low,FIFO_SRWT,43,30033.34,249,15,1596,7,3126,-0.6641,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,9,451.0,239,0.008,125.0,125.5,30000.0,1187.03,1533.33,1800.0,695.82,10,0,-1.0
2026-09-04 12:30:22,l008_mf_low,FIFO_SRWT,44,30033.33,258,15,1672,7,3319,-0.6147,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,6,408.0,248,0.008,125.0,120.6,29900.0,1194.2,1566.66,1766.66,698.82,5,0,-1.0
2026-09-04 12:41:18,l008_mf_high,FIFO_SRWT,42,30033.33,15,15,102,7,138,-0.1526,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,27,1796.0,5,0.008,125.0,173.3,866.7,0.0,0.0,0.0,0.0,15,0,-1.0
2026-09-04 12:54:41,l008_mf_high,FIFO_SRWT,43,30033.33,249,15,1596,7,3122,-0.6639,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,14,811.3,239,0.008,125.0,125.5,30000.0,1186.41,1533.34,1800.0,699.86,11,0,-1.0
2026-09-04 13:05:39,l008_mf_high,FIFO_SRWT,44,24833.33,196,15,1268,7,2491,-0.5562,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,11,758.6,186,0.008,125.0,114.3,21266.7,1248.39,1733.33,2000.0,744.8,10,1,24833.3
2026-09-04 13:22:16,l008_burst,FIFO_SRWT,42,30033.34,710,15,4611,7,4809,-0.4108,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,700,0.008,125.0,42.8,29966.7,8397.23,15800.0,16533.34,7829.87,373,0,-1.0
2026-09-04 13:39:30,l008_burst,FIFO_SRWT,43,30000.03,699,15,4564,7,4824,-0.2959,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,689,0.008,125.0,43.3,29800.0,8348.67,15200.0,16400.0,7789.22,362,0,-1.0
2026-09-04 13:57:38,l008_burst,FIFO_SRWT,44,30033.34,712,15,4641,7,4824,-0.2676,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,702,0.008,125.0,42.5,29833.3,8705.54,15600.0,16966.66,8128.0,381,0,-1.0
2026-09-04 14:14:38,l008_mf_high_burst,FIFO_SRWT,42,30033.31,561,15,3599,7,3919,-0.4051,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,27,1796.0,551,0.008,125.0,45.4,25000.0,6631.12,12733.34,14266.66,6075.65,290,0,-1.0
2026-09-04 14:29:43,l008_mf_high_burst,FIFO_SRWT,43,30033.34,201,15,1284,7,1315,-0.2187,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,14,811.3,191,0.008,125.0,42.4,8100.0,2672.94,4533.34,4733.31,2129.8,116,0,-1.0
2026-09-04 14:47:55,l008_mf_high_burst,FIFO_SRWT,44,30033.34,712,15,4639,7,3459,-0.2688,100.0,single,fixed,mf+arr+burst,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,702,0.008,125.0,42.5,29833.3,5755.03,9566.69,10300.0,5177.6,523,0,-1.0
