timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time
2026-06-14 20:56:58,s10m_lam0p0100,LPT_MMUR,43,4866.67,17,10,68,3,136,-1.1433,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,162.2,2433.3
2026-06-14 20:58:24,s10m_lam0p0100,LPT_MMUR,44,4366.67,17,10,63,3,126,-0.9671,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,104.4,1566.7
2026-06-14 20:59:58,s10m_lam0p0160,LPT_MMUR,42,4800.0,17,10,67,3,134,-1.0356,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,86.7,1300.0
2026-06-14 21:01:35,s10m_lam0p0160,LPT_MMUR,43,4933.33,17,10,68,3,136,-1.0083,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,111.1,1666.7
2026-06-14 21:03:01,s10m_lam0p0160,LPT_MMUR,44,4366.67,17,10,63,3,126,-0.8599,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,71.1,1066.7
2026-06-14 21:04:36,s10m_lam0p0250,LPT_MMUR,42,4800.0,17,10,67,3,134,-0.9419,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,62.2,933.3
2026-06-14 21:06:08,s10m_lam0p0250,LPT_MMUR,43,4700.0,17,10,68,3,136,-0.8815,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,80.0,1200.0
2026-06-14 21:07:34,s10m_lam0p0250,LPT_MMUR,44,4333.33,17,10,63,3,126,-0.8065,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,55.6,833.3
2026-06-14 21:09:08,s10m_lam0p0400,LPT_MMUR,42,4800.0,17,10,67,3,134,-0.878,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,48.9,733.3
2026-06-14 21:10:43,s10m_lam0p0400,LPT_MMUR,43,4800.0,17,10,68,3,136,-0.8447,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,57.8,866.7
2026-06-14 21:12:10,s10m_lam0p0400,LPT_MMUR,44,4433.34,17,10,63,3,126,-0.7898,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,42.2,633.3
2026-06-14 21:13:46,s10m_lam0p0640,LPT_MMUR,42,4866.66,17,10,67,3,134,-0.8139,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,33.3,500.0
2026-06-14 21:15:21,s10m_lam0p0640,LPT_MMUR,43,4833.34,17,10,68,3,136,-0.7872,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,40.0,600.0
2026-06-14 21:16:49,s10m_lam0p0640,LPT_MMUR,44,4433.34,17,10,63,3,126,-0.7836,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,40.0,600.0
2026-06-14 21:18:24,s10m_lam0p1000,LPT_MMUR,42,4866.66,17,10,67,3,134,-0.8139,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,33.3,500.0
2026-06-14 21:19:59,s10m_lam0p1000,LPT_MMUR,43,4800.0,17,10,68,3,136,-0.7806,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,35.6,533.3
2026-06-14 21:21:26,s10m_lam0p1000,LPT_MMUR,44,4433.34,17,10,63,3,126,-0.7693,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,35.6,533.3
2026-06-14 21:23:02,s10m_lam0p1500,LPT_MMUR,42,4866.66,17,10,67,3,134,-0.8139,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 21:24:36,s10m_lam0p1500,LPT_MMUR,43,4800.0,17,10,68,3,136,-0.7763,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 21:26:01,s10m_lam0p1500,LPT_MMUR,44,4433.33,17,10,63,3,126,-0.7631,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 20:45:03,s10m_lam0p0020,LPT_SMPT,42,863.53,3,10,10,3,20,-0.8003,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.002,500.0,230.2,230.2
2026-06-14 20:45:18,s10m_lam0p0020,LPT_SMPT,43,800.0,2,10,8,3,16,-0.875,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.002,500.0,0.0,-1.0
2026-06-14 20:45:55,s10m_lam0p0020,LPT_SMPT,44,1900.0,6,10,25,3,50,-0.9646,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.002,500.0,183.3,733.3
2026-06-14 20:46:17,s10m_lam0p0040,LPT_SMPT,42,1133.33,4,10,13,3,26,-0.9619,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.004,250.0,316.7,633.3
2026-06-14 20:47:10,s10m_lam0p0040,LPT_SMPT,43,2733.33,9,10,36,3,72,-1.359,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.004,250.0,276.2,1933.3
2026-06-14 20:47:52,s10m_lam0p0040,LPT_SMPT,44,2200.0,7,10,29,3,58,-0.8987,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.004,250.0,213.3,1066.7
2026-06-14 20:49:29,s10m_lam0p0060,LPT_SMPT,42,4933.33,17,10,67,3,134,-1.616,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,202.2,3033.3
2026-06-14 20:51:01,s10m_lam0p0060,LPT_SMPT,43,4733.33,17,10,68,3,136,-1.4486,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,266.7,4000.0
2026-06-14 20:52:26,s10m_lam0p0060,LPT_SMPT,44,4366.67,17,10,63,3,126,-1.1452,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,164.4,2466.7
2026-06-14 20:54:03,s10m_lam0p0100,LPT_SMPT,42,4900.0,17,10,67,3,134,-1.2633,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,131.1,1966.7
2026-06-14 20:55:39,s10m_lam0p0100,LPT_SMPT,43,4900.0,17,10,68,3,136,-1.1343,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,162.2,2433.3
2026-06-14 20:57:06,s10m_lam0p0100,LPT_SMPT,44,4400.0,17,10,63,3,126,-0.9724,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,104.4,1566.7
2026-06-14 20:58:44,s10m_lam0p0160,LPT_SMPT,42,5000.0,17,10,67,3,134,-1.0604,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,86.7,1300.0
2026-06-14 21:00:19,s10m_lam0p0160,LPT_SMPT,43,4800.0,17,10,68,3,136,-1.0026,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,111.1,1666.7
2026-06-14 21:01:46,s10m_lam0p0160,LPT_SMPT,44,4433.33,17,10,63,3,126,-0.8757,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,71.1,1066.7
2026-06-14 21:03:25,s10m_lam0p0250,LPT_SMPT,42,5000.0,17,10,67,3,134,-0.9667,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,62.2,933.3
2026-06-14 21:05:00,s10m_lam0p0250,LPT_SMPT,43,4800.0,17,10,68,3,136,-0.8962,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,80.0,1200.0
2026-06-14 21:06:26,s10m_lam0p0250,LPT_SMPT,44,4366.66,17,10,63,3,126,-0.8171,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,55.6,833.3
2026-06-14 21:08:02,s10m_lam0p0400,LPT_SMPT,42,4866.67,17,10,67,3,134,-0.8829,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,48.9,733.3
2026-06-14 21:09:37,s10m_lam0p0400,LPT_SMPT,43,4800.0,17,10,68,3,136,-0.8447,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,57.8,866.7
2026-06-14 21:11:04,s10m_lam0p0400,LPT_SMPT,44,4433.34,17,10,63,3,126,-0.7951,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,42.2,633.3
2026-06-14 21:12:41,s10m_lam0p0640,LPT_SMPT,42,4866.67,17,10,67,3,134,-0.8089,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,33.3,500.0
2026-06-14 21:14:16,s10m_lam0p0640,LPT_SMPT,43,4800.0,17,10,68,3,136,-0.7823,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,40.0,600.0
2026-06-14 21:15:43,s10m_lam0p0640,LPT_SMPT,44,4433.34,17,10,63,3,126,-0.7889,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,40.0,600.0
2026-06-14 21:17:20,s10m_lam0p1000,LPT_SMPT,42,4866.67,17,10,67,3,134,-0.8089,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,33.3,500.0
2026-06-14 21:18:54,s10m_lam0p1000,LPT_SMPT,43,4766.67,17,10,68,3,136,-0.7757,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,35.6,533.3
2026-06-14 21:20:21,s10m_lam0p1000,LPT_SMPT,44,4433.33,17,10,63,3,126,-0.7746,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,35.6,533.3
2026-06-14 21:21:57,s10m_lam0p1500,LPT_SMPT,42,4866.66,17,10,67,3,134,-0.8089,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 21:23:31,s10m_lam0p1500,LPT_SMPT,43,4766.66,17,10,68,3,136,-0.7714,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 21:24:59,s10m_lam0p1500,LPT_SMPT,44,4433.34,17,10,63,3,126,-0.7684,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 20:45:03,s10m_lam0p0020,LRT_MMUR,42,864.37,3,10,10,3,20,-0.8491,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.002,500.0,231.0,231.0
2026-06-14 20:45:18,s10m_lam0p0020,LRT_MMUR,43,766.67,2,10,8,3,16,-0.8333,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.002,500.0,0.0,-1.0
2026-06-14 20:45:55,s10m_lam0p0020,LRT_MMUR,44,1933.33,6,10,25,3,50,-0.9602,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.002,500.0,183.3,733.3
2026-06-14 20:47:37,s10m_lam0p0040,LRT_MMUR,42,5300.0,17,10,67,3,134,-2.0897,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.004,250.0,302.2,4533.3
2026-06-14 20:48:29,s10m_lam0p0040,LRT_MMUR,43,2666.67,9,10,36,3,72,-1.3404,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.004,250.0,276.2,1933.3
2026-06-14 20:49:11,s10m_lam0p0040,LRT_MMUR,44,2200.0,7,10,29,3,58,-0.8987,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.004,250.0,213.3,1066.7
2026-06-14 20:50:42,s10m_lam0p0060,LRT_MMUR,42,4666.67,17,10,67,3,134,-1.5812,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,202.2,3033.3
2026-06-14 20:52:17,s10m_lam0p0060,LRT_MMUR,43,4833.33,17,10,68,3,136,-1.4682,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,266.7,4000.0
2026-06-14 20:53:42,s10m_lam0p0060,LRT_MMUR,44,4366.67,17,10,63,3,126,-1.1452,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,164.4,2466.7
2026-06-14 20:55:15,s10m_lam0p0100,LRT_MMUR,42,4733.33,17,10,67,3,134,-1.2434,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,131.1,1966.7
2026-06-14 20:56:50,s10m_lam0p0100,LRT_MMUR,43,4833.34,17,10,68,3,136,-1.1384,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,162.2,2433.3
2026-06-14 20:58:17,s10m_lam0p0100,LRT_MMUR,44,4433.33,17,10,63,3,126,-0.9777,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,104.4,1566.7
2026-06-14 20:59:50,s10m_lam0p0160,LRT_MMUR,42,4733.33,17,10,67,3,134,-1.0256,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,86.7,1300.0
2026-06-14 21:01:26,s10m_lam0p0160,LRT_MMUR,43,4866.67,17,10,68,3,136,-0.9985,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,111.1,1666.7
2026-06-14 21:02:54,s10m_lam0p0160,LRT_MMUR,44,4433.33,17,10,63,3,126,-0.8757,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,71.1,1066.7
2026-06-14 21:04:28,s10m_lam0p0250,LRT_MMUR,42,4766.67,17,10,67,3,134,-0.9369,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,62.2,933.3
2026-06-14 21:06:03,s10m_lam0p0250,LRT_MMUR,43,4833.34,17,10,68,3,136,-0.9011,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,80.0,1200.0
2026-06-14 21:07:30,s10m_lam0p0250,LRT_MMUR,44,4433.33,17,10,63,3,126,-0.8277,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,55.6,833.3
2026-06-14 21:09:04,s10m_lam0p0400,LRT_MMUR,42,4733.34,17,10,67,3,134,-0.868,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,48.9,733.3
2026-06-14 21:10:38,s10m_lam0p0400,LRT_MMUR,43,4766.67,17,10,68,3,136,-0.8398,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,57.8,866.7
2026-06-14 21:12:05,s10m_lam0p0400,LRT_MMUR,44,4433.34,17,10,63,3,126,-0.7951,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,42.2,633.3
2026-06-14 21:13:40,s10m_lam0p0640,LRT_MMUR,42,4766.66,17,10,67,3,134,-0.7989,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,33.3,500.0
2026-06-14 21:15:14,s10m_lam0p0640,LRT_MMUR,43,4800.0,17,10,68,3,136,-0.7823,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,40.0,600.0
2026-06-14 21:16:42,s10m_lam0p0640,LRT_MMUR,44,4433.33,17,10,63,3,126,-0.7889,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,40.0,600.0
2026-06-14 21:18:15,s10m_lam0p1000,LRT_MMUR,42,4766.66,17,10,67,3,134,-0.7989,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,33.3,500.0
2026-06-14 21:19:50,s10m_lam0p1000,LRT_MMUR,43,4800.0,17,10,68,3,136,-0.7806,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,35.6,533.3
2026-06-14 21:21:17,s10m_lam0p1000,LRT_MMUR,44,4433.33,17,10,63,3,126,-0.7746,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,35.6,533.3
2026-06-14 21:22:51,s10m_lam0p1500,LRT_MMUR,42,4766.66,17,10,67,3,134,-0.7989,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 21:24:25,s10m_lam0p1500,LRT_MMUR,43,4800.0,17,10,68,3,136,-0.7763,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 21:25:51,s10m_lam0p1500,LRT_MMUR,44,4433.33,17,10,63,3,126,-0.7684,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 20:45:03,s10m_lam0p0020,SDT_SRWT,42,864.54,3,10,10,3,20,-0.8494,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.002,500.0,231.2,231.2
2026-06-14 20:45:17,s10m_lam0p0020,SDT_SRWT,43,733.33,2,10,8,3,16,-0.7917,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.002,500.0,0.0,-1.0
2026-06-14 20:45:55,s10m_lam0p0020,SDT_SRWT,44,2000.0,6,10,25,3,50,-1.0046,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.002,500.0,183.3,733.3
2026-06-14 20:47:37,s10m_lam0p0040,SDT_SRWT,42,5266.67,17,10,67,3,134,-2.0819,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.004,250.0,302.2,4533.3
2026-06-14 20:48:29,s10m_lam0p0040,SDT_SRWT,43,2700.0,9,10,36,3,72,-1.3497,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.004,250.0,276.2,1933.3
2026-06-14 20:49:11,s10m_lam0p0040,SDT_SRWT,44,2166.67,7,10,29,3,58,-0.8757,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.004,250.0,213.3,1066.7
2026-06-14 20:50:46,s10m_lam0p0060,SDT_SRWT,42,4866.67,17,10,67,3,134,-1.6077,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,202.2,3033.3
2026-06-14 20:52:20,s10m_lam0p0060,SDT_SRWT,43,4833.33,17,10,68,3,136,-1.4682,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,266.7,4000.0
2026-06-14 20:53:45,s10m_lam0p0060,SDT_SRWT,44,4300.0,17,10,63,3,126,-1.1346,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,164.4,2466.7
2026-06-14 20:55:18,s10m_lam0p0100,SDT_SRWT,42,4733.33,17,10,67,3,134,-1.2434,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,131.1,1966.7
2026-06-14 20:56:53,s10m_lam0p0100,SDT_SRWT,43,4866.66,17,10,68,3,136,-1.1433,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,162.2,2433.3
2026-06-14 20:58:22,s10m_lam0p0100,SDT_SRWT,44,4500.0,17,10,63,3,126,-0.9883,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.01,100.0,104.4,1566.7
2026-06-14 20:59:53,s10m_lam0p0160,SDT_SRWT,42,4633.34,17,10,67,3,134,-1.0107,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,86.7,1300.0
2026-06-14 21:01:29,s10m_lam0p0160,SDT_SRWT,43,4900.0,17,10,68,3,136,-1.0034,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,111.1,1666.7
2026-06-14 21:02:56,s10m_lam0p0160,SDT_SRWT,44,4433.34,17,10,63,3,126,-0.8758,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.016,62.5,71.1,1066.7
2026-06-14 21:04:30,s10m_lam0p0250,SDT_SRWT,42,4800.0,17,10,67,3,134,-0.9419,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,62.2,933.3
2026-06-14 21:06:05,s10m_lam0p0250,SDT_SRWT,43,4833.33,17,10,68,3,136,-0.9011,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,80.0,1200.0
2026-06-14 21:07:35,s10m_lam0p0250,SDT_SRWT,44,4533.33,17,10,63,3,126,-0.8436,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.025,40.0,55.6,833.3
2026-06-14 21:09:10,s10m_lam0p0400,SDT_SRWT,42,4833.34,17,10,67,3,134,-0.8829,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,48.9,733.3
2026-06-14 21:10:47,s10m_lam0p0400,SDT_SRWT,43,4966.67,17,10,68,3,136,-0.8693,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,57.8,866.7
2026-06-14 21:12:13,s10m_lam0p0400,SDT_SRWT,44,4366.67,17,10,63,3,126,-0.7845,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.04,25.0,42.2,633.3
2026-06-14 21:13:48,s10m_lam0p0640,SDT_SRWT,42,4800.0,17,10,67,3,134,-0.8039,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,33.3,500.0
2026-06-14 21:15:26,s10m_lam0p0640,SDT_SRWT,43,4966.67,17,10,68,3,136,-0.8068,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,40.0,600.0
2026-06-14 21:16:52,s10m_lam0p0640,SDT_SRWT,44,4366.67,17,10,63,3,126,-0.7783,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.064,15.6,40.0,600.0
2026-06-14 21:18:26,s10m_lam0p1000,SDT_SRWT,42,4800.0,17,10,67,3,134,-0.8039,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,33.3,500.0
2026-06-14 21:20:03,s10m_lam0p1000,SDT_SRWT,43,4933.34,17,10,68,3,136,-0.8002,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,35.6,533.3
2026-06-14 21:21:32,s10m_lam0p1000,SDT_SRWT,44,4500.0,17,10,63,3,126,-0.7852,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.1,10.0,35.6,533.3
2026-06-14 21:23:06,s10m_lam0p1500,SDT_SRWT,42,4800.0,17,10,67,3,134,-0.8039,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 21:24:43,s10m_lam0p1500,SDT_SRWT,43,4933.34,17,10,68,3,136,-0.7959,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 21:26:08,s10m_lam0p1500,SDT_SRWT,44,4500.0,17,10,63,3,126,-0.779,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.15,6.7,33.3,500.0
2026-06-14 20:45:04,s10m_lam0p0020,SPT_SMPT,42,869.76,3,10,10,3,20,-0.8092,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.002,500.0,203.1,203.1
2026-06-14 20:45:19,s10m_lam0p0020,SPT_SMPT,43,800.0,2,10,8,3,16,-0.875,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.002,500.0,0.0,-1.0
2026-06-14 20:45:56,s10m_lam0p0020,SPT_SMPT,44,1900.0,6,10,25,3,50,-0.9646,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.002,500.0,183.3,733.3
2026-06-14 20:46:18,s10m_lam0p0040,SPT_SMPT,42,1133.33,4,10,13,3,26,-0.9619,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.004,250.0,316.7,633.3
2026-06-14 20:47:11,s10m_lam0p0040,SPT_SMPT,43,2733.33,9,10,36,3,72,-1.359,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.004,250.0,276.2,1933.3
2026-06-14 20:48:46,s10m_lam0p0040,SPT_SMPT,44,4833.33,17,10,63,3,126,-1.4336,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.004,250.0,233.3,3500.0
2026-06-14 20:50:21,s10m_lam0p0060,SPT_SMPT,42,4766.67,17,10,67,3,134,-1.5961,100.0,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,15,0.006,166.7,202.2,3033.3
