timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,0,417.00,0.46,4,5,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,1,642.62,0.20,3,4,1.037,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.92,-14.89,-8.08,-14.00
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,2,985.12,0.44,0,6,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,3,1152.64,0.46,0,1,0.934,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,4,1194.10,0.46,5,6,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,5,1199.62,0.44,2,5,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,6,1406.20,0.44,2,6,0.945,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.70,-14.58
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,7,1760.18,0.44,0,2,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,8,1761.12,0.22,0,2,1.245,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,MovingToPickup,-8.64,-14.00,-8.24,-15.18
2026-09-20 19:21:03,mfsweep_control_nofail,SPT_SRWT,42,8,9,1761.78,0.66,0,2,0.093,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,MovingToPickup,-8.64,-14.00,-8.29,-15.05
