timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 21:13:33,mfsweep_shard0,SPT_SMPT,42,6204.28,137,15,274,14,678,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,111,7016.3,0,0.00000,0.0,0.0,-1.0,1129.20,3843.57,5123.11,345.28,0,1129.20,3843.57,5123.11,0,-1.0,-1.0,2
2026-09-19 21:21:01,mfsweep_shard0,SPT_SMPT,43,7203.22,137,15,274,14,784,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,8419.8,0,0.00000,0.0,0.0,-1.0,1396.33,4588.41,4966.03,405.94,0,1396.33,4588.41,4966.03,0,-1.0,-1.0,0
2026-09-19 21:27:35,mfsweep_shard0,SPT_SMPT,44,6420.06,137,15,274,14,802,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,110,6466.2,0,0.00000,0.0,0.0,-1.0,1059.07,3848.55,4555.35,441.63,0,1059.07,3848.55,4555.35,0,-1.0,-1.0,5
2026-09-19 21:34:20,mfsweep_shard0,SPT_SMPT,45,6788.56,137,15,274,14,760,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,131,7861.7,0,0.00000,0.0,0.0,-1.0,1414.36,4505.78,5430.53,437.71,0,1414.36,4505.78,5430.53,0,-1.0,-1.0,3
2026-09-19 21:40:19,mfsweep_shard0,SPT_SMPT,46,7110.74,137,15,274,14,857,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,131,7896.0,0,0.00000,0.0,0.0,-1.0,1346.61,4383.08,5311.04,586.28,0,1346.61,4383.08,5311.04,0,-1.0,-1.0,2
2026-09-19 21:46:42,mfsweep_shard0,SPT_SMPT,47,7849.26,137,15,274,14,838,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,140,8602.3,0,0.00000,0.0,0.0,-1.0,1874.20,5456.90,6684.79,560.84,0,1874.20,5456.90,6684.79,0,-1.0,-1.0,5
2026-09-19 21:52:26,mfsweep_shard0,SPT_SMPT,48,6996.48,137,15,274,14,819,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,130,8433.9,0,0.00000,0.0,0.0,-1.0,1506.52,4736.63,5900.68,626.45,0,1506.52,4736.63,5900.68,0,-1.0,-1.0,2
2026-09-19 21:58:11,mfsweep_shard0,SPT_SMPT,49,7097.38,137,15,274,14,812,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,121,8067.8,0,0.00000,0.0,0.0,-1.0,1483.90,4837.53,6043.30,530.74,0,1483.90,4837.53,6043.30,0,-1.0,-1.0,4
2026-09-19 22:04:29,mfsweep_shard0,SPT_SMPT,50,7587.44,137,15,274,14,940,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,140,8590.3,0,0.00000,0.0,0.0,-1.0,1764.76,5544.21,6803.60,693.13,0,1764.76,5544.21,6803.60,0,-1.0,-1.0,0
2026-09-19 22:09:29,mfsweep_shard0,SPT_SMPT,51,5923.02,137,15,274,14,729,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,7923.7,0,0.00000,0.0,0.0,-1.0,1257.40,3763.89,5078.34,425.14,0,1257.40,3763.89,5078.34,0,-1.0,-1.0,3
