timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-20 19:20:58,mfsweep_shard0,SPT_SRWT,42,3751.76,137,15,274,7,577,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,66,4576.4,0,0.00000,0.0,0.0,-1.0,229.30,340.31,400.84,136.31,0,229.30,340.31,400.84,0,-1.0,-1.0,3,7,2.78,82,42.66,43,0.933,releasePrevious
2026-09-20 19:25:00,mfsweep_shard0,SPT_SRWT,43,3754.76,137,15,274,7,586,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,65,4532.5,0,0.00000,0.0,0.0,-1.0,233.20,416.67,523.39,135.22,0,233.20,416.67,523.39,0,-1.0,-1.0,2,5,2.22,68,33.48,42,0.035,releasePrevious
2026-09-20 19:28:59,mfsweep_shard0,SPT_SRWT,44,3752.96,137,15,274,7,586,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,60,3534.8,0,0.00000,0.0,0.0,-1.0,242.24,372.63,829.42,138.59,0,242.24,372.63,829.42,0,-1.0,-1.0,4,5,2.50,76,49.92,44,0.221,releasePrevious
2026-09-20 19:32:53,mfsweep_shard0,SPT_SRWT,45,3866.64,137,15,274,7,580,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4644.2,0,0.00000,0.0,0.0,-1.0,243.14,472.88,632.33,141.09,0,243.14,472.88,632.33,0,-1.0,-1.0,4,8,3.02,82,43.24,44,0.666,releasePrevious
2026-09-20 19:36:42,mfsweep_shard0,SPT_SRWT,46,3765.70,137,15,274,7,577,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4549.2,0,0.00000,0.0,0.0,-1.0,223.38,322.06,495.91,130.76,0,223.38,322.06,495.91,0,-1.0,-1.0,2,7,5.48,75,44.90,47,0.019,releasePrevious
2026-09-20 19:40:33,mfsweep_shard0,SPT_SRWT,47,3795.52,137,15,274,7,582,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4514.1,0,0.00000,0.0,0.0,-1.0,227.34,340.42,527.00,135.46,0,227.34,340.42,527.00,0,-1.0,-1.0,6,3,1.94,65,40.66,30,0.435,releasePrevious
2026-09-20 19:44:29,mfsweep_shard0,SPT_SRWT,48,3847.38,137,15,274,7,590,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,5204.6,0,0.00000,0.0,0.0,-1.0,254.70,489.54,922.04,142.29,0,254.70,489.54,922.04,0,-1.0,-1.0,0,13,6.04,95,65.38,50,0.211,releasePrevious
2026-09-20 19:48:22,mfsweep_shard0,SPT_SRWT,49,3806.26,137,15,274,7,580,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,68,4406.3,0,0.00000,0.0,0.0,-1.0,225.43,317.35,574.69,133.52,0,225.43,317.35,574.69,0,-1.0,-1.0,2,7,2.80,88,44.94,53,0.934,releasePrevious
2026-09-20 19:52:17,mfsweep_shard0,SPT_SRWT,50,3849.32,137,15,274,7,600,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,77,4754.4,0,0.00000,0.0,0.0,-1.0,248.24,426.53,739.85,139.39,0,248.24,426.53,739.85,0,-1.0,-1.0,3,5,2.08,78,36.74,38,0.926,releasePrevious
2026-09-20 19:56:07,mfsweep_shard0,SPT_SRWT,51,3763.84,137,15,274,7,578,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,5116.0,0,0.00000,0.0,0.0,-1.0,220.42,315.22,405.26,133.64,0,220.42,315.22,405.26,0,-1.0,-1.0,6,2,1.12,69,31.84,41,0.366,releasePrevious
