timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 19:17:06,30j_15m_agv2,LPT_SMPT,42,9729.60,30,15,144,2,288,-0.6687,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:22:18,30j_15m_agv2,LPT_SMPT,43,10833.33,30,15,154,2,308,-0.6970,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:26:58,30j_15m_agv2,LPT_SMPT,44,9800.00,30,15,142,2,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
