timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 20:37:39,50j_15m_agv10,SPT_SMPT,42,18127.24,50,15,261,10,522,-0.6894,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:45:17,50j_15m_agv10,SPT_SMPT,43,15600.00,50,15,227,10,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:54:05,50j_15m_agv10,SPT_SMPT,44,17933.33,50,15,260,10,520,-0.6833,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:37:29,50j_15m_agv10,SPT_SRWT,42,17765.12,50,15,261,10,522,-0.6755,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:44:53,50j_15m_agv10,SPT_SRWT,43,15333.33,50,15,227,10,454,-0.6696,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:53:31,50j_15m_agv10,SPT_SRWT,44,17866.67,50,15,260,10,520,-0.6821,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:47:46,50j_15m_agv10,LPT_MMUR,42,19128.04,50,15,261,10,522,-0.7278,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:55:40,50j_15m_agv10,LPT_MMUR,43,16466.67,50,15,227,10,454,-0.7210,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:04:40,50j_15m_agv10,LPT_MMUR,44,18500.00,50,15,260,10,520,-0.7064,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:59:04,50j_15m_agv10,LPT_SMPT,42,17962.24,50,15,261,10,522,-0.6844,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:06:50,50j_15m_agv10,LPT_SMPT,43,15600.00,50,15,227,10,454,-0.6799,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:15:47,50j_15m_agv10,LPT_SMPT,44,18033.34,50,15,260,10,520,-0.6885,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 20:59:51,50j_15m_agv10,SRT_SRWT,42,17635.10,50,15,261,10,522,-0.6706,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:07:33,50j_15m_agv10,SRT_SRWT,43,15566.67,50,15,227,10,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:16:16,50j_15m_agv10,SRT_SRWT,44,17733.34,50,15,260,10,520,-0.6769,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:00:13,50j_15m_agv10,SRT_SMPT,42,17834.93,50,15,261,10,522,-0.6795,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:08:02,50j_15m_agv10,SRT_SMPT,43,15466.67,50,15,227,10,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:17:03,50j_15m_agv10,SRT_SMPT,44,17833.33,50,15,260,10,520,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:00:30,50j_15m_agv10,LRT_MMUR,42,18762.78,50,15,261,10,522,-0.7138,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:08:32,50j_15m_agv10,LRT_MMUR,43,16733.34,50,15,227,10,454,-0.7313,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:17:25,50j_15m_agv10,LRT_MMUR,44,18433.34,50,15,260,10,520,-0.7038,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:00:00,50j_15m_agv10,SDT_SRWT,42,17563.68,50,15,261,10,522,-0.6678,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:07:32,50j_15m_agv10,SDT_SRWT,43,15433.33,50,15,227,10,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:16:07,50j_15m_agv10,SDT_SRWT,44,17600.00,50,15,260,10,520,-0.6718,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:00:28,50j_15m_agv10,Random,42,17696.35,50,15,261,10,522,-0.6729,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:07:53,50j_15m_agv10,Random,43,15400.00,50,15,227,10,454,-0.6725,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:16:34,50j_15m_agv10,Random,44,18000.00,50,15,260,10,520,-0.6872,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
