timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 19:32:04,30j_15m_agv12,SPT_SMPT,42,9929.34,30,15,144,12,288,-0.6803,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:19,30j_15m_agv12,SPT_SMPT,43,10733.33,30,15,154,12,308,-0.6905,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:09,30j_15m_agv12,SPT_SMPT,44,9833.33,30,15,142,12,284,-0.6854,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:31:56,30j_15m_agv12,SPT_SRWT,42,9929.76,30,15,144,12,288,-0.6803,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:36:56,30j_15m_agv12,SPT_SRWT,43,10466.67,30,15,154,12,308,-0.6732,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:41:36,30j_15m_agv12,SPT_SRWT,44,9800.00,30,15,142,12,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:32:06,30j_15m_agv12,LPT_MMUR,42,10164.47,30,15,144,12,288,-0.6966,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:27,30j_15m_agv12,LPT_MMUR,43,11333.33,30,15,154,12,308,-0.7273,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:10,30j_15m_agv12,LPT_MMUR,44,10000.00,30,15,142,12,284,-0.6948,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:32:04,30j_15m_agv12,LPT_SMPT,42,9863.19,30,15,144,12,288,-0.6780,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:21,30j_15m_agv12,LPT_SMPT,43,10800.00,30,15,154,12,308,-0.6948,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:04,30j_15m_agv12,LPT_SMPT,44,9700.00,30,15,142,12,284,-0.6737,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:32:09,30j_15m_agv12,SRT_SRWT,42,9829.97,30,15,144,12,288,-0.6734,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:20,30j_15m_agv12,SRT_SRWT,43,10666.67,30,15,154,12,308,-0.6840,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:09,30j_15m_agv12,SRT_SRWT,44,9900.00,30,15,142,12,284,-0.6878,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:32:17,30j_15m_agv12,SRT_SMPT,42,9931.43,30,15,144,12,288,-0.6804,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:46,30j_15m_agv12,SRT_SMPT,43,11200.00,30,15,154,12,308,-0.7186,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:30,30j_15m_agv12,SRT_SMPT,44,9766.67,30,15,142,12,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:32:26,30j_15m_agv12,LRT_MMUR,42,10297.07,30,15,144,12,288,-0.7081,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:54,30j_15m_agv12,LRT_MMUR,43,11333.33,30,15,154,12,308,-0.7294,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:50,30j_15m_agv12,LRT_MMUR,44,10233.33,30,15,142,12,284,-0.7113,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:32:17,30j_15m_agv12,SDT_SRWT,42,9699.02,30,15,144,12,288,-0.6643,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:26,30j_15m_agv12,SDT_SRWT,43,10533.33,30,15,154,12,308,-0.6753,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:13,30j_15m_agv12,SDT_SRWT,44,9766.67,30,15,142,12,284,-0.6808,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:32:22,30j_15m_agv12,Random,42,9932.96,30,15,144,12,288,-0.6828,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:37:28,30j_15m_agv12,Random,43,10566.67,30,15,154,12,308,-0.6797,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 19:42:11,30j_15m_agv12,Random,44,9700.00,30,15,142,12,284,-0.6737,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
