timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b
2026-09-20 11:38:37,mfsweep_shard0,LRT_MMUR,42,3,0,1794.78,0.30,1,2,0.747,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:38:37,mfsweep_shard0,LRT_MMUR,42,3,1,6082.20,0.24,0,2,0.848,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:38:37,mfsweep_shard0,LRT_MMUR,42,3,2,6543.82,0.62,0,1,0.590,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,0,837.26,0.46,0,2,0.408,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,1,1052.42,0.76,1,2,0.023,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,2,1789.84,0.38,0,1,0.594,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToPickup
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,3,3320.84,0.10,0,2,1.223,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,4,4325.60,0.80,0,1,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,5,4683.80,0.54,1,2,0.240,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,6,6091.00,2.40,0,1,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,7,6430.28,0.32,0,2,0.510,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:45:04,mfsweep_shard0,LRT_MMUR,43,3,8,6432.74,1.82,1,2,0.058,BotSpine_Seg1,BotSpine_Seg1,ReturningToParking,MovingToPickup
