timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 12:22:10,mfsweep_shard0,LRT_MMUR,42,4161.94,137,15,274,10,576,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4843.2,0,0.00000,0.0,0.0,-1.0,364.28,681.23,1216.39,167.84,0,364.28,681.23,1216.39,0,-1.0,-1.0,0,791,1151.64,1088,2261.86,0,0.000,1,0,1
2026-09-20 12:26:04,mfsweep_shard0,LRT_MMUR,43,4296.36,137,15,274,10,613,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,5041.9,0,0.00000,0.0,0.0,-1.0,481.37,1382.00,2149.20,182.53,0,481.37,1382.00,2149.20,0,-1.0,-1.0,0,814,1198.68,1106,2332.36,0,0.000,1,0,1
2026-09-20 12:30:35,mfsweep_shard0,LRT_MMUR,44,5050.24,137,15,274,10,700,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5147.0,0,0.00000,0.0,0.0,-1.0,727.04,2491.09,3008.06,272.81,0,727.04,2491.09,3008.06,0,-1.0,-1.0,4,1133,2599.82,1536,4106.06,0,0.000,1,0,1
2026-09-20 12:34:23,mfsweep_shard0,LRT_MMUR,45,4128.62,137,15,274,10,611,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5014.8,0,0.00000,0.0,0.0,-1.0,508.82,1209.11,1510.17,193.73,0,508.82,1209.11,1510.17,0,-1.0,-1.0,4,799,1453.48,1081,2453.94,0,0.000,1,0,1
2026-09-20 12:38:35,mfsweep_shard0,LRT_MMUR,46,4599.54,137,15,274,10,611,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,80,5225.7,0,0.00000,0.0,0.0,-1.0,497.65,1341.15,1833.84,194.64,0,497.65,1341.15,1833.84,0,-1.0,-1.0,1,852,1613.04,1111,2671.14,0,0.000,1,0,1
2026-09-20 12:42:22,mfsweep_shard0,LRT_MMUR,47,3982.58,137,15,274,10,586,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4703.4,0,0.00000,0.0,0.0,-1.0,391.67,770.52,1108.73,164.73,0,391.67,770.52,1108.73,0,-1.0,-1.0,2,827,1354.26,1165,2353.76,0,0.000,1,0,1
2026-09-20 12:47:14,mfsweep_shard0,LRT_MMUR,48,5348.38,137,15,274,10,693,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6538.7,0,0.00000,0.0,0.0,-1.0,807.70,2651.99,2931.99,269.87,0,807.70,2651.99,2931.99,0,-1.0,-1.0,2,1269,2802.62,1704,4520.48,0,0.000,1,0,1
2026-09-20 12:51:36,mfsweep_shard0,LRT_MMUR,49,4803.96,137,15,274,10,660,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5465.4,0,0.00000,0.0,0.0,-1.0,640.23,2289.81,4304.69,249.81,0,640.23,2289.81,4304.69,0,-1.0,-1.0,6,1114,2436.18,1496,3855.50,0,0.000,1,0,1
2026-09-20 12:55:48,mfsweep_shard0,LRT_MMUR,50,4489.28,137,15,274,10,629,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5427.8,0,0.00000,0.0,0.0,-1.0,499.29,1351.12,2310.41,213.54,0,499.29,1351.12,2310.41,0,-1.0,-1.0,3,977,1921.26,1292,3159.30,0,0.000,1,0,1
2026-09-20 13:00:11,mfsweep_shard0,LRT_MMUR,51,4912.44,137,15,274,10,625,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,96,6614.6,0,0.00000,0.0,0.0,-1.0,607.27,2151.51,3013.31,198.25,0,607.27,2151.51,3013.31,0,-1.0,-1.0,3,898,1798.26,1174,2884.52,0,0.000,1,0,1
