timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-19 12:19:02,mfsweep_shard1,SPT_SMPT,52,6340.58,137,15,274,7,762,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7824.7,0,0.00000,0.0,0.0,-1.0,1182.42,3433.03,4621.10,590.57,0,1182.42,3433.03,4621.10,0,-1.0
2026-09-19 12:28:39,mfsweep_shard1,SPT_SMPT,53,20000.01,137,15,274,7,1471,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,356,22398.5,0,0.00000,0.0,0.0,-1.0,3278.85,14148.55,17078.59,3051.06,36,7672.73,20000.01,20000.01,0,-1.0
2026-09-19 12:32:24,mfsweep_shard1,SPT_SMPT,54,7592.74,137,15,274,7,902,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,148,9259.6,0,0.00000,0.0,0.0,-1.0,1841.73,5230.82,6606.84,920.59,0,1841.73,5230.82,6606.84,0,-1.0
2026-09-19 12:35:21,mfsweep_shard1,SPT_SMPT,55,6661.32,137,15,274,7,716,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,113,6761.5,0,0.00000,0.0,0.0,-1.0,1455.69,4689.36,5675.42,479.93,0,1455.69,4689.36,5675.42,0,-1.0
2026-09-19 12:44:54,mfsweep_shard1,SPT_SMPT,56,20000.01,137,15,274,7,728,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,362,22409.0,0,0.00000,0.0,0.0,-1.0,567.00,1474.99,1810.65,339.77,59,8935.96,20000.01,20000.01,0,-1.0
2026-09-19 12:54:07,mfsweep_shard1,SPT_SMPT,57,20000.01,137,15,274,7,421,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,358,21597.7,0,0.00000,0.0,0.0,-1.0,259.20,303.02,303.02,180.55,128,18703.17,20000.01,20000.01,0,-1.0
2026-09-19 13:03:24,mfsweep_shard1,SPT_SMPT,58,20000.01,137,15,274,7,279,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,343,21894.0,0,0.00000,0.0,0.0,-1.0,342.07,619.15,619.15,207.20,118,17273.73,20000.01,20000.01,0,-1.0
2026-09-19 13:06:02,mfsweep_shard1,SPT_SMPT,59,5924.42,137,15,274,7,644,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,103,6479.7,0,0.00000,0.0,0.0,-1.0,1037.88,2918.21,3446.98,343.58,0,1037.88,2918.21,3446.98,0,-1.0
2026-09-19 13:09:08,mfsweep_shard1,SPT_SMPT,60,6770.26,137,15,274,7,774,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,110,7144.7,0,0.00000,0.0,0.0,-1.0,1285.62,3668.96,4529.01,578.41,0,1285.62,3668.96,4529.01,0,-1.0
2026-09-19 13:12:21,mfsweep_shard1,SPT_SMPT,61,7250.06,137,15,274,7,869,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,125,8086.7,0,0.00000,0.0,0.0,-1.0,1538.71,4677.13,5602.02,681.97,0,1538.71,4677.13,5602.02,0,-1.0
