timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-27 14:38:09,brandimarte_mk01_low,LPT_SMPT,42,500000.28,10,6,55,3,121,-88.4182,100.0000,mf,1.50,24968.6,22539.1,2.416,0.400,142,1828.8
2026-05-27 14:39:28,brandimarte_mk01_low,LPT_SMPT,43,4300.00,10,6,55,3,112,-0.7515,100.0000,mf,1.50,24968.6,22539.1,2.416,0.400,2,48.4
2026-05-27 14:40:45,brandimarte_mk01_low,LPT_SMPT,44,4233.34,10,6,55,3,110,-0.7455,100.0000,mf,1.50,24968.6,22539.1,2.416,0.400,2,17.5
2026-05-27 14:42:06,brandimarte_mk02_low,LPT_SMPT,42,4400.00,10,6,58,3,120,-0.7414,100.0000,mf,1.50,24174.0,21821.9,2.359,0.400,3,27.2
2026-05-27 14:43:24,brandimarte_mk02_low,LPT_SMPT,43,4233.34,10,6,58,3,116,-0.7069,100.0000,mf,1.50,24174.0,21821.9,2.359,0.400,2,45.7
2026-05-27 14:44:44,brandimarte_mk02_low,LPT_SMPT,44,4333.34,10,6,58,3,121,-0.7299,100.0000,mf,1.50,24174.0,21821.9,2.359,0.400,2,16.5
2026-05-27 14:48:22,brandimarte_mk03_low,LPT_SMPT,42,11733.34,15,8,150,3,300,-0.7733,100.0000,mf,1.50,47726.7,43082.9,3.366,0.400,4,117.0
2026-05-27 17:22:30,brandimarte_mk03_low,LPT_SMPT,43,500000.06,15,8,150,3,308,-31.5956,100.0000,mf,1.50,47726.7,43082.9,3.366,0.400,87,2667.7
2026-05-27 17:26:13,brandimarte_mk03_low,LPT_SMPT,44,11866.69,15,8,150,3,314,-0.7622,100.0000,mf,1.50,47726.7,43082.9,3.366,0.400,3,73.9
2026-05-27 17:28:27,brandimarte_mk04_low,LPT_SMPT,42,7166.69,15,8,90,3,183,-0.7741,100.0000,mf,1.50,28524.3,25748.8,2.637,0.400,4,56.4
2026-05-27 17:30:44,brandimarte_mk04_low,LPT_SMPT,43,7300.00,15,8,90,3,188,-0.7926,100.0000,mf,1.50,28524.3,25748.8,2.637,0.400,5,95.6
2026-05-27 17:33:01,brandimarte_mk04_low,LPT_SMPT,44,7200.00,15,8,90,3,188,-0.7815,100.0000,mf,1.50,28524.3,25748.8,2.637,0.400,3,35.6
2026-05-27 17:36:05,brandimarte_mk05_low,LPT_SMPT,42,9700.00,15,4,106,2,219,-0.8962,100.0000,mf,1.50,34489.5,31133.7,2.925,0.400,2,40.6
2026-05-27 17:39:08,brandimarte_mk05_low,LPT_SMPT,43,9700.00,15,4,106,2,214,-0.8994,100.0000,mf,1.50,34489.5,31133.7,2.925,0.400,2,37.3
2026-05-27 17:42:09,brandimarte_mk05_low,LPT_SMPT,44,9566.75,15,4,106,2,212,-0.8868,100.0000,mf,1.50,34489.5,31133.7,2.925,0.400,1,46.6
2026-05-27 17:45:37,brandimarte_mk06_low,LPT_SMPT,42,10900.00,10,10,150,3,300,-0.7178,100.0000,mf,1.50,28287.0,25534.7,2.624,0.400,5,64.5
2026-05-27 20:15:56,brandimarte_mk06_low,LPT_SMPT,43,500033.38,10,10,150,3,242,-32.0400,100.0000,mf,1.50,28287.0,25534.7,2.624,0.400,201,2964.9
2026-05-27 20:19:10,brandimarte_mk06_low,LPT_SMPT,44,10766.75,10,10,150,3,303,-0.7111,100.0000,mf,1.50,28287.0,25534.7,2.624,0.400,5,63.0
