timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 11:37:08,mfsweep_shard0,LRT_MMUR,42,4614.58,137,15,274,7,624,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5495.8,0,0.00000,0.0,0.0,-1.0,577.34,1265.57,2198.19,307.35,0,577.34,1265.57,2198.19,0,-1.0,-1.0,0,485,1180.32,542,1711.96,0,0.000,0,0,1
2026-09-20 11:42:52,mfsweep_shard0,LRT_MMUR,43,5503.12,137,15,274,7,714,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6750.2,0,0.00000,0.0,0.0,-1.0,988.17,2836.34,3625.44,490.38,0,988.17,2836.34,3625.44,0,-1.0,-1.0,0,616,1475.24,702,2249.02,0,0.000,0,0,1
2026-09-20 11:49:26,mfsweep_shard0,LRT_MMUR,44,6165.70,137,15,274,7,791,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,106,6296.1,0,0.00000,0.0,0.0,-1.0,1446.79,2981.59,3899.89,982.84,0,1446.79,2981.59,3899.89,0,-1.0,-1.0,0,656,1818.80,817,2865.68,0,0.000,0,0,1
2026-09-20 11:54:37,mfsweep_shard0,LRT_MMUR,45,4843.42,137,15,274,7,694,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6034.8,0,0.00000,0.0,0.0,-1.0,718.89,1534.67,1978.12,405.27,0,718.89,1534.67,1978.12,0,-1.0,-1.0,3,525,1235.64,587,1772.18,0,0.000,0,0,1
2026-09-20 11:59:38,mfsweep_shard0,LRT_MMUR,46,4740.00,137,15,274,7,622,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,81,5276.5,0,0.00000,0.0,0.0,-1.0,678.42,2111.77,2361.93,333.04,0,678.42,2111.77,2361.93,0,-1.0,-1.0,1,523,1309.42,597,1848.54,0,0.000,0,0,1
2026-09-20 12:04:29,mfsweep_shard0,LRT_MMUR,47,4671.48,137,15,274,7,618,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5516.4,0,0.00000,0.0,0.0,-1.0,612.17,1190.48,1388.33,322.54,0,612.17,1190.48,1388.33,0,-1.0,-1.0,0,487,1228.36,536,1775.54,0,0.000,0,0,1
2026-09-20 12:09:47,mfsweep_shard0,LRT_MMUR,48,5421.08,137,15,274,7,724,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6628.3,0,0.00000,0.0,0.0,-1.0,1064.78,2525.26,3043.99,630.59,0,1064.78,2525.26,3043.99,0,-1.0,-1.0,0,574,1638.42,695,2324.56,0,0.000,0,0,1
2026-09-20 12:14:19,mfsweep_shard0,LRT_MMUR,49,5213.92,137,15,274,7,669,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,90,6028.8,0,0.00000,0.0,0.0,-1.0,791.25,2093.06,2759.63,385.40,0,791.25,2093.06,2759.63,0,-1.0,-1.0,1,562,1427.06,668,2166.44,0,0.000,0,0,1
2026-09-20 12:18:22,mfsweep_shard0,LRT_MMUR,50,4810.56,137,15,274,7,637,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5544.7,0,0.00000,0.0,0.0,-1.0,713.49,1726.81,1941.85,394.11,0,713.49,1726.81,1941.85,0,-1.0,-1.0,2,491,1403.46,577,1925.44,0,0.000,0,0,1
2026-09-20 12:22:28,mfsweep_shard0,LRT_MMUR,51,4836.42,137,15,274,7,672,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,94,6530.3,0,0.00000,0.0,0.0,-1.0,666.15,1525.47,2040.25,388.87,0,666.15,1525.47,2040.25,0,-1.0,-1.0,1,468,1222.62,525,1666.42,0,0.000,0,0,1
