timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 17:04:50,mfsweep_shard0,SPT_SMPT,42,6472.86,137,15,274,7,684,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7311.9,0,0.00000,0.0,0.0,-1.0,1252.84,4134.94,5462.87,483.13,0,1252.84,4134.94,5462.87,0,-1.0,-1.0,0
2026-09-19 17:10:39,mfsweep_shard0,SPT_SMPT,43,14552.59,137,15,274,7,1054,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,260,16410.8,0,0.00000,0.0,0.0,-1.0,3116.17,6680.21,6986.13,2593.57,36,6121.36,14552.59,14552.59,1,14552.6,415.2,0
2026-09-19 17:13:18,mfsweep_shard0,SPT_SMPT,44,6704.48,137,15,274,7,875,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,6956.4,0,0.00000,0.0,0.0,-1.0,1296.00,4010.26,4844.42,679.41,0,1296.00,4010.26,4844.42,0,-1.0,-1.0,0
2026-09-19 17:14:59,mfsweep_shard0,SPT_SMPT,45,4540.86,137,15,274,7,311,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,91,5421.4,0,0.00000,0.0,0.0,-1.0,240.79,248.04,248.04,165.54,135,4478.08,4540.86,4540.86,1,4540.9,455.5,0
2026-09-19 17:17:40,mfsweep_shard0,SPT_SMPT,46,6960.56,137,15,274,7,819,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,7734.1,0,0.00000,0.0,0.0,-1.0,1344.07,4176.38,4699.23,705.81,0,1344.07,4176.38,4699.23,0,-1.0,-1.0,0
2026-09-19 17:19:11,mfsweep_shard0,SPT_SMPT,47,4450.10,137,15,274,7,236,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5210.2,0,0.00000,0.0,0.0,-1.0,314.96,581.85,581.85,215.33,124,4057.71,4450.10,4450.10,1,4450.1,958.0,0
2026-09-19 17:22:04,mfsweep_shard0,SPT_SMPT,48,7922.92,137,15,274,7,933,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,154,10026.5,0,0.00000,0.0,0.0,-1.0,1989.51,5663.07,6711.16,1040.39,0,1989.51,5663.07,6711.16,0,-1.0,-1.0,0
2026-09-19 17:23:05,mfsweep_shard0,SPT_SMPT,49,3073.74,137,15,234,7,312,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,61,3880.0,0,0.00000,0.0,0.0,-1.0,0.00,0.00,0.00,0.00,117,3073.74,3073.74,3073.74,1,3073.7,267.6,0
2026-09-19 17:25:50,mfsweep_shard0,SPT_SMPT,50,7516.98,137,15,274,7,972,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,140,8590.3,0,0.00000,0.0,0.0,-1.0,1784.99,4994.35,5868.94,1035.75,0,1784.99,4994.35,5868.94,0,-1.0,-1.0,0
2026-09-19 17:27:20,mfsweep_shard0,SPT_SMPT,51,4369.74,137,15,274,7,234,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,85,5837.8,0,0.00000,0.0,0.0,-1.0,305.53,489.44,489.44,188.84,122,3924.75,4369.74,4369.74,1,4369.7,978.2,0
