timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 11:38:49,mfsweep_shard0,LRT_MMUR,42,6865.82,137,15,274,3,786,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,8181.0,0,0.00000,0.0,0.0,-1.0,1583.66,2997.24,3406.80,1456.33,0,1583.66,2997.24,3406.80,0,-1.0,-1.0,0,7,5.94,28,32.66,0,0.012,1,0,1
2026-09-20 11:44:52,mfsweep_shard0,LRT_MMUR,43,6348.96,137,15,274,3,630,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,114,7623.8,0,0.00000,0.0,0.0,-1.0,1556.65,2633.59,3090.57,1398.29,0,1556.65,2633.59,3090.57,0,-1.0,-1.0,0,5,4.18,21,17.46,0,0.000,1,0,1
2026-09-20 11:51:31,mfsweep_shard0,LRT_MMUR,44,6866.82,137,15,274,3,827,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,119,7158.0,0,0.00000,0.0,0.0,-1.0,1806.50,3276.39,3428.25,1650.50,0,1806.50,3276.39,3428.25,0,-1.0,-1.0,0,1,1.90,22,16.60,0,0.000,1,0,1
2026-09-20 11:57:41,mfsweep_shard0,LRT_MMUR,45,6388.30,137,15,274,3,673,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,124,7508.4,0,0.00000,0.0,0.0,-1.0,1513.34,2706.92,2867.13,1385.28,0,1513.34,2706.92,2867.13,0,-1.0,-1.0,0,6,4.64,20,16.52,0,0.000,1,0,1
2026-09-20 12:03:49,mfsweep_shard0,LRT_MMUR,46,6389.34,137,15,274,3,693,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7092.7,0,0.00000,0.0,0.0,-1.0,1488.62,2699.49,2868.17,1366.54,0,1488.62,2699.49,2868.17,0,-1.0,-1.0,0,4,4.12,16,14.22,0,0.000,1,0,1
2026-09-20 12:09:32,mfsweep_shard0,LRT_MMUR,47,6346.18,137,15,274,3,604,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7112.8,0,0.00000,0.0,0.0,-1.0,1474.22,2569.94,2785.85,1345.69,0,1474.22,2569.94,2785.85,0,-1.0,-1.0,0,2,2.20,24,16.58,0,0.015,1,0,1
2026-09-20 12:14:33,mfsweep_shard0,LRT_MMUR,48,6296.52,137,15,274,3,702,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,7363.2,0,0.00000,0.0,0.0,-1.0,1551.92,2625.35,2722.80,1415.64,0,1551.92,2625.35,2722.80,0,-1.0,-1.0,0,4,2.94,27,17.00,0,0.047,1,0,1
2026-09-20 12:19:30,mfsweep_shard0,LRT_MMUR,49,6371.90,137,15,274,3,739,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,104,6931.4,0,0.00000,0.0,0.0,-1.0,1503.07,2698.43,2824.45,1373.83,0,1503.07,2698.43,2824.45,0,-1.0,-1.0,1,5,3.84,20,15.94,0,0.015,1,0,1
2026-09-20 12:24:16,mfsweep_shard0,LRT_MMUR,50,6233.40,137,15,274,3,674,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,122,7522.2,0,0.00000,0.0,0.0,-1.0,1504.59,2529.91,2739.23,1364.44,0,1504.59,2529.91,2739.23,0,-1.0,-1.0,0,3,10.64,22,20.74,0,0.000,1,0,1
2026-09-20 12:29:19,mfsweep_shard0,LRT_MMUR,51,6542.64,137,15,274,3,696,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,125,8664.4,0,0.00000,0.0,0.0,-1.0,1582.94,2869.65,3042.62,1458.12,0,1582.94,2869.65,3042.62,0,-1.0,-1.0,0,7,2.94,19,12.94,0,0.015,1,0,1
