timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b
2026-09-20 11:38:49,mfsweep_shard0,LRT_MMUR,42,3,0,1025.56,0.18,1,2,1.019,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:38:49,mfsweep_shard0,LRT_MMUR,42,3,1,6529.90,0.36,0,1,0.598,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,ReturningToParking
2026-09-20 11:38:49,mfsweep_shard0,LRT_MMUR,42,3,2,6603.96,0.62,0,1,0.590,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:38:49,mfsweep_shard0,LRT_MMUR,42,3,3,6663.48,1.52,0,1,0.012,BotSpine_Seg1,BotSpine_Seg1,ReturningToParking,MovingToPickup
2026-09-20 11:38:49,mfsweep_shard0,LRT_MMUR,42,3,4,6671.88,0.62,0,2,0.582,Parking_Alcove,Parking_Alcove,MovingToPickup,MovingToPickup
2026-09-20 11:38:49,mfsweep_shard0,LRT_MMUR,42,3,5,6757.16,0.76,1,2,0.016,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:38:49,mfsweep_shard0,LRT_MMUR,42,3,6,6763.00,1.88,0,1,0.016,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:44:52,mfsweep_shard0,LRT_MMUR,43,3,0,6070.30,0.62,0,2,0.590,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:44:52,mfsweep_shard0,LRT_MMUR,43,3,1,6129.94,0.28,0,1,0.089,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:44:52,mfsweep_shard0,LRT_MMUR,43,3,2,6142.44,0.62,0,2,0.595,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:44:52,mfsweep_shard0,LRT_MMUR,43,3,3,6200.62,1.90,0,1,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:44:52,mfsweep_shard0,LRT_MMUR,43,3,4,6242.42,0.76,1,2,0.000,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:51:31,mfsweep_shard0,LRT_MMUR,44,3,0,6769.24,1.90,0,1,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:57:41,mfsweep_shard0,LRT_MMUR,45,3,0,6162.82,0.30,0,2,0.718,BotSpine_Seg1,BotSpine_Seg0,MovingToDropoff,ReturningToParking
2026-09-20 11:57:41,mfsweep_shard0,LRT_MMUR,45,3,1,6219.88,1.90,0,1,0.016,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:57:41,mfsweep_shard0,LRT_MMUR,45,3,2,6266.84,0.76,1,2,0.001,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:57:41,mfsweep_shard0,LRT_MMUR,45,3,3,6304.10,0.30,0,2,0.496,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:57:41,mfsweep_shard0,LRT_MMUR,45,3,4,6341.72,0.62,0,1,0.590,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:57:41,mfsweep_shard0,LRT_MMUR,45,3,5,6360.74,0.76,1,2,0.000,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 12:03:49,mfsweep_shard0,LRT_MMUR,46,3,0,3425.26,0.90,0,2,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 12:03:49,mfsweep_shard0,LRT_MMUR,46,3,1,6300.12,1.84,0,2,0.026,BotSpine_Seg1,BotSpine_Seg1,ReturningToParking,MovingToPickup
2026-09-20 12:03:49,mfsweep_shard0,LRT_MMUR,46,3,2,6335.92,0.62,0,1,0.590,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 12:03:49,mfsweep_shard0,LRT_MMUR,46,3,3,6361.78,0.76,1,2,0.000,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 12:09:32,mfsweep_shard0,LRT_MMUR,47,3,0,6163.90,0.30,1,2,0.851,BotSpine_Seg1,BotSpine_Seg1,ReturningToParking,ReturningToParking
2026-09-20 12:09:32,mfsweep_shard0,LRT_MMUR,47,3,1,6207.34,1.90,0,1,0.015,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:14:33,mfsweep_shard0,LRT_MMUR,48,3,0,6077.84,1.42,1,2,0.047,BotSpine_Seg1,BotSpine_Seg1,MovingToPickup,MovingToDropoff
2026-09-20 12:14:33,mfsweep_shard0,LRT_MMUR,48,3,1,6152.92,0.28,1,2,0.099,Parking_Alcove,BotSpine_Seg1,MovingToPickup,ReturningToParking
2026-09-20 12:14:33,mfsweep_shard0,LRT_MMUR,48,3,2,6234.98,0.62,0,2,0.590,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 12:14:33,mfsweep_shard0,LRT_MMUR,48,3,3,6238.12,0.62,0,1,0.593,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 12:19:30,mfsweep_shard0,LRT_MMUR,49,3,0,6175.56,1.20,0,2,0.046,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,MovingToPickup
2026-09-20 12:19:30,mfsweep_shard0,LRT_MMUR,49,3,1,6267.30,0.38,0,2,1.053,Parking_Alcove,Parking_Alcove,Idle,MovingToPickup
2026-09-20 12:19:30,mfsweep_shard0,LRT_MMUR,49,3,2,6270.56,0.88,1,2,0.058,BotSpine_Seg0,BotSpine_Seg0,ReturningToParking,MovingToPickup
2026-09-20 12:19:30,mfsweep_shard0,LRT_MMUR,49,3,3,6274.82,0.62,0,1,0.593,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
