timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 21:13:18,mfsweep_shard0,SPT_SMPT,42,6204.64,137,15,274,9,683,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,111,7016.3,0,0.00000,0.0,0.0,-1.0,1098.57,3843.93,5123.47,274.87,0,1098.57,3843.93,5123.47,0,-1.0,-1.0,3
2026-09-19 21:20:33,mfsweep_shard0,SPT_SMPT,43,7273.54,137,15,274,9,793,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,8419.8,0,0.00000,0.0,0.0,-1.0,1407.00,4679.47,5191.50,345.83,0,1407.00,4679.47,5191.50,0,-1.0,-1.0,1
2026-09-19 21:26:59,mfsweep_shard0,SPT_SMPT,44,6562.34,137,15,274,9,832,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,6627.5,0,0.00000,0.0,0.0,-1.0,1080.34,4039.71,4549.61,387.80,0,1080.34,4039.71,4549.61,0,-1.0,-1.0,6
2026-09-19 21:33:38,mfsweep_shard0,SPT_SMPT,45,6862.34,137,15,274,9,758,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,134,8033.5,0,0.00000,0.0,0.0,-1.0,1377.21,4513.94,5142.86,346.32,0,1377.21,4513.94,5142.86,0,-1.0,-1.0,2
2026-09-19 21:39:05,mfsweep_shard0,SPT_SMPT,46,6644.48,137,15,274,9,824,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,122,7518.7,0,0.00000,0.0,0.0,-1.0,1148.09,3926.46,4726.45,410.73,0,1148.09,3926.46,4726.45,0,-1.0,-1.0,3
2026-09-19 21:45:09,mfsweep_shard0,SPT_SMPT,47,7707.52,137,15,274,9,821,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,139,8543.2,0,0.00000,0.0,0.0,-1.0,1745.15,5382.50,6642.94,447.74,0,1745.15,5382.50,6642.94,0,-1.0,-1.0,3
2026-09-19 21:51:09,mfsweep_shard0,SPT_SMPT,48,7550.54,137,15,274,9,891,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,146,9541.5,0,0.00000,0.0,0.0,-1.0,1693.09,5188.78,5760.48,643.03,0,1693.09,5188.78,5760.48,0,-1.0,-1.0,2
2026-09-19 21:56:36,mfsweep_shard0,SPT_SMPT,49,6882.18,137,15,274,9,812,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,117,7886.6,0,0.00000,0.0,0.0,-1.0,1462.88,4759.78,5799.82,453.24,0,1462.88,4759.78,5799.82,0,-1.0,-1.0,2
2026-09-19 22:02:34,mfsweep_shard0,SPT_SMPT,50,7392.16,137,15,274,9,925,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,139,8537.4,0,0.00000,0.0,0.0,-1.0,1603.76,5245.13,6620.28,548.33,0,1603.76,5245.13,6620.28,0,-1.0,-1.0,4
2026-09-19 22:07:32,mfsweep_shard0,SPT_SMPT,51,6138.20,137,15,274,9,751,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,8098.2,0,0.00000,0.0,0.0,-1.0,1313.55,3835.69,5294.12,376.87,0,1313.55,3835.69,5294.12,0,-1.0,-1.0,4
2026-09-19 22:12:27,mfsweep_shard0,SPT_SMPT,52,6338.84,137,15,274,9,767,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7824.7,0,0.00000,0.0,0.0,-1.0,1063.08,3525.59,4620.22,334.64,0,1063.08,3525.59,4620.22,0,-1.0,-1.0,2
2026-09-19 22:18:01,mfsweep_shard0,SPT_SMPT,53,6952.74,137,15,274,9,825,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,138,8626.9,0,0.00000,0.0,0.0,-1.0,1336.28,4358.67,5661.21,404.69,0,1336.28,4358.67,5661.21,0,-1.0,-1.0,5
2026-09-19 22:23:51,mfsweep_shard0,SPT_SMPT,54,7311.44,137,15,274,9,866,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,143,8956.9,0,0.00000,0.0,0.0,-1.0,1574.12,4899.39,6230.27,490.64,0,1574.12,4899.39,6230.27,0,-1.0,-1.0,2
2026-09-19 22:29:06,mfsweep_shard0,SPT_SMPT,55,6737.42,137,15,274,9,727,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,115,6908.7,0,0.00000,0.0,0.0,-1.0,1361.79,4477.57,5822.16,356.62,0,1361.79,4477.57,5822.16,0,-1.0,-1.0,1
2026-09-19 22:35:05,mfsweep_shard0,SPT_SMPT,56,7725.40,137,15,274,9,787,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,132,7955.9,0,0.00000,0.0,0.0,-1.0,1664.22,5394.15,6219.59,394.51,0,1664.22,5394.15,6219.59,0,-1.0,-1.0,4
2026-09-19 22:40:11,mfsweep_shard0,SPT_SMPT,57,6694.44,137,15,274,9,755,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,129,7747.6,0,0.00000,0.0,0.0,-1.0,1283.28,4597.04,5652.96,354.09,0,1283.28,4597.04,5652.96,0,-1.0,-1.0,0
2026-09-19 22:46:22,mfsweep_shard0,SPT_SMPT,58,8068.32,137,15,274,9,953,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,137,8669.6,0,0.00000,0.0,0.0,-1.0,1920.34,5807.30,7058.55,420.64,0,1920.34,5807.30,7058.55,0,-1.0,-1.0,2
2026-09-19 22:50:46,mfsweep_shard0,SPT_SMPT,59,5781.16,137,15,274,9,631,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,100,6305.0,0,0.00000,0.0,0.0,-1.0,961.90,2939.34,3379.33,215.63,0,961.90,2939.34,3379.33,0,-1.0,-1.0,2
2026-09-19 22:55:51,mfsweep_shard0,SPT_SMPT,60,6472.92,137,15,274,9,755,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,108,7058.7,0,0.00000,0.0,0.0,-1.0,1088.61,3691.10,4324.61,321.56,0,1088.61,3691.10,4324.61,0,-1.0,-1.0,2
2026-09-19 23:01:46,mfsweep_shard0,SPT_SMPT,61,7602.28,137,15,274,9,921,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,129,8334.0,0,0.00000,0.0,0.0,-1.0,1608.58,5079.65,6523.15,464.23,0,1608.58,5079.65,6523.15,0,-1.0,-1.0,3
