timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 00:48:18,mfsweep_shard0,LRT_MMUR,42,5515.24,137,15,274,8,638,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,101,6450.3,0,0.00000,0.0,0.0,-1.0,878.21,2407.52,3595.18,505.32,0,878.21,2407.52,3595.18,0,-1.0,-1.0,0,0,0.00,7,5.50,112,1.815,holdPrevious
2026-09-21 00:54:24,mfsweep_shard0,LRT_MMUR,43,5518.86,137,15,274,8,710,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6750.2,0,0.00000,0.0,0.0,-1.0,1098.99,2478.09,3680.58,680.23,0,1098.99,2478.09,3680.58,0,-1.0,-1.0,0,0,0.00,9,5.06,95,2.053,holdPrevious
2026-09-21 01:01:08,mfsweep_shard0,LRT_MMUR,44,6226.36,137,15,274,8,796,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,106,6296.1,0,0.00000,0.0,0.0,-1.0,1425.46,3059.35,3761.25,994.05,0,1425.46,3059.35,3761.25,0,-1.0,-1.0,0,0,0.00,2,1.28,106,2.069,holdPrevious
2026-09-21 01:06:22,mfsweep_shard0,LRT_MMUR,45,4780.74,137,15,274,8,669,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6034.8,0,0.00000,0.0,0.0,-1.0,789.67,1513.80,2442.05,513.24,0,789.67,1513.80,2442.05,0,-1.0,-1.0,1,0,0.00,7,4.40,56,2.047,holdPrevious
2026-09-21 01:11:20,mfsweep_shard0,LRT_MMUR,46,4571.08,137,15,274,8,626,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,79,5213.9,0,0.00000,0.0,0.0,-1.0,691.27,1541.52,1984.61,379.52,0,691.27,1541.52,1984.61,0,-1.0,-1.0,2,1,0.68,14,9.30,72,0.146,holdPrevious
2026-09-21 01:16:50,mfsweep_shard0,LRT_MMUR,47,5080.16,137,15,274,8,625,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,96,5904.5,0,0.00000,0.0,0.0,-1.0,797.95,1638.09,2541.59,488.82,0,797.95,1638.09,2541.59,0,-1.0,-1.0,1,0,0.00,10,6.14,93,2.047,holdPrevious
2026-09-21 01:22:40,mfsweep_shard0,LRT_MMUR,48,5380.58,137,15,274,8,744,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6538.7,0,0.00000,0.0,0.0,-1.0,1116.10,2547.07,3970.42,773.74,0,1116.10,2547.07,3970.42,0,-1.0,-1.0,1,1,0.68,8,5.94,73,0.146,holdPrevious
2026-09-21 01:27:54,mfsweep_shard0,LRT_MMUR,49,4845.44,137,15,274,8,619,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5465.4,0,0.00000,0.0,0.0,-1.0,808.05,1439.95,2749.59,490.54,0,808.05,1439.95,2749.59,0,-1.0,-1.0,1,2,1.40,9,6.86,46,0.081,holdPrevious
2026-09-21 01:33:18,mfsweep_shard0,LRT_MMUR,50,4956.66,137,15,274,8,676,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,90,5672.5,0,0.00000,0.0,0.0,-1.0,852.75,1699.73,2690.33,587.31,0,852.75,1699.73,2690.33,0,-1.0,-1.0,1,2,1.36,15,9.76,59,0.439,holdPrevious
2026-09-21 01:38:41,mfsweep_shard0,LRT_MMUR,51,4967.70,137,15,274,8,624,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6731.8,0,0.00000,0.0,0.0,-1.0,720.65,1376.11,2066.02,430.01,0,720.65,1376.11,2066.02,0,-1.0,-1.0,1,0,0.00,1,0.64,79,2.069,holdPrevious
2026-09-21 01:44:16,mfsweep_shard0,LRT_MMUR,52,5329.20,137,15,274,8,667,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,95,6411.0,0,0.00000,0.0,0.0,-1.0,1120.07,2550.32,3490.92,691.88,0,1120.07,2550.32,3490.92,0,-1.0,-1.0,0,0,0.00,4,2.60,59,2.047,holdPrevious
2026-09-21 01:51:00,mfsweep_shard0,LRT_MMUR,53,6323.32,137,15,274,8,779,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,130,8071.4,0,0.00000,0.0,0.0,-1.0,1360.04,3303.84,4830.35,813.87,0,1360.04,3303.84,4830.35,0,-1.0,-1.0,0,0,0.00,5,3.06,102,2.062,holdPrevious
2026-09-21 01:56:22,mfsweep_shard0,LRT_MMUR,54,5066.98,137,15,274,8,688,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,5985.2,0,0.00000,0.0,0.0,-1.0,1033.95,2101.29,3517.55,714.82,0,1033.95,2101.29,3517.55,0,-1.0,-1.0,0,0,0.00,4,2.60,49,2.047,holdPrevious
2026-09-21 02:01:34,mfsweep_shard0,LRT_MMUR,55,5455.58,137,15,274,8,737,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,96,5707.8,0,0.00000,0.0,0.0,-1.0,1123.48,2378.52,3719.73,707.73,0,1123.48,2378.52,3719.73,0,-1.0,-1.0,0,0,0.00,2,1.28,71,2.069,holdPrevious
2026-09-21 02:05:27,mfsweep_shard0,LRT_MMUR,56,4476.44,137,15,274,8,577,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,77,4652.9,0,0.00000,0.0,0.0,-1.0,602.96,1178.45,1722.51,381.56,0,602.96,1178.45,1722.51,0,-1.0,-1.0,0,1,0.70,17,10.78,44,0.062,holdPrevious
2026-09-21 02:09:44,mfsweep_shard0,LRT_MMUR,57,5392.70,137,15,274,8,676,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,107,6239.2,0,0.00000,0.0,0.0,-1.0,863.82,2134.31,2976.57,488.15,0,863.82,2134.31,2976.57,0,-1.0,-1.0,0,0,0.00,2,1.30,96,2.062,holdPrevious
2026-09-21 02:13:10,mfsweep_shard0,LRT_MMUR,58,4941.94,137,15,274,8,650,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,89,5824.0,0,0.00000,0.0,0.0,-1.0,722.14,1713.59,2484.75,368.36,0,722.14,1713.59,2484.75,0,-1.0,-1.0,0,0,0.00,9,5.88,80,2.047,holdPrevious
2026-09-21 02:16:10,mfsweep_shard0,LRT_MMUR,59,4699.90,137,15,274,8,611,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5237.2,0,0.00000,0.0,0.0,-1.0,680.39,1236.07,1473.46,426.07,0,680.39,1236.07,1473.46,0,-1.0,-1.0,0,1,0.70,11,7.90,70,0.078,holdPrevious
2026-09-21 02:18:51,mfsweep_shard0,LRT_MMUR,60,4924.00,137,15,274,8,651,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,84,5635.2,0,0.00000,0.0,0.0,-1.0,784.59,1724.79,2374.59,498.24,0,784.59,1724.79,2374.59,0,-1.0,-1.0,0,1,0.62,15,9.74,72,0.613,holdPrevious
2026-09-21 02:21:35,mfsweep_shard0,LRT_MMUR,61,5315.78,137,15,274,8,724,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6147.6,0,0.00000,0.0,0.0,-1.0,818.53,2004.83,2771.07,478.22,0,818.53,2004.83,2771.07,0,-1.0,-1.0,2,0,0.00,8,6.32,93,1.950,holdPrevious
