timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,0,58.48,0.58,0,4,0.316,BotSpine_Seg0,BotSpine_Seg0,ReturningToParking,MovingToPrePickup
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,1,61.28,0.30,0,6,1.127,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,2,61.56,2.26,0,7,0.133,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,3,63.82,0.58,0,6,0.111,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,4,64.40,0.58,0,5,0.095,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,5,95.10,0.30,1,6,1.127,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,6,95.38,2.26,1,7,0.132,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,7,97.64,0.58,1,6,0.107,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,8,111.62,0.30,3,6,0.458,BotSpine_Seg1,BotSpine_Seg1,ReturningToParking,MovingToPrePickup
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,9,113.84,2.26,3,7,0.129,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,10,131.26,2.26,2,7,0.131,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,11,133.88,0.10,5,6,1.200,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,12,137.18,0.86,4,5,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,13,158.68,0.30,4,8,0.053,BotSpine_Seg1,BotSpine_Seg1,ReturningToParking,MovingToPickup
2026-09-20 12:00:12,mfsweep_control_nofail,SPT_SRWT,42,16,14,167.80,0.50,1,9,0.859,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
