timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-21 16:19:20,brandimarte_mk01_low,LPT_MMUR,42,7589.78,10,6,55,3,216,-1.3618,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,86,56.0
2026-05-21 16:19:20,brandimarte_mk01_low,LPT_MMUR,42,7589.78,10,6,55,3,216,-1.3618,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,86,56.0
2026-05-21 16:22:18,brandimarte_mk01_low,LPT_MMUR,43,6933.33,10,6,55,3,200,-1.2424,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,74,48.6
2026-05-21 16:22:18,brandimarte_mk01_low,LPT_MMUR,43,6933.33,10,6,55,3,200,-1.2424,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,74,48.6
2026-05-21 16:25:49,brandimarte_mk01_low,LPT_MMUR,44,8166.67,10,6,55,3,235,-1.4667,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,90,55.9
2026-05-21 16:25:49,brandimarte_mk01_low,LPT_MMUR,44,8166.67,10,6,55,3,235,-1.4667,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,90,55.9
2026-05-21 16:29:41,brandimarte_mk02_low,LPT_MMUR,42,8966.67,10,6,58,3,236,-1.5287,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,102,59.3
2026-05-21 16:29:41,brandimarte_mk02_low,LPT_MMUR,42,8966.67,10,6,58,3,236,-1.5287,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,102,59.3
2026-05-21 16:33:20,brandimarte_mk02_low,LPT_MMUR,43,8500.00,10,6,58,3,224,-1.4483,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,96,55.6
2026-05-21 16:33:20,brandimarte_mk02_low,LPT_MMUR,43,8500.00,10,6,58,3,224,-1.4483,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,96,55.6
2026-05-21 16:36:39,brandimarte_mk02_low,LPT_MMUR,44,7666.66,10,6,58,3,203,-1.3046,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,82,48.2
2026-05-21 16:36:39,brandimarte_mk02_low,LPT_MMUR,44,7666.66,10,6,58,3,203,-1.3046,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,82,48.2
2026-05-21 16:45:33,brandimarte_mk03_low,LPT_MMUR,42,23266.66,15,8,150,3,689,-1.5444,100.0000,mf,1.50,624.5,563.7,0.371,0.400,313,490.2
2026-05-21 16:45:33,brandimarte_mk03_low,LPT_MMUR,42,23266.66,15,8,150,3,689,-1.5444,100.0000,mf,1.50,624.5,563.7,0.371,0.400,313,490.2
2026-05-21 16:56:41,brandimarte_mk03_low,LPT_MMUR,43,33800.00,15,8,150,3,989,-2.2467,100.0000,mf,1.50,624.5,563.7,0.371,0.400,447,704.5
2026-05-21 16:56:41,brandimarte_mk03_low,LPT_MMUR,43,33800.00,15,8,150,3,989,-2.2467,100.0000,mf,1.50,624.5,563.7,0.371,0.400,447,704.5
2026-05-21 17:06:04,brandimarte_mk03_low,LPT_MMUR,44,28500.00,15,8,150,3,830,-1.8933,100.0000,mf,1.50,624.5,563.7,0.371,0.400,373,577.2
2026-05-21 17:06:04,brandimarte_mk03_low,LPT_MMUR,44,28500.00,15,8,150,3,830,-1.8933,100.0000,mf,1.50,624.5,563.7,0.371,0.400,373,577.2
2026-05-21 17:11:16,brandimarte_mk04_low,LPT_MMUR,42,15900.00,15,8,90,3,459,-1.7556,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,226,183.2
2026-05-21 17:11:16,brandimarte_mk04_low,LPT_MMUR,42,15900.00,15,8,90,3,459,-1.7556,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,226,183.2
2026-05-21 17:15:35,brandimarte_mk04_low,LPT_MMUR,43,13200.00,15,8,90,3,380,-1.4556,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,192,139.9
2026-05-21 17:15:35,brandimarte_mk04_low,LPT_MMUR,43,13200.00,15,8,90,3,380,-1.4556,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,192,139.9
2026-05-21 17:21:06,brandimarte_mk04_low,LPT_MMUR,44,16933.34,15,8,90,3,496,-1.8704,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,234,168.5
2026-05-21 17:21:06,brandimarte_mk04_low,LPT_MMUR,44,16933.34,15,8,90,3,496,-1.8704,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,234,168.5
2026-05-21 17:27:00,brandimarte_mk05_low,LPT_MMUR,42,18533.34,15,4,106,2,531,-1.7390,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,128,138.9
2026-05-21 17:27:00,brandimarte_mk05_low,LPT_MMUR,42,18533.34,15,4,106,2,531,-1.7390,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,128,138.9
2026-05-21 17:34:10,brandimarte_mk05_low,LPT_MMUR,43,22633.33,15,4,106,2,652,-2.1258,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,161,164.4
2026-05-21 17:34:10,brandimarte_mk05_low,LPT_MMUR,43,22633.33,15,4,106,2,652,-2.1258,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,161,164.4
2026-05-21 17:41:54,brandimarte_mk05_low,LPT_MMUR,44,24300.00,15,4,106,2,685,-2.2830,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,172,167.7
2026-05-21 17:41:54,brandimarte_mk05_low,LPT_MMUR,44,24300.00,15,4,106,2,685,-2.2830,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,172,167.7
2026-05-21 17:49:07,brandimarte_mk06_low,LPT_MMUR,42,22266.67,10,10,150,3,650,-1.4778,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,402,315.1
2026-05-21 17:49:07,brandimarte_mk06_low,LPT_MMUR,42,22266.67,10,10,150,3,650,-1.4778,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,402,315.1
2026-05-21 17:56:36,brandimarte_mk06_low,LPT_MMUR,43,23166.66,10,10,150,3,661,-1.5378,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,399,289.6
2026-05-21 17:56:36,brandimarte_mk06_low,LPT_MMUR,43,23166.66,10,10,150,3,661,-1.5378,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,399,289.6
2026-05-21 18:03:34,brandimarte_mk06_low,LPT_MMUR,44,21533.31,10,10,150,3,637,-1.4267,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,388,295.3
2026-05-21 18:03:34,brandimarte_mk06_low,LPT_MMUR,44,21533.31,10,10,150,3,637,-1.4267,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,388,295.3
2026-05-21 18:12:36,brandimarte_mk07_low,LPT_MMUR,42,27766.66,20,5,100,2,816,-2.7667,100.0000,mf,1.50,620.7,560.3,0.329,0.400,223,341.5
2026-05-21 18:12:36,brandimarte_mk07_low,LPT_MMUR,42,27766.66,20,5,100,2,816,-2.7667,100.0000,mf,1.50,620.7,560.3,0.329,0.400,223,341.5
2026-05-21 18:20:00,brandimarte_mk07_low,LPT_MMUR,43,22766.66,20,5,100,2,645,-2.2667,100.0000,mf,1.50,620.7,560.3,0.329,0.400,186,271.1
2026-05-21 18:20:00,brandimarte_mk07_low,LPT_MMUR,43,22766.66,20,5,100,2,645,-2.2667,100.0000,mf,1.50,620.7,560.3,0.329,0.400,186,271.1
2026-05-21 18:28:37,brandimarte_mk07_low,LPT_MMUR,44,26266.69,20,5,100,2,765,-2.6167,100.0000,mf,1.50,620.7,560.3,0.329,0.400,222,320.2
2026-05-21 18:28:37,brandimarte_mk07_low,LPT_MMUR,44,26266.69,20,5,100,2,765,-2.6167,100.0000,mf,1.50,620.7,560.3,0.329,0.400,222,320.2
2026-05-21 18:44:55,brandimarte_mk08_low,LPT_MMUR,42,48933.34,20,10,225,3,1422,-2.1704,100.0000,mf,1.50,638.4,576.3,0.511,0.400,784,1454.3
2026-05-21 18:44:55,brandimarte_mk08_low,LPT_MMUR,42,48933.34,20,10,225,3,1422,-2.1704,100.0000,mf,1.50,638.4,576.3,0.511,0.400,784,1454.3
2026-05-21 18:59:59,brandimarte_mk08_low,LPT_MMUR,43,45133.31,20,10,225,3,1307,-2.0015,100.0000,mf,1.50,638.4,576.3,0.511,0.400,730,1309.4
2026-05-21 18:59:59,brandimarte_mk08_low,LPT_MMUR,43,45133.31,20,10,225,3,1307,-2.0015,100.0000,mf,1.50,638.4,576.3,0.511,0.400,730,1309.4
2026-05-21 19:14:21,brandimarte_mk08_low,LPT_MMUR,44,43366.69,20,10,225,3,1273,-1.9230,100.0000,mf,1.50,638.4,576.3,0.511,0.400,690,1257.9
2026-05-21 19:14:21,brandimarte_mk08_low,LPT_MMUR,44,43366.69,20,10,225,3,1273,-1.9230,100.0000,mf,1.50,638.4,576.3,0.511,0.400,690,1257.9
2026-05-21 19:34:01,brandimarte_mk09_low,LPT_MMUR,42,59733.38,20,10,240,3,1731,-2.4847,100.0000,mf,1.50,632.7,571.1,0.456,0.400,984,1711.8
2026-05-21 19:34:01,brandimarte_mk09_low,LPT_MMUR,42,59733.38,20,10,240,3,1731,-2.4847,100.0000,mf,1.50,632.7,571.1,0.456,0.400,984,1711.8
2026-05-21 19:50:40,brandimarte_mk09_low,LPT_MMUR,43,50400.00,20,10,240,3,1484,-2.0958,100.0000,mf,1.50,632.7,571.1,0.456,0.400,809,1376.8
2026-05-21 19:50:40,brandimarte_mk09_low,LPT_MMUR,43,50400.00,20,10,240,3,1484,-2.0958,100.0000,mf,1.50,632.7,571.1,0.456,0.400,809,1376.8
2026-05-21 20:08:06,brandimarte_mk09_low,LPT_MMUR,44,52233.38,20,10,240,3,1534,-2.1722,100.0000,mf,1.50,632.7,571.1,0.456,0.400,830,1408.2
2026-05-21 20:08:06,brandimarte_mk09_low,LPT_MMUR,44,52233.38,20,10,240,3,1534,-2.1722,100.0000,mf,1.50,632.7,571.1,0.456,0.400,830,1408.2
2026-05-21 20:34:29,brandimarte_mk10_low,LPT_MMUR,42,72166.69,20,15,240,5,2152,-3.0028,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1770,2912.9
2026-05-21 20:34:29,brandimarte_mk10_low,LPT_MMUR,42,72166.69,20,15,240,5,2152,-3.0028,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1770,2912.9
2026-05-21 21:11:58,brandimarte_mk10_low,LPT_MMUR,43,81966.69,20,15,240,5,2444,-3.4111,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1943,3209.6
2026-05-21 21:11:58,brandimarte_mk10_low,LPT_MMUR,43,81966.69,20,15,240,5,2444,-3.4111,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1943,3209.6
2026-05-21 21:44:49,brandimarte_mk10_low,LPT_MMUR,44,71666.69,20,15,240,5,2110,-2.9819,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1741,2878.4
2026-05-21 21:44:49,brandimarte_mk10_low,LPT_MMUR,44,71666.69,20,15,240,5,2110,-2.9819,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1741,2878.4
2026-05-21 22:07:05,brandimarte_mk11_low,LPT_MMUR,42,50433.38,30,5,179,2,1487,-2.8119,100.0000,mf,1.50,693.5,626.0,0.927,0.400,365,1023.1
2026-05-21 22:07:05,brandimarte_mk11_low,LPT_MMUR,42,50433.38,30,5,179,2,1487,-2.8119,100.0000,mf,1.50,693.5,626.0,0.927,0.400,365,1023.1
2026-05-21 22:28:50,brandimarte_mk11_low,LPT_MMUR,43,49266.69,30,5,179,2,1455,-2.7467,100.0000,mf,1.50,693.5,626.0,0.927,0.400,369,1007.9
2026-05-21 22:28:50,brandimarte_mk11_low,LPT_MMUR,43,49266.69,30,5,179,2,1455,-2.7467,100.0000,mf,1.50,693.5,626.0,0.927,0.400,369,1007.9
2026-05-21 22:55:44,brandimarte_mk11_low,LPT_MMUR,44,61066.69,30,5,179,2,1791,-3.4060,100.0000,mf,1.50,693.5,626.0,0.927,0.400,470,1245.5
2026-05-21 22:55:44,brandimarte_mk11_low,LPT_MMUR,44,61066.69,30,5,179,2,1791,-3.4060,100.0000,mf,1.50,693.5,626.0,0.927,0.400,470,1245.5
2026-05-21 23:15:44,brandimarte_mk12_low,LPT_MMUR,42,44166.63,30,10,193,3,1307,-2.2832,100.0000,mf,1.50,689.9,622.8,0.905,0.400,660,1822.9
2026-05-21 23:15:44,brandimarte_mk12_low,LPT_MMUR,42,44166.63,30,10,193,3,1307,-2.2832,100.0000,mf,1.50,689.9,622.8,0.905,0.400,660,1822.9
