timestamp,rule,seed,makespan,jobs,machines,total_ops,decisions,total_reward,timescale
2026-04-12 13:56:52,SRT_SMPT,42,1514.72,10,10,150,300,-0.0994,100.0000
2026-04-12 13:57:05,LRT_MMUR,42,1322.36,10,10,150,300,-0.0866,100.0000
2026-04-12 13:57:18,SDT_SRWT,42,1322.99,10,10,150,300,-0.0866,100.0000
2026-04-12 13:57:29,SPT_SMPT,42,1110.20,20,5,100,200,-0.1082,100.0000
2026-04-12 13:57:40,SPT_SRWT,42,1101.99,20,5,100,200,-0.1069,100.0000
2026-04-12 13:57:51,LPT_MMUR,42,1086.70,20,5,100,200,-0.1058,100.0000
2026-04-12 13:58:03,LPT_SMPT,42,1120.22,20,5,100,200,-0.1092,100.0000
2026-04-12 13:58:14,SRT_SRWT,42,1084.11,20,5,100,200,-0.1064,100.0000
2026-04-12 13:58:25,SRT_SMPT,42,1114.26,20,5,100,200,-0.1086,100.0000
2026-04-12 13:58:36,LRT_MMUR,42,1110.65,20,5,100,200,-0.1083,100.0000
2026-04-12 13:58:47,SDT_SRWT,42,1088.13,20,5,100,200,-0.1055,100.0000
2026-04-12 13:59:09,SPT_SMPT,42,2175.17,20,10,225,450,-0.0956,100.0000
2026-04-12 13:59:31,SPT_SRWT,42,2167.66,20,10,225,450,-0.0947,100.0000
2026-04-12 13:59:52,LPT_MMUR,42,2071.84,20,10,225,450,-0.0903,100.0000
2026-04-12 14:00:13,LPT_SMPT,42,2175.42,20,10,225,450,-0.0956,100.0000
2026-04-12 14:00:35,SRT_SRWT,42,2132.11,20,10,225,450,-0.0930,100.0000
2026-04-12 14:00:57,SRT_SMPT,42,2177.00,20,10,225,450,-0.0957,100.0000
2026-04-12 14:01:18,LRT_MMUR,42,2082.06,20,10,225,450,-0.0908,100.0000
2026-04-12 14:01:39,SDT_SRWT,42,2126.15,20,10,225,450,-0.0927,100.0000
2026-04-12 14:02:04,SPT_SMPT,42,2439.24,20,10,240,480,-0.0997,100.0000
2026-04-12 14:02:28,SPT_SRWT,42,2424.63,20,10,240,480,-0.0993,100.0000
2026-04-12 14:02:52,LPT_MMUR,42,2445.94,20,10,240,480,-0.1003,100.0000
2026-04-12 14:03:17,LPT_SMPT,42,2457.30,20,10,240,480,-0.1014,100.0000
2026-04-12 14:03:41,SRT_SRWT,42,2425.56,20,10,240,480,-0.0994,100.0000
2026-04-12 14:04:05,SRT_SMPT,42,2391.85,20,10,240,480,-0.0987,100.0000
2026-04-12 14:04:29,LRT_MMUR,42,2370.91,20,10,240,480,-0.0974,100.0000
2026-04-12 14:04:54,SDT_SRWT,42,2425.09,20,10,240,480,-0.0994,100.0000
2026-04-12 14:05:23,SPT_SMPT,42,2881.98,20,15,240,480,-0.1189,100.0000
2026-04-12 14:05:48,SPT_SRWT,42,2500.42,20,15,240,480,-0.1030,100.0000
2026-04-12 14:06:13,LPT_MMUR,42,2513.96,20,15,240,480,-0.1036,100.0000
2026-04-12 14:06:41,LPT_SMPT,42,2803.74,20,15,240,480,-0.1161,100.0000
2026-04-12 14:07:05,SRT_SRWT,42,2420.40,20,15,240,480,-0.0996,100.0000
2026-04-12 14:07:34,SRT_SMPT,42,2883.56,20,15,240,480,-0.1190,100.0000
2026-04-12 14:08:00,LRT_MMUR,42,2518.16,20,15,240,480,-0.1038,100.0000
2026-04-12 14:08:25,SDT_SRWT,42,2502.15,20,15,240,480,-0.1031,100.0000
2026-04-12 14:08:44,SPT_SMPT,42,1926.25,30,5,179,358,-0.1052,100.0000
2026-04-12 14:09:03,SPT_SRWT,42,1929.63,30,5,179,358,-0.1056,100.0000
2026-04-12 14:09:22,LPT_MMUR,42,1868.94,30,5,179,358,-0.1020,100.0000
2026-04-12 14:09:41,LPT_SMPT,42,1882.40,30,5,179,358,-0.1027,100.0000
2026-04-12 14:10:00,SRT_SRWT,42,1903.91,30,5,179,358,-0.1039,100.0000
2026-04-12 14:10:19,SRT_SMPT,42,1876.32,30,5,179,358,-0.1024,100.0000
2026-04-12 14:10:38,LRT_MMUR,42,1895.48,30,5,179,358,-0.1034,100.0000
2026-04-12 14:10:57,SDT_SRWT,42,1890.52,30,5,179,358,-0.1032,100.0000
2026-04-12 14:11:19,SPT_SMPT,42,2191.65,30,10,193,386,-0.1123,100.0000
2026-04-12 14:11:40,SPT_SRWT,42,2107.17,30,10,193,386,-0.1080,100.0000
2026-04-12 14:12:01,LPT_MMUR,42,2086.25,30,10,193,386,-0.1072,100.0000
2026-04-12 14:12:23,LPT_SMPT,42,2104.89,30,10,193,386,-0.1079,100.0000
2026-04-12 14:12:44,SRT_SRWT,42,2106.95,30,10,193,386,-0.1080,100.0000
2026-04-12 14:13:05,SRT_SMPT,42,2098.20,30,10,193,386,-0.1079,100.0000
2026-04-12 14:13:26,LRT_MMUR,42,2131.16,30,10,193,386,-0.1089,100.0000
2026-04-12 14:13:47,SDT_SRWT,42,2106.42,30,10,193,386,-0.1080,100.0000
2026-04-12 14:14:12,SPT_SMPT,42,2474.44,30,10,231,462,-0.1051,100.0000
2026-04-12 14:14:36,SPT_SRWT,42,2388.72,30,10,231,462,-0.1024,100.0000
2026-04-12 14:15:00,LPT_MMUR,42,2329.14,30,10,231,462,-0.0989,100.0000
2026-04-12 14:15:24,LPT_SMPT,42,2405.89,30,10,231,462,-0.1031,100.0000
2026-04-12 14:15:48,SRT_SRWT,42,2459.34,30,10,231,462,-0.1054,100.0000
2026-04-12 14:16:13,SRT_SMPT,42,2402.78,30,10,231,462,-0.1032,100.0000
2026-04-12 14:16:36,LRT_MMUR,42,2362.88,30,10,231,462,-0.1012,100.0000
2026-04-12 14:17:01,SDT_SRWT,42,2459.69,30,10,231,462,-0.1054,100.0000
2026-04-12 14:17:33,SPT_SMPT,42,3179.91,30,15,277,554,-0.1137,100.0000
2026-04-12 14:18:01,SPT_SRWT,42,2802.13,30,15,277,554,-0.1001,100.0000
2026-04-12 14:18:30,LPT_MMUR,42,2878.95,30,15,277,554,-0.1029,100.0000
2026-04-12 14:19:02,LPT_SMPT,42,3238.64,30,15,277,554,-0.1159,100.0000
2026-04-12 14:19:32,SRT_SRWT,42,2954.66,30,15,277,554,-0.1057,100.0000
2026-04-12 14:20:05,SRT_SMPT,42,3238.33,30,15,277,554,-0.1159,100.0000
2026-04-12 14:20:33,LRT_MMUR,42,2874.72,30,15,277,554,-0.1028,100.0000
2026-04-12 14:21:02,SDT_SRWT,42,2898.14,30,15,277,554,-0.1036,100.0000
2026-04-12 14:21:39,SPT_SMPT,42,3678.02,30,15,284,568,-0.1285,100.0000
2026-04-12 14:22:10,SPT_SRWT,42,3037.22,30,15,284,568,-0.1054,100.0000
2026-04-12 14:22:39,LPT_MMUR,42,2898.38,30,15,284,568,-0.1005,100.0000
2026-04-12 14:23:15,LPT_SMPT,42,3640.09,30,15,284,568,-0.1272,100.0000
2026-04-12 14:23:45,SRT_SRWT,42,2941.94,30,15,284,568,-0.1020,100.0000
2026-04-12 14:24:22,SRT_SMPT,42,3684.86,30,15,284,568,-0.1288,100.0000
2026-04-12 14:24:52,LRT_MMUR,42,2951.73,30,15,284,568,-0.1029,100.0000
2026-04-12 14:25:21,SDT_SRWT,42,2952.17,30,15,284,568,-0.1030,100.0000
2026-04-17 09:46:58,Random,42,3905.06,10,6,55,110,-0.6918,100.0000
2026-04-17 09:48:09,Random,43,3964.81,10,6,55,110,-0.7027,100.0000
2026-04-17 09:49:21,Random,44,3955.50,10,6,55,110,-0.7010,100.0000
2026-04-17 09:50:31,Random,45,3962.06,10,6,55,110,-0.7022,100.0000
2026-04-17 09:51:44,Random,46,3962.12,10,6,55,110,-0.7022,100.0000
2026-04-17 09:53:02,Random,47,3957.55,10,6,55,110,-0.7014,100.0000
2026-04-17 09:54:21,Random,48,3966.67,10,6,55,110,-0.7030,100.0000
2026-04-17 09:55:41,Random,49,3966.67,10,6,55,110,-0.7030,100.0000
2026-04-17 09:57:02,Random,50,3966.67,10,6,55,110,-0.7030,100.0000
2026-04-17 09:58:23,Random,51,3958.37,10,6,55,110,-0.7015,100.0000
2026-04-17 09:59:45,Random,42,4100.00,10,6,58,116,-0.6897,100.0000
2026-04-17 10:01:10,Random,43,4100.00,10,6,58,116,-0.6897,100.0000
2026-04-17 10:02:34,Random,44,4100.00,10,6,58,116,-0.6897,100.0000
2026-04-17 10:03:59,Random,45,4100.00,10,6,58,116,-0.6897,100.0000
2026-04-17 10:05:23,Random,46,4100.00,10,6,58,116,-0.6897,100.0000
2026-04-17 10:06:47,Random,47,4092.88,10,6,58,116,-0.6884,100.0000
2026-04-17 10:08:12,Random,48,4094.06,10,6,58,116,-0.6886,100.0000
2026-04-17 10:09:36,Random,49,4091.13,10,6,58,116,-0.6881,100.0000
2026-04-17 10:11:01,Random,50,4100.00,10,6,58,116,-0.6897,100.0000
2026-04-17 10:12:26,Random,51,4092.02,10,6,58,116,-0.6883,100.0000
2026-04-17 10:16:04,Random,42,10496.44,15,8,150,300,-0.6909,100.0000
2026-04-17 10:19:41,Random,43,10494.25,15,8,150,300,-0.6907,100.0000
2026-04-17 10:23:20,Random,44,10493.24,15,8,150,300,-0.6907,100.0000
2026-04-17 10:27:00,Random,45,10493.40,15,8,150,300,-0.6907,100.0000
2026-04-17 10:30:40,Random,46,10491.17,15,8,150,300,-0.6905,100.0000
2026-04-17 10:34:20,Random,47,10490.66,15,8,150,300,-0.6905,100.0000
2026-04-17 10:37:55,Random,48,10500.00,15,8,150,300,-0.6911,100.0000
2026-04-17 10:41:24,Random,49,10484.45,15,8,150,300,-0.6901,100.0000
2026-04-17 10:45:07,Random,50,10500.02,15,8,150,300,-0.6911,100.0000
2026-04-17 10:48:49,Random,51,10493.06,15,8,150,300,-0.6906,100.0000
2026-04-17 10:51:00,Random,42,6166.19,15,8,90,180,-0.6740,100.0000
2026-04-17 10:53:10,Random,43,6166.67,15,8,90,180,-0.6741,100.0000
2026-04-17 10:55:20,Random,44,6159.86,15,8,90,180,-0.6733,100.0000
2026-04-17 10:57:29,Random,45,6166.67,15,8,90,180,-0.6741,100.0000
2026-04-17 10:59:38,Random,46,6157.17,15,8,90,180,-0.6730,100.0000
2026-04-17 11:01:47,Random,47,6166.67,15,8,90,180,-0.6741,100.0000
2026-04-17 11:03:53,Random,48,6166.67,15,8,90,180,-0.6741,100.0000
2026-04-17 11:05:55,Random,49,6166.67,15,8,90,180,-0.6741,100.0000
2026-04-17 11:07:40,Random,50,6148.88,15,8,90,180,-0.6721,100.0000
2026-04-17 11:09:27,Random,51,6149.92,15,8,90,180,-0.6722,100.0000
2026-04-17 11:11:58,Random,42,7961.70,15,4,106,212,-0.7417,100.0000
2026-04-17 11:14:54,Random,43,7966.67,15,4,106,212,-0.7421,100.0000
2026-04-17 11:17:29,Random,44,7966.66,15,4,106,212,-0.7421,100.0000
2026-04-17 11:19:38,Random,45,7958.56,15,4,106,212,-0.7414,100.0000
2026-04-17 11:22:11,Random,46,7955.47,15,4,106,212,-0.7411,100.0000
2026-04-17 11:25:09,Random,47,7966.66,15,4,106,212,-0.7421,100.0000
2026-04-17 11:28:11,Random,48,7966.66,15,4,106,212,-0.7421,100.0000
2026-04-17 11:30:48,Random,49,7966.66,15,4,106,212,-0.7421,100.0000
2026-04-17 11:33:34,Random,50,7966.66,15,4,106,212,-0.7421,100.0000
2026-04-17 11:35:59,Random,51,7960.25,15,4,106,212,-0.7415,100.0000
2026-04-17 11:40:06,Random,42,10830.22,10,10,150,300,-0.7153,100.0000
2026-04-17 11:44:24,Random,43,10833.31,10,10,150,300,-0.7156,100.0000
2026-04-17 11:48:36,Random,44,10833.34,10,10,150,300,-0.7156,100.0000
2026-04-17 11:52:49,Random,45,10833.34,10,10,150,300,-0.7156,100.0000
2026-04-17 11:57:06,Random,46,10833.31,10,10,150,300,-0.7156,100.0000
2026-04-17 12:01:23,Random,47,10833.34,10,10,150,300,-0.7156,100.0000
2026-04-17 12:05:41,Random,48,10833.34,10,10,150,300,-0.7156,100.0000
2026-04-17 12:09:58,Random,49,10833.31,10,10,150,300,-0.7156,100.0000
2026-04-17 12:14:16,Random,50,10833.34,10,10,150,300,-0.7156,100.0000
2026-04-17 12:18:34,Random,51,10833.34,10,10,150,300,-0.7156,100.0000
2026-04-17 12:21:17,Random,42,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:23:57,Random,43,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:26:36,Random,44,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:29:16,Random,45,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:31:55,Random,46,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:34:34,Random,47,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:37:13,Random,48,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:39:52,Random,49,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:42:32,Random,50,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:45:11,Random,51,6800.00,20,5,100,200,-0.6700,100.0000
2026-04-17 12:51:10,Random,42,15266.66,20,10,225,450,-0.6741,100.0000
2026-04-17 12:57:11,Random,43,15266.69,20,10,225,450,-0.6741,100.0000
2026-04-17 13:03:11,Random,44,15266.69,20,10,225,450,-0.6741,100.0000
2026-04-17 13:09:11,Random,45,15266.69,20,10,225,450,-0.6741,100.0000
2026-04-17 13:14:56,Random,46,15266.69,20,10,225,450,-0.6741,100.0000
2026-04-17 13:19:44,Random,47,15255.50,20,10,225,450,-0.6736,100.0000
2026-04-17 13:24:36,Random,48,15258.56,20,10,225,450,-0.6737,100.0000
2026-04-17 13:29:32,Random,49,15266.63,20,10,225,450,-0.6741,100.0000
2026-04-17 13:35:21,Random,50,15263.50,20,10,225,450,-0.6739,100.0000
2026-04-17 13:41:52,Random,51,15266.63,20,10,225,450,-0.6741,100.0000
2026-04-17 13:49:11,Random,42,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 13:57:19,Random,43,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 14:05:15,Random,44,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 14:13:01,Random,45,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 14:20:44,Random,46,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 14:28:20,Random,47,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 14:36:15,Random,48,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 14:43:50,Random,49,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 14:50:52,Random,50,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 14:57:55,Random,51,16400.00,20,10,240,480,-0.6792,100.0000
2026-04-17 15:05:12,Random,42,16733.38,20,15,240,480,-0.6931,100.0000
2026-04-17 15:12:34,Random,43,16733.31,20,15,240,480,-0.6931,100.0000
2026-04-17 15:19:54,Random,44,16733.31,20,15,240,480,-0.6931,100.0000
2026-04-17 15:27:13,Random,45,16733.38,20,15,240,480,-0.6931,100.0000
2026-04-17 15:34:34,Random,46,16733.31,20,15,240,480,-0.6931,100.0000
2026-04-17 15:41:56,Random,47,16733.31,20,15,240,480,-0.6931,100.0000
2026-04-17 15:49:19,Random,48,16733.38,20,15,240,480,-0.6931,100.0000
2026-04-17 15:56:43,Random,49,16733.31,20,15,240,480,-0.6931,100.0000
2026-04-17 16:04:09,Random,50,16733.31,20,15,240,480,-0.6931,100.0000
2026-04-17 16:11:32,Random,51,16733.38,20,15,240,480,-0.6931,100.0000
2026-04-17 16:16:50,Random,42,12133.31,30,5,179,358,-0.6723,100.0000
2026-04-17 16:22:05,Random,43,12133.31,30,5,179,358,-0.6723,100.0000
2026-04-17 16:27:20,Random,44,12133.31,30,5,179,358,-0.6723,100.0000
2026-04-17 16:32:35,Random,45,12133.38,30,5,179,358,-0.6723,100.0000
2026-04-17 16:37:51,Random,46,12133.38,30,5,179,358,-0.6723,100.0000
2026-04-17 16:43:05,Random,47,12133.38,30,5,179,358,-0.6723,100.0000
2026-04-17 16:47:11,Random,48,12132.50,30,5,179,358,-0.6722,100.0000
2026-04-17 16:51:25,Random,49,12125.25,30,5,179,358,-0.6718,100.0000
2026-04-17 16:56:25,Random,50,12132.50,30,5,179,358,-0.6722,100.0000
2026-04-17 17:01:34,Random,51,12133.38,30,5,179,358,-0.6723,100.0000
2026-04-17 17:07:34,Random,42,13333.38,30,10,193,386,-0.6857,100.0000
2026-04-17 17:13:34,Random,43,13333.25,30,10,193,386,-0.6857,100.0000
2026-04-17 17:19:35,Random,44,13333.38,30,10,193,386,-0.6857,100.0000
2026-04-17 17:25:36,Random,45,13333.25,30,10,193,386,-0.6857,100.0000
2026-04-17 17:31:39,Random,46,13333.38,30,10,193,386,-0.6857,100.0000
2026-04-17 17:37:36,Random,47,13333.38,30,10,193,386,-0.6857,100.0000
2026-04-17 17:43:31,Random,48,13333.25,30,10,193,386,-0.6857,100.0000
2026-04-17 17:49:26,Random,49,13333.38,30,10,193,386,-0.6857,100.0000
2026-04-17 17:55:22,Random,50,13333.38,30,10,193,386,-0.6857,100.0000
2026-04-17 18:01:17,Random,51,13333.25,30,10,193,386,-0.6857,100.0000
2026-04-17 18:08:18,Random,42,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 18:15:20,Random,43,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 18:22:20,Random,44,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 18:29:22,Random,45,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 18:36:24,Random,46,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 18:43:28,Random,47,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 18:50:34,Random,48,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 18:57:41,Random,49,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 19:04:48,Random,50,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 19:11:54,Random,51,15766.63,30,10,231,462,-0.6782,100.0000
2026-04-17 19:20:32,Random,42,18933.38,30,15,277,554,-0.6799,100.0000
2026-04-17 19:29:12,Random,43,18933.38,30,15,277,554,-0.6799,100.0000
2026-04-17 19:37:52,Random,44,18933.25,30,15,277,554,-0.6799,100.0000
2026-04-17 19:46:33,Random,45,18933.38,30,15,277,554,-0.6799,100.0000
2026-04-17 19:55:12,Random,46,18933.38,30,15,277,554,-0.6799,100.0000
2026-04-17 20:03:55,Random,47,18933.25,30,15,277,554,-0.6799,100.0000
2026-04-17 20:12:36,Random,48,18933.38,30,15,277,554,-0.6799,100.0000
2026-04-17 20:21:20,Random,49,18933.38,30,15,277,554,-0.6799,100.0000
2026-04-17 20:30:05,Random,50,18933.25,30,15,277,554,-0.6799,100.0000
2026-04-17 20:38:56,Random,51,18933.38,30,15,277,554,-0.6799,100.0000
2026-04-17 20:48:09,Random,42,19666.75,30,15,284,568,-0.6890,100.0000
2026-04-17 20:57:25,Random,43,19666.75,30,15,284,568,-0.6890,100.0000
2026-04-17 21:06:41,Random,44,19666.75,30,15,284,568,-0.6890,100.0000
2026-04-17 21:16:00,Random,45,19666.75,30,15,284,568,-0.6890,100.0000
2026-04-17 21:25:20,Random,46,19666.75,30,15,284,568,-0.6890,100.0000
2026-04-17 21:34:39,Random,47,19666.75,30,15,284,568,-0.6890,100.0000
2026-04-17 21:44:00,Random,48,19666.63,30,15,284,568,-0.6890,100.0000
2026-04-17 21:53:23,Random,49,19666.63,30,15,284,568,-0.6890,100.0000
2026-04-17 22:02:46,Random,50,19666.63,30,15,284,568,-0.6890,100.0000
2026-04-17 22:12:13,Random,51,19666.63,30,15,284,568,-0.6890,100.0000
