timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-10 14:21:04,bimodal_mix,FIFO_SRWT,42,951.68,42,15,42,7,84,-0.2829,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,571.46,747.46,751.68,204.03,0,571.46,747.46,751.68,0,-1.0
2026-09-10 14:21:30,bimodal_mix,FIFO_SRWT,43,951.68,42,15,42,7,84,-0.2829,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,571.46,747.46,751.68,204.03,0,571.46,747.46,751.68,0,-1.0
2026-09-10 14:21:57,bimodal_mix,FIFO_SRWT,44,951.68,42,15,42,7,84,-0.2829,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,571.46,747.46,751.68,204.03,0,571.46,747.46,751.68,0,-1.0
2026-09-10 14:27:55,compound_scenario,FIFO_SRWT,42,11351.94,383,15,593,7,1186,-1.5433,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,697.33,1790.94,1968.3,361.14,0,697.33,1790.94,1968.3,0,-1.0
2026-09-10 14:33:55,compound_scenario,FIFO_SRWT,43,11351.94,383,15,593,7,1186,-1.5433,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,697.33,1790.94,1968.3,361.14,0,697.33,1790.94,1968.3,0,-1.0
2026-09-10 14:39:56,compound_scenario,FIFO_SRWT,44,11351.94,383,15,593,7,1186,-1.5433,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,697.33,1790.94,1968.3,361.14,0,697.33,1790.94,1968.3,0,-1.0
2026-09-10 14:40:34,convoy_waves,FIFO_SRWT,42,1520.32,20,15,40,7,80,-0.6614,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,253.1,320.14,320.32,154.67,0,253.1,320.14,320.32,0,-1.0
2026-09-10 14:41:12,convoy_waves,FIFO_SRWT,43,1520.32,20,15,40,7,80,-0.6614,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,253.1,320.14,320.32,154.67,0,253.1,320.14,320.32,0,-1.0
2026-09-10 14:41:49,convoy_waves,FIFO_SRWT,44,1520.32,20,15,40,7,80,-0.6614,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,253.1,320.14,320.32,154.67,0,253.1,320.14,320.32,0,-1.0
2026-09-10 14:42:00,identical_batch,FIFO_SRWT,42,383.5,6,15,12,7,24,-0.2437,100.0,single,fixed,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.0,286.24,383.5,383.5,165.77,0,286.24,383.5,383.5,0,-1.0
