timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,0,61.56,0.28,0,4,0.349,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,1,86.14,0.88,1,5,0.039,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,2,117.42,0.28,3,4,0.204,BotSpine_Transit0,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,3,128.76,1.90,2,3,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,4,148.70,0.28,3,5,0.098,Parking_Alcove,BotSpine_Transit0,MovingToPickup,ReturningToParking
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,5,162.08,0.30,0,5,0.319,BotSpine_Dock0,BotSpine_Transit0,ReturningToParking,MovingToPickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,6,188.36,1.20,3,4,0.000,TopSpine_Dock3,TopSpine_CornerR,MovingToDropoff,MovingToPickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,7,197.58,0.64,1,6,0.027,TopSpine_Dock3,TopSpine_CornerR,MovingToDropoff,MovingToDropoff
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,8,210.34,2.30,2,3,0.157,BotSpine_Dock0,BotSpine_Dock0,MovingToPrePickup,ReturningToParking
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,9,225.82,0.28,3,5,0.066,Parking_Alcove,Parking_Alcove,MovingToPrePickup,ReturningToParking
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,10,234.58,0.30,4,5,0.814,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,11,237.80,0.30,5,6,0.039,BotSpine_Dock0,BotSpine_CornerL,MovingToPickup,ReturningToParking
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,12,241.38,0.66,4,6,0.073,Parking_Alcove,Parking_Alcove,MovingToPickup,ReturningToParking
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,13,268.62,0.30,2,6,0.088,BotSpine_CornerL,BotSpine_Dock0,ReturningToParking,MovingToPickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,14,279.50,1.16,2,3,0.025,BotSpine_CornerL,BotSpine_CornerL,MovingToPrePickup,MovingToPickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,15,311.10,0.28,4,5,0.985,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,16,320.70,0.28,0,4,0.147,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,17,378.74,0.58,5,6,0.041,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,18,452.76,1.14,5,6,0.000,TopSpine_CornerR,TopSpine_Dock3,MovingToDropoff,MovingToDropoff
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,19,456.22,2.54,3,6,0.000,TopSpine_Dock3,TopSpine_CornerR,MovingToPickup,MovingToDropoff
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,20,503.20,0.90,3,6,0.027,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,MovingToPrePickup
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,21,513.98,1.92,3,4,0.030,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,ReturningToParking
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,22,543.52,0.62,2,5,0.589,Parking_Alcove,Parking_Alcove,Idle,ReturningToParking
2026-09-20 11:36:47,mfsweep_shard0,LRT_MMUR,42,7,23,556.68,1.24,1,5,0.047,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,MovingToPickup
