timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,0,61.18,0.28,0,4,0.338,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,1,116.84,0.30,3,6,0.823,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,2,132.10,0.28,2,3,0.800,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,3,184.46,2.30,1,4,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,4,199.48,1.94,4,5,0.124,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,ReturningToParking
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,5,208.72,0.06,1,3,1.122,BotSpine_Dock0,BotSpine_Dock0,MovingToPickup,ReturningToParking
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,6,211.34,1.36,3,5,0.980,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,7,215.94,0.30,3,5,1.146,Parking_Alcove,Parking_Alcove,Idle,MovingToPickup
2026-09-20 12:17:18,mfsweep_shard0,SPT_SRWT,42,10,8,308.52,0.58,0,2,0.055,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,0,61.18,0.28,0,4,0.338,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,1,114.88,0.30,3,6,0.482,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,2,167.54,0.04,4,8,1.060,Parking_Alcove,BotSpine_Dock1,ReturningToParking,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,3,170.68,0.04,1,8,1.316,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,4,175.10,2.30,1,4,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,5,180.56,0.62,3,9,0.082,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,6,183.70,2.28,3,4,0.000,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,7,204.00,0.76,3,5,0.039,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,ReturningToParking
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,8,208.46,0.78,4,5,0.000,Parking_Alcove,Parking_Alcove,MovingToPickup,ReturningToParking
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,9,228.56,1.92,2,5,0.121,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,10,265.96,0.18,0,7,1.022,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,11,276.94,1.12,0,8,0.182,BotSpine_CornerL,BotSpine_CornerL,MovingToPrePickup,ReturningToParking
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,12,295.90,1.56,3,8,0.016,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,13,719.82,3.36,4,7,0.438,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,14,1269.38,3.38,4,7,0.443,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,15,1455.04,3.38,4,7,0.443,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,16,2149.60,3.38,4,7,0.443,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,17,2515.46,3.38,4,7,0.443,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,18,3011.14,3.38,4,7,0.443,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:19:37,mfsweep_shard0,SPT_SRWT,43,10,19,3313.74,3.38,4,7,0.443,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,0,54.68,0.28,1,4,0.251,BotSpine_Transit0,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,1,68.20,0.58,0,1,0.028,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,2,103.60,0.28,3,5,0.063,BotSpine_Dock0,BotSpine_Transit0,ReturningToParking,MovingToPrePickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,3,119.36,0.28,3,4,0.902,Parking_Alcove,Parking_Alcove,MovingToPrePickup,ReturningToParking
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,4,121.38,1.52,2,3,0.039,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,MovingToPrePickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,5,126.12,2.30,2,4,0.001,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,6,142.86,2.30,1,4,0.001,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,7,160.22,1.12,0,4,0.011,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPrePickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,8,170.70,0.92,6,7,0.032,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,9,200.74,1.92,2,8,0.083,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,10,205.64,1.38,2,5,0.980,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,11,211.80,0.30,3,5,0.054,BotSpine_Transit0,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,12,222.88,0.28,1,9,0.843,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,13,223.98,0.44,1,3,0.968,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,14,226.42,0.58,1,3,0.083,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,15,227.02,0.56,1,2,0.051,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,16,229.82,0.36,1,2,1.099,Parking_Alcove,Parking_Alcove,Idle,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,17,257.66,0.54,1,6,0.324,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,ReturningToParking
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,18,266.72,0.38,6,7,1.038,BotSpine_Dock0,BotSpine_Dock0,MovingToPickup,ReturningToParking
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,19,268.10,0.30,6,7,0.734,BotSpine_CornerL,BotSpine_CornerL,MovingToPickup,ReturningToParking
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,20,301.18,0.24,7,8,1.014,Parking_Alcove,Parking_Alcove,MovingToPickup,ReturningToParking
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,21,1082.78,3.36,6,9,0.451,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,22,3026.68,3.38,6,9,0.455,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:21:52,mfsweep_shard0,SPT_SRWT,44,10,23,3392.58,3.38,6,9,0.455,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,0,61.18,0.28,0,4,0.338,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,1,114.88,0.30,3,6,0.482,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,2,134.64,0.66,2,3,0.062,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,3,153.54,0.58,0,2,0.054,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,4,165.70,0.38,1,2,0.270,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,5,168.60,2.30,1,4,0.001,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,6,204.36,0.28,3,5,0.207,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,7,220.94,0.30,6,9,0.405,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,8,222.82,0.42,3,6,0.965,Parking_Alcove,Parking_Alcove,MovingToPickup,ReturningToParking
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,9,230.82,1.54,3,8,0.065,BotSpine_Dock0,BotSpine_Dock0,MovingToPickup,ReturningToParking
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,10,236.58,0.60,6,8,0.077,Parking_Alcove,Parking_Alcove,MovingToPickup,ReturningToParking
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,11,240.90,0.30,0,6,0.160,BotSpine_Dock0,BotSpine_Transit0,ReturningToParking,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,12,341.74,0.30,7,9,0.724,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPrePickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,13,361.68,0.30,5,7,0.917,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,14,391.50,1.92,1,5,0.122,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,15,1243.52,3.36,0,2,0.467,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,16,1737.38,3.38,0,2,0.472,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,17,2499.10,3.38,0,2,0.472,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,18,2864.96,3.38,0,2,0.472,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:24:15,mfsweep_shard0,SPT_SRWT,45,10,19,3411.02,3.38,0,2,0.472,TopSpine_CornerL,TopSpine_CornerL,MovingToPickup,MovingToPickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,0,61.18,0.28,0,4,0.338,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,1,114.88,0.30,3,6,0.482,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,2,134.64,0.66,2,3,0.062,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,3,153.54,0.58,0,2,0.054,Parking_Alcove,Parking_Alcove,ReturningToParking,Idle
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,4,165.70,0.38,1,2,0.270,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,5,168.60,2.30,1,4,0.001,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,6,204.36,0.28,3,5,0.207,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,7,220.94,0.30,6,9,0.405,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,MovingToPickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,8,222.82,0.42,3,6,0.965,Parking_Alcove,Parking_Alcove,MovingToPickup,ReturningToParking
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,9,230.82,1.54,3,8,0.065,BotSpine_Dock0,BotSpine_Dock0,MovingToPickup,ReturningToParking
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,10,236.54,0.66,6,8,0.077,Parking_Alcove,Parking_Alcove,MovingToPrePickup,ReturningToParking
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,11,240.62,0.30,0,6,0.078,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,MovingToPickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,12,290.80,0.54,2,8,0.321,BotSpine_CornerL,BotSpine_CornerL,ReturningToParking,MovingToPickup
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,13,304.96,0.30,2,4,0.499,BotSpine_Dock0,BotSpine_CornerL,MovingToPrePickup,ReturningToParking
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,14,316.78,0.34,4,9,0.044,Parking_Alcove,Parking_Alcove,MovingToPickup,ReturningToParking
2026-09-20 12:26:35,mfsweep_shard0,SPT_SRWT,46,10,15,340.36,0.28,6,9,0.981,Parking_Alcove,BotSpine_Dock1,ReturningToParking,MovingToPickup
