timestamp,instance,rule,seed,makespan,machine_id,machine_type,has_secondary_belts,primary_side,pickup_belt_primary,pickup_belt_secondary,dropoff_belt_primary,dropoff_belt_secondary,dropoff_belt_full,dropoff_redundant,dropoff_double_placed,out_placed_primary,out_placed_secondary,out_belt_full,pickup_dock_north,pickup_dock_south,dropoff_dock_north,dropoff_dock_south
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,0,Mill,0,S,43,0,45,0,0,45,0,43,0,2,0,45,0,45
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,2,Weld,0,S,48,0,33,0,30,33,0,48,0,0,0,48,0,48
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,5,Mill,1,N,39,4,43,0,0,42,1,39,4,0,43,0,43,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,7,Weld,1,N,43,0,32,2,18,31,3,43,0,0,43,0,41,2
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,10,Mill,1,N,48,1,49,0,0,49,0,48,1,0,49,0,49,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,12,Weld,0,N,46,0,31,0,30,31,0,46,0,0,46,0,46,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:28:43,mfsweep_control_nofail,LPT_MMUR,42,4178.92,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
