timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 21:26:22,50j_15m_agv30,SPT_SMPT,42,18128.57,50,15,261,30,522,-0.6895,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:34:19,50j_15m_agv30,SPT_SMPT,43,15600.00,50,15,227,30,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:43:29,50j_15m_agv30,SPT_SMPT,44,17933.34,50,15,260,30,520,-0.6833,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:26:07,50j_15m_agv30,SPT_SRWT,42,17761.03,50,15,261,30,522,-0.6754,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:33:54,50j_15m_agv30,SPT_SRWT,43,15333.33,50,15,227,30,454,-0.6696,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:42:57,50j_15m_agv30,SPT_SRWT,44,17866.67,50,15,260,30,520,-0.6821,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:26:55,50j_15m_agv30,LPT_MMUR,42,19128.74,50,15,261,30,522,-0.7278,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:35:06,50j_15m_agv30,LPT_MMUR,43,16466.67,50,15,227,30,454,-0.7210,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:44:19,50j_15m_agv30,LPT_MMUR,44,18500.00,50,15,260,30,520,-0.7064,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:26:51,50j_15m_agv30,LPT_SMPT,42,17961.87,50,15,261,30,522,-0.6844,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:34:49,50j_15m_agv30,LPT_SMPT,43,15666.67,50,15,227,30,454,-0.6828,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:43:59,50j_15m_agv30,LPT_SMPT,44,18066.67,50,15,260,30,520,-0.6897,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:27:09,50j_15m_agv30,SRT_SRWT,42,17662.49,50,15,261,30,522,-0.6716,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:35:05,50j_15m_agv30,SRT_SRWT,43,15566.67,50,15,227,30,454,-0.6814,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:44:05,50j_15m_agv30,SRT_SRWT,44,17800.00,50,15,260,30,520,-0.6795,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:27:25,50j_15m_agv30,SRT_SMPT,42,17828.63,50,15,261,30,522,-0.6793,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:35:25,50j_15m_agv30,SRT_SMPT,43,15566.67,50,15,227,30,454,-0.6784,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:44:33,50j_15m_agv30,SRT_SMPT,44,17866.67,50,15,260,30,520,-0.6821,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:27:50,50j_15m_agv30,LRT_MMUR,42,18762.03,50,15,261,30,522,-0.7137,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:36:18,50j_15m_agv30,LRT_MMUR,43,16733.33,50,15,227,30,454,-0.7313,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:45:36,50j_15m_agv30,LRT_MMUR,44,18433.34,50,15,260,30,520,-0.7038,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:27:36,50j_15m_agv30,SDT_SRWT,42,17563.16,50,15,261,30,522,-0.6678,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:35:27,50j_15m_agv30,SDT_SRWT,43,15433.34,50,15,227,30,454,-0.6740,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:44:21,50j_15m_agv30,SDT_SRWT,44,17466.67,50,15,260,30,520,-0.6667,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:28:03,50j_15m_agv30,Random,42,17867.84,50,15,261,30,522,-0.6795,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:36:02,50j_15m_agv30,Random,43,15733.34,50,15,227,30,454,-0.6872,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:45:14,50j_15m_agv30,Random,44,18100.00,50,15,260,30,520,-0.6897,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
