timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 21:50:42,50j_10m_agv15,SPT_SMPT,42,16794.61,50,10,241,15,482,-0.6913,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:58:57,50j_10m_agv15,SPT_SMPT,43,16900.00,50,10,236,15,472,-0.7105,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:07:25,50j_10m_agv15,SPT_SMPT,44,17300.00,50,10,247,15,494,-0.6950,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:50:45,50j_10m_agv15,SPT_SRWT,42,16462.43,50,10,241,15,482,-0.6748,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:58:42,50j_10m_agv15,SPT_SRWT,43,16433.34,50,10,236,15,472,-0.6907,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:06:59,50j_10m_agv15,SPT_SRWT,44,17066.67,50,10,247,15,494,-0.6856,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:51:10,50j_10m_agv15,LPT_MMUR,42,17297.00,50,10,241,15,482,-0.7122,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:59:09,50j_10m_agv15,LPT_MMUR,43,16700.00,50,10,236,15,472,-0.7020,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:07:57,50j_10m_agv15,LPT_MMUR,44,18466.67,50,10,247,15,494,-0.7422,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:51:35,50j_10m_agv15,LPT_SMPT,42,16764.78,50,10,241,15,482,-0.6901,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:59:35,50j_10m_agv15,LPT_SMPT,43,16666.67,50,10,236,15,472,-0.7006,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:08:02,50j_10m_agv15,LPT_SMPT,44,17533.33,50,10,247,15,494,-0.7031,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:52:05,50j_10m_agv15,SRT_SRWT,42,16630.22,50,10,241,15,482,-0.6845,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:59:56,50j_10m_agv15,SRT_SRWT,43,16233.34,50,10,236,15,472,-0.6822,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:08:08,50j_10m_agv15,SRT_SRWT,44,17000.00,50,10,247,15,494,-0.6815,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:52:23,50j_10m_agv15,SRT_SMPT,42,16629.93,50,10,241,15,482,-0.6845,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:00:35,50j_10m_agv15,SRT_SMPT,43,16666.67,50,10,236,15,472,-0.7006,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:09:05,50j_10m_agv15,SRT_SMPT,44,17200.00,50,10,247,15,494,-0.6910,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:52:54,50j_10m_agv15,LRT_MMUR,42,17728.40,50,10,241,15,482,-0.7301,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:01:07,50j_10m_agv15,LRT_MMUR,43,17033.34,50,10,236,15,472,-0.7175,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:09:48,50j_10m_agv15,LRT_MMUR,44,18066.67,50,10,247,15,494,-0.7260,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:52:28,50j_10m_agv15,SDT_SRWT,42,16562.60,50,10,241,15,482,-0.6817,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:00:32,50j_10m_agv15,SDT_SRWT,43,16533.33,50,10,236,15,472,-0.6949,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:08:45,50j_10m_agv15,SDT_SRWT,44,16833.33,50,10,247,15,494,-0.6761,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 21:52:41,50j_10m_agv15,Random,42,16867.50,50,10,241,15,482,-0.6944,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:00:30,50j_10m_agv15,Random,43,16366.67,50,10,236,15,472,-0.6879,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:08:44,50j_10m_agv15,Random,44,17066.67,50,10,247,15,494,-0.6869,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
