timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 01:46:24,mfsweep_shard0,LRT_MMUR,42,10553.04,137,15,274,24,858,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,183,11748.0,0,0.00000,0.0,0.0,-1.0,3839.25,7014.90,7535.04,3540.25,0,3839.25,7014.90,7535.04,0,-1.0,1445.1,1,89,40.02,801,13851.41,408,0.140,releasePrevious
2026-09-21 01:57:43,mfsweep_shard0,LRT_MMUR,43,10810.30,137,15,274,24,952,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,182,11887.2,0,0.00000,0.0,0.0,-1.0,4488.99,7317.77,7816.56,4316.06,0,4488.99,7317.77,7816.56,0,-1.0,1399.8,1,82,36.56,849,14256.05,557,0.274,releasePrevious
2026-09-21 02:07:04,mfsweep_shard0,LRT_MMUR,44,10362.96,137,15,274,24,1065,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,192,11645.5,0,0.00000,0.0,0.0,-1.0,4029.82,6918.82,7365.82,3876.40,0,4029.82,6918.82,7365.82,0,-1.0,840.7,1,53,23.48,772,14057.81,342,0.933,releasePrevious
2026-09-21 02:15:14,mfsweep_shard0,LRT_MMUR,45,10864.84,137,15,274,24,1098,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,203,11920.6,0,0.00000,0.0,0.0,-1.0,4719.42,7563.33,7875.58,4508.17,0,4719.42,7563.33,7875.58,0,-1.0,1389.0,3,74,32.80,818,14853.95,373,0.933,releasePrevious
2026-09-21 02:21:22,mfsweep_shard0,LRT_MMUR,46,9792.58,137,15,274,24,823,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,172,10816.1,0,0.00000,0.0,0.0,-1.0,3289.21,6534.19,7125.17,3097.34,0,3289.21,6534.19,7125.17,0,-1.0,1874.0,2,103,45.84,815,13151.39,367,0.487,releasePrevious
2026-09-21 02:27:30,mfsweep_shard0,LRT_MMUR,47,10806.34,137,15,274,24,1047,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,191,11846.2,0,0.00000,0.0,0.0,-1.0,4266.66,7329.14,8173.34,4030.33,0,4266.66,7329.14,8173.34,0,-1.0,1387.0,0,93,41.02,804,13036.67,647,0.064,releasePrevious
2026-09-21 02:32:57,mfsweep_shard0,LRT_MMUR,48,9656.98,137,15,274,24,834,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,184,11798.1,0,0.00000,0.0,0.0,-1.0,2866.09,6291.64,6958.39,2568.00,0,2866.09,6291.64,6958.39,0,-1.0,2019.7,1,111,49.18,816,11920.54,440,0.137,releasePrevious
2026-09-21 02:38:23,mfsweep_shard0,LRT_MMUR,49,10235.28,137,15,274,24,971,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,182,11897.4,0,0.00000,0.0,0.0,-1.0,3541.20,6886.35,7066.40,3359.14,0,3541.20,6886.35,7066.40,0,-1.0,1304.7,2,80,39.86,741,13329.61,427,0.204,releasePrevious
2026-09-21 02:42:47,mfsweep_shard0,LRT_MMUR,50,9539.48,137,15,274,24,845,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,171,10705.8,0,0.00000,0.0,0.0,-1.0,3209.65,6009.33,6597.62,3029.92,0,3209.65,6009.33,6597.62,0,-1.0,1765.7,0,66,30.12,794,12786.35,324,0.933,releasePrevious
2026-09-21 02:48:44,mfsweep_shard0,LRT_MMUR,51,13215.43,137,15,274,24,957,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,242,16508.8,0,0.00000,0.0,0.0,-1.0,4682.86,9843.40,10276.72,4504.74,0,4682.86,9843.40,10276.72,0,-1.0,1480.3,0,74,33.54,887,19443.43,409,0.711,releasePrevious
