timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-19 12:17:48,mfsweep_shard0,SPT_SRWT,42,3949.24,137,15,274,7,577,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4715.7,0,0.00000,0.0,0.0,-1.0,317.02,431.98,744.75,211.45,0,317.02,431.98,744.75,0,-1.0
2026-09-19 12:20:03,mfsweep_shard0,SPT_SRWT,43,4261.68,137,15,274,7,599,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,5041.9,0,0.00000,0.0,0.0,-1.0,365.67,630.88,825.52,255.43,0,365.67,630.88,825.52,0,-1.0
2026-09-19 12:29:59,mfsweep_shard0,SPT_SRWT,44,20000.01,137,15,274,7,502,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,350,20999.4,0,0.00000,0.0,0.0,-1.0,0.00,0.00,0.00,0.00,137,20000.01,20000.01,20000.01,0,-1.0
2026-09-19 12:32:02,mfsweep_shard0,SPT_SRWT,45,4115.32,137,15,274,7,607,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5014.8,0,0.00000,0.0,0.0,-1.0,464.75,746.28,1144.37,342.84,0,464.75,746.28,1144.37,0,-1.0
2026-09-19 12:41:29,mfsweep_shard0,SPT_SRWT,46,20000.01,137,15,274,7,485,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,355,21523.1,0,0.00000,0.0,0.0,-1.0,339.55,491.53,491.53,273.41,135,19713.00,20000.01,20000.01,0,-1.0
2026-09-19 12:43:35,mfsweep_shard0,SPT_SRWT,47,3947.18,137,15,274,7,590,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,4682.0,0,0.00000,0.0,0.0,-1.0,362.06,495.04,642.62,265.28,0,362.06,495.04,642.62,0,-1.0
2026-09-19 12:45:48,mfsweep_shard0,SPT_SRWT,48,4134.40,137,15,274,7,628,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,78,5397.9,0,0.00000,0.0,0.0,-1.0,453.82,694.07,964.05,335.09,0,453.82,694.07,964.05,0,-1.0
2026-09-19 12:55:26,mfsweep_shard0,SPT_SRWT,49,20000.01,137,15,274,7,1136,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,330,20782.1,0,0.00000,0.0,0.0,-1.0,0.00,0.00,0.00,0.00,137,20000.01,20000.01,20000.01,0,-1.0
2026-09-19 13:04:49,mfsweep_shard0,SPT_SRWT,50,20000.01,137,15,274,7,367,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,350,22096.3,0,0.00000,0.0,0.0,-1.0,0.00,0.00,0.00,0.00,137,20000.01,20000.01,20000.01,0,-1.0
2026-09-19 13:14:00,mfsweep_shard0,SPT_SRWT,51,20000.01,137,15,274,7,934,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,363,23703.7,0,0.00000,0.0,0.0,-1.0,1795.60,1795.60,1795.60,1741.18,136,19867.13,20000.01,20000.01,0,-1.0
