timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 00:49:06,mfsweep_shard0,SPT_SMPT,42,6270.56,137,15,274,9,683,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,111,7016.3,0,0.00000,0.0,0.0,-1.0,1141.09,3676.49,5284.66,298.09,0,1141.09,3676.49,5284.66,0,-1.0,-1.0,1,51,22.40,271,309.90,265,0.452,releasePrevious
2026-09-21 00:57:00,mfsweep_shard0,SPT_SMPT,43,7278.18,137,15,274,9,792,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,128,8474.4,0,0.00000,0.0,0.0,-1.0,1421.43,4809.47,5677.52,358.07,0,1421.43,4809.47,5677.52,0,-1.0,-1.0,1,52,23.40,336,523.22,341,0.119,releasePrevious
2026-09-21 01:03:58,mfsweep_shard0,SPT_SMPT,44,6492.44,137,15,274,9,823,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,112,6627.5,0,0.00000,0.0,0.0,-1.0,1070.40,3874.72,4681.86,372.99,0,1070.40,3874.72,4681.86,0,-1.0,-1.0,6,22,9.60,345,505.68,227,0.675,releasePrevious
2026-09-21 01:11:03,mfsweep_shard0,SPT_SMPT,45,6650.22,137,15,274,9,749,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,129,7681.4,0,0.00000,0.0,0.0,-1.0,1316.72,4388.34,5121.23,357.03,0,1316.72,4388.34,5121.23,0,-1.0,-1.0,1,32,13.98,289,412.28,285,0.228,releasePrevious
2026-09-21 01:18:28,mfsweep_shard0,SPT_SMPT,46,6888.84,137,15,274,9,848,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,126,7711.9,0,0.00000,0.0,0.0,-1.0,1235.89,4060.04,5838.71,453.48,0,1235.89,4060.04,5838.71,0,-1.0,-1.0,3,30,12.64,332,347.58,242,0.051,releasePrevious
2026-09-21 01:26:47,mfsweep_shard0,SPT_SMPT,47,7778.98,137,15,274,9,833,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,140,8602.3,0,0.00000,0.0,0.0,-1.0,1787.50,5447.73,6408.65,460.27,0,1787.50,5447.73,6408.65,0,-1.0,-1.0,4,36,15.86,371,333.66,332,0.115,releasePrevious
2026-09-21 01:35:10,mfsweep_shard0,SPT_SMPT,48,7689.32,137,15,274,9,911,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,151,9727.3,0,0.00000,0.0,0.0,-1.0,1822.34,5402.20,6473.65,682.24,0,1822.34,5402.20,6473.65,0,-1.0,-1.0,1,34,15.40,320,315.92,298,0.934,releasePrevious
2026-09-21 01:42:47,mfsweep_shard0,SPT_SMPT,49,7163.44,137,15,274,9,834,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,123,8241.4,0,0.00000,0.0,0.0,-1.0,1524.77,5007.50,6186.22,465.93,0,1524.77,5007.50,6186.22,0,-1.0,-1.0,4,41,17.34,345,250.34,319,0.779,releasePrevious
2026-09-21 01:50:47,mfsweep_shard0,SPT_SMPT,50,7523.40,137,15,274,9,946,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,140,8590.3,0,0.00000,0.0,0.0,-1.0,1688.65,5446.15,6821.30,585.80,0,1688.65,5446.15,6821.30,0,-1.0,-1.0,3,25,10.68,362,338.00,298,0.934,releasePrevious
2026-09-21 01:57:22,mfsweep_shard0,SPT_SMPT,51,6269.50,137,15,274,9,761,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,120,8407.5,0,0.00000,0.0,0.0,-1.0,1351.62,3920.04,5355.04,389.25,0,1351.62,3920.04,5355.04,0,-1.0,-1.0,3,63,30.04,250,238.90,347,0.587,releasePrevious
2026-09-21 02:03:18,mfsweep_shard0,SPT_SMPT,52,6587.22,137,15,274,9,783,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,119,7965.2,0,0.00000,0.0,0.0,-1.0,1159.44,3652.75,4623.46,374.53,0,1159.44,3652.75,4623.46,0,-1.0,-1.0,2,22,10.38,312,366.34,227,0.785,releasePrevious
2026-09-21 02:08:53,mfsweep_shard0,SPT_SMPT,53,6949.80,137,15,274,9,832,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,138,8626.9,0,0.00000,0.0,0.0,-1.0,1377.11,4427.17,5301.76,453.36,0,1377.11,4427.17,5301.76,0,-1.0,-1.0,4,25,11.28,328,409.52,252,0.463,releasePrevious
2026-09-21 02:13:48,mfsweep_shard0,SPT_SMPT,54,7114.00,137,15,274,9,838,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,141,8704.7,0,0.00000,0.0,0.0,-1.0,1457.38,4552.72,6032.83,452.96,0,1457.38,4552.72,6032.83,0,-1.0,-1.0,1,36,14.54,319,359.70,275,0.934,releasePrevious
2026-09-21 02:17:59,mfsweep_shard0,SPT_SMPT,55,7212.30,137,15,274,9,745,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,122,7490.3,0,0.00000,0.0,0.0,-1.0,1555.07,4952.45,6131.13,376.21,0,1555.07,4952.45,6131.13,0,-1.0,-1.0,2,53,22.56,226,331.94,352,0.699,releasePrevious
2026-09-21 02:21:58,mfsweep_shard0,SPT_SMPT,56,7796.66,137,15,274,9,796,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,133,8027.3,0,0.00000,0.0,0.0,-1.0,1728.34,5428.89,6628.97,421.47,0,1728.34,5428.89,6628.97,0,-1.0,-1.0,6,49,21.10,353,454.44,345,0.525,releasePrevious
2026-09-21 02:24:58,mfsweep_shard0,SPT_SMPT,57,6404.72,137,15,274,9,743,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,122,7372.4,0,0.00000,0.0,0.0,-1.0,1195.24,4177.76,5489.46,353.68,0,1195.24,4177.76,5489.46,0,-1.0,-1.0,0,17,8.16,269,288.90,264,0.317,releasePrevious
2026-09-21 02:28:50,mfsweep_shard0,SPT_SMPT,58,8069.38,137,15,274,9,945,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,137,8669.6,0,0.00000,0.0,0.0,-1.0,1916.48,5619.67,7059.65,430.79,0,1916.48,5619.67,7059.65,0,-1.0,-1.0,0,72,33.98,304,477.18,423,0.012,releasePrevious
2026-09-21 02:31:37,mfsweep_shard0,SPT_SMPT,59,5847.60,137,15,274,9,637,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,102,6448.8,0,0.00000,0.0,0.0,-1.0,1001.18,2841.39,3397.84,234.58,0,1001.18,2841.39,3397.84,0,-1.0,-1.0,2,25,10.90,161,301.12,211,0.289,releasePrevious
2026-09-21 02:34:42,mfsweep_shard0,SPT_SMPT,60,6628.06,137,15,274,9,766,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,109,7115.4,0,0.00000,0.0,0.0,-1.0,1127.78,3750.03,4393.75,341.95,0,1127.78,3750.03,4393.75,0,-1.0,-1.0,1,32,14.04,290,291.92,275,0.933,releasePrevious
2026-09-21 02:38:02,mfsweep_shard0,SPT_SMPT,61,7603.80,137,15,274,9,922,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,129,8334.0,0,0.00000,0.0,0.0,-1.0,1616.31,5157.94,6523.23,469.02,0,1616.31,5157.94,6523.23,0,-1.0,-1.0,2,77,35.38,374,398.32,370,0.134,releasePrevious
