timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-09-04 18:51:03,l008_baseline,FIFO_SRWT,42,30003.68,243,15,1574,7,3062,-0.7682,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,233,0.008,125.0,128.6,29970.3,1168.0,1500.0,1700.0,680.86,15,0,-1.0
2026-09-04 19:04:40,l008_baseline,FIFO_SRWT,43,30000.0,248,15,1599,7,3134,-0.6546,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,238,0.008,125.0,125.9,29966.7,1183.69,1533.33,1700.0,697.19,11,0,-1.0
2026-09-04 19:18:45,l008_baseline,FIFO_SRWT,44,30033.34,258,15,1674,7,3321,-0.6097,100.0,single,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,248,0.008,125.0,120.6,29900.0,1211.73,1600.0,1766.67,716.73,5,0,-1.0
2026-09-04 19:31:55,l008_mf_low,FIFO_SRWT,42,30033.34,243,15,1559,7,3037,-0.7878,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,13,818.5,233,0.008,125.0,128.6,29966.7,1152.19,1500.0,1666.66,666.37,15,0,-1.0
2026-09-04 19:45:44,l008_mf_low,FIFO_SRWT,43,30000.01,248,15,1588,7,3118,-0.6636,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,9,451.0,238,0.008,125.0,125.9,29966.7,1170.99,1533.33,1766.66,679.22,9,0,-1.0
2026-09-04 19:59:50,l008_mf_low,FIFO_SRWT,44,30033.34,258,15,1672,7,3323,-0.6147,100.0,single,fixed,mf+arr,1.5,100000.0,90270.0,4.0,0.5,6,408.0,248,0.008,125.0,120.6,29900.0,1215.81,1600.0,1833.34,718.31,5,0,-1.0
2026-09-04 20:12:45,l008_mf_high,FIFO_SRWT,42,30033.33,243,15,1559,7,3055,-0.7875,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,27,1796.0,233,0.008,125.0,128.6,29966.7,1172.66,1533.33,1633.33,684.5,15,0,-1.0
2026-09-04 20:25:51,l008_mf_high,FIFO_SRWT,43,30033.33,249,15,1596,7,1406,-0.6634,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,14,811.3,239,0.008,125.0,125.5,30000.0,1177.5,1466.66,1666.67,686.67,209,0,-1.0
2026-09-04 20:40:04,l008_mf_high,FIFO_SRWT,44,30033.34,258,15,1672,7,3328,-0.6146,100.0,single,fixed,mf+arr,1.5,33000.0,29789.1,4.0,0.5,14,1132.8,248,0.008,125.0,120.6,29900.0,1209.58,1566.67,1866.67,712.21,4,0,-1.0
2026-09-04 20:57:16,l008_burst,FIFO_SRWT,42,30033.34,710,15,4611,7,4842,-0.4108,100.0,single,fixed,arr+burst,0.0,0.0,0.0,0.0,0.0,0,0.0,700,0.008,125.0,42.8,29966.7,8254.12,15466.69,16333.31,7703.43,370,0,-1.0
