timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,0,178.40,0.44,1,5,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,1,233.40,0.46,0,7,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,2,238.88,0.44,0,8,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,3,244.48,0.46,2,8,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,4,284.46,0.44,3,9,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,5,307.68,0.46,1,6,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,6,338.54,0.44,1,11,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,7,364.10,0.44,10,11,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,8,369.56,0.44,7,10,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,9,442.76,0.44,0,7,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,10,481.22,0.46,3,4,0.934,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,11,486.62,0.44,2,4,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,12,492.18,0.46,2,6,0.934,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,13,497.74,0.44,6,8,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,14,503.14,0.44,8,12,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,15,508.52,0.44,12,14,0.945,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.70,-14.58,-8.61,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,16,513.88,0.46,9,14,0.933,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,17,527.44,0.44,9,13,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,18,532.70,0.44,7,13,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,19,538.14,0.46,7,11,0.933,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,20,565.06,0.44,11,16,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,21,610.14,0.44,1,16,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,22,615.72,0.46,1,15,0.934,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,23,630.84,0.44,15,18,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,24,647.02,0.44,10,18,0.945,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.70,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,25,657.82,0.46,0,10,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,26,673.52,0.44,0,19,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,27,679.00,0.44,5,19,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,28,684.44,0.44,3,5,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,29,716.72,0.44,4,17,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,30,722.18,0.46,6,17,0.933,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,31,759.68,0.44,6,12,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.61,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,32,766.38,0.68,2,6,0.172,BotSpine_Transit0,BotSpine_Transit0,ReturningToParking,MovingToPickup,-5.63,-14.00,-4.70,-14.73
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,33,771.60,0.46,2,12,0.934,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,34,777.08,0.44,1,2,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,35,782.54,0.46,1,16,0.933,LeftVert_BotConn,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.77,-14.55,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,36,797.40,0.44,9,16,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,37,810.32,0.44,8,9,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,38,831.58,0.44,8,14,0.943,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-9.73,-14.58,-8.64,-14.00
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,39,837.00,0.44,7,14,0.954,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.73,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,40,874.24,0.44,11,13,0.945,BotSpine_Dock0,BotSpine_Dock0,ReturningToParking,ReturningToParking,-8.61,-14.00,-9.70,-14.58
2026-09-20 19:05:35,mfsweep_control_nofail,SPT_SRWT,42,20,41,893.28,0.46,3,11,0.933,BotSpine_Dock0,LeftVert_BotConn,ReturningToParking,ReturningToParking,-8.64,-14.00,-9.77,-14.55
