timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 00:46:58,mfsweep_shard0,SPT_SRWT,42,4153.72,137,15,274,8,597,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4794.1,0,0.00000,0.0,0.0,-1.0,468.81,660.81,816.49,362.72,0,468.81,660.81,816.49,0,-1.0,-1.0,0,0,0.00,6,4.00,28,2.047,holdPrevious
2026-09-21 00:51:38,mfsweep_shard0,SPT_SRWT,43,4348.76,137,15,274,8,614,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,5041.9,0,0.00000,0.0,0.0,-1.0,489.64,721.01,1011.53,377.81,0,489.64,721.01,1011.53,0,-1.0,-1.0,1,0,0.00,5,3.00,47,2.053,holdPrevious
2026-09-21 00:56:12,mfsweep_shard0,SPT_SRWT,44,4266.98,137,15,274,8,601,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,3986.2,0,0.00000,0.0,0.0,-1.0,537.02,780.68,1099.08,421.74,0,537.02,780.68,1099.08,0,-1.0,-1.0,0,0,0.00,6,3.42,34,2.047,holdPrevious
2026-09-21 01:00:50,mfsweep_shard0,SPT_SRWT,45,4309.96,137,15,274,8,611,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5155.2,0,0.00000,0.0,0.0,-1.0,569.53,804.24,1135.14,454.83,0,569.53,804.24,1135.14,0,-1.0,-1.0,1,0,0.00,2,1.32,33,2.047,holdPrevious
2026-09-21 01:05:18,mfsweep_shard0,SPT_SRWT,46,4156.52,137,15,274,8,611,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,4920.3,0,0.00000,0.0,0.0,-1.0,438.11,683.23,1220.81,314.53,0,438.11,683.23,1220.81,0,-1.0,-1.0,1,0,0.00,2,1.30,33,2.062,holdPrevious
2026-09-21 01:09:43,mfsweep_shard0,SPT_SRWT,47,4098.28,137,15,274,8,596,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,4789.4,0,0.00000,0.0,0.0,-1.0,429.62,582.27,689.51,330.56,0,429.62,582.27,689.51,0,-1.0,-1.0,0,0,0.00,2,1.04,35,2.062,holdPrevious
2026-09-21 01:14:27,mfsweep_shard0,SPT_SRWT,48,4406.40,137,15,274,8,630,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5652.5,0,0.00000,0.0,0.0,-1.0,543.42,903.84,1211.29,436.60,0,543.42,903.84,1211.29,0,-1.0,-1.0,0,0,0.00,6,3.66,23,2.053,holdPrevious
2026-09-21 01:18:44,mfsweep_shard0,SPT_SRWT,49,3972.02,137,15,274,8,587,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4563.2,0,0.00000,0.0,0.0,-1.0,351.86,501.59,623.59,252.99,0,351.86,501.59,623.59,0,-1.0,-1.0,2,0,0.00,7,4.42,32,2.047,holdPrevious
2026-09-21 01:23:12,mfsweep_shard0,SPT_SRWT,50,4166.34,137,15,274,8,614,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5271.4,0,0.00000,0.0,0.0,-1.0,463.27,769.99,1591.16,339.27,0,463.27,769.99,1591.16,0,-1.0,-1.0,2,0,0.00,6,3.70,17,2.047,holdPrevious
2026-09-21 01:27:36,mfsweep_shard0,SPT_SRWT,51,4058.58,137,15,274,8,612,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,81,5610.5,0,0.00000,0.0,0.0,-1.0,451.25,681.15,872.93,353.03,0,451.25,681.15,872.93,0,-1.0,-1.0,2,1,0.68,10,7.20,16,0.210,holdPrevious
2026-09-21 01:32:06,mfsweep_shard0,SPT_SRWT,52,4157.62,137,15,274,8,607,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,5188.8,0,0.00000,0.0,0.0,-1.0,559.51,869.52,1274.87,428.93,0,559.51,869.52,1274.87,0,-1.0,-1.0,0,0,0.00,7,4.60,20,2.047,holdPrevious
2026-09-21 01:36:38,mfsweep_shard0,SPT_SRWT,53,4192.48,137,15,274,8,622,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,93,5841.4,0,0.00000,0.0,0.0,-1.0,483.91,717.71,1003.34,370.04,0,483.91,717.71,1003.34,0,-1.0,-1.0,1,0,0.00,9,14.46,34,2.047,holdPrevious
2026-09-21 01:41:26,mfsweep_shard0,SPT_SRWT,54,4407.02,137,15,274,8,615,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,90,5428.3,0,0.00000,0.0,0.0,-1.0,534.69,752.06,912.13,431.35,0,534.69,752.06,912.13,0,-1.0,-1.0,1,0,0.00,2,1.28,34,2.069,holdPrevious
2026-09-21 01:45:57,mfsweep_shard0,SPT_SRWT,55,4320.02,137,15,274,8,611,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,4538.5,0,0.00000,0.0,0.0,-1.0,513.47,879.92,1379.41,397.77,0,513.47,879.92,1379.41,0,-1.0,-1.0,0,0,0.00,7,4.56,37,2.047,holdPrevious
2026-09-21 01:50:15,mfsweep_shard0,SPT_SRWT,56,4060.48,137,15,274,8,594,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4391.4,0,0.00000,0.0,0.0,-1.0,445.71,682.26,997.59,341.31,0,445.71,682.26,997.59,0,-1.0,-1.0,0,0,0.00,3,1.70,16,2.053,holdPrevious
2026-09-21 01:54:40,mfsweep_shard0,SPT_SRWT,57,4231.46,137,15,274,8,628,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5298.0,0,0.00000,0.0,0.0,-1.0,472.51,669.91,1227.54,362.28,0,472.51,669.91,1227.54,0,-1.0,-1.0,0,1,0.70,11,7.96,26,0.393,holdPrevious
2026-09-21 01:58:50,mfsweep_shard0,SPT_SRWT,58,4124.28,137,15,274,8,594,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4837.4,0,0.00000,0.0,0.0,-1.0,395.95,680.60,1046.22,284.44,0,395.95,680.60,1046.22,0,-1.0,-1.0,2,0,0.00,8,4.88,42,2.047,holdPrevious
2026-09-21 02:02:25,mfsweep_shard0,SPT_SRWT,59,3992.16,137,15,274,8,597,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4610.9,0,0.00000,0.0,0.0,-1.0,422.10,577.89,792.58,329.68,0,422.10,577.89,792.58,0,-1.0,-1.0,0,1,0.66,12,8.50,20,0.537,holdPrevious
2026-09-21 02:06:00,mfsweep_shard0,SPT_SRWT,60,4081.20,137,15,274,8,616,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4711.7,0,0.00000,0.0,0.0,-1.0,460.88,626.34,902.09,356.54,0,460.88,626.34,902.09,0,-1.0,-1.0,0,1,0.64,5,3.98,15,0.587,holdPrevious
2026-09-21 02:09:21,mfsweep_shard0,SPT_SRWT,61,4233.22,137,15,274,8,592,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5310.2,0,0.00000,0.0,0.0,-1.0,412.82,598.40,722.75,321.68,0,412.82,598.40,722.75,0,-1.0,-1.0,2,0,0.00,7,14.80,38,1.666,holdPrevious
