timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 13:34:03,mfsweep_shard0,SPT_SRWT,42,3830.66,137,15,274,9,578,0.0000,100.0000,lane,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4715.7,0,0.00000,0.0,0.0,-1.0,250.48,389.95,496.90,161.22,0,250.48,389.95,496.90,0,-1.0,-1.0,4,1,0.22,132,102.10,0,1.178,holdPrevious
2026-09-21 13:37:25,mfsweep_shard0,SPT_SRWT,43,3940.78,137,15,274,9,578,0.0000,100.0000,lane,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4757.1,0,0.00000,0.0,0.0,-1.0,257.41,372.04,627.36,165.81,0,257.41,372.04,627.36,0,-1.0,-1.0,0,0,0.00,147,105.04,0,2.101,holdPrevious
2026-09-21 13:39:22,mfsweep_shard0,SPT_SRWT,44,3767.20,137,15,274,9,585,0.0000,100.0000,lane,fixed,mf,1.50,900.0,812.4,4.000,0.500,60,3534.8,0,0.00000,0.0,0.0,-1.0,256.49,374.08,853.20,159.57,0,256.49,374.08,853.20,0,-1.0,-1.0,3,0,0.00,119,85.68,0,2.101,holdPrevious
2026-09-21 13:41:09,mfsweep_shard0,SPT_SRWT,45,3841.06,137,15,274,9,584,0.0000,100.0000,lane,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4644.2,0,0.00000,0.0,0.0,-1.0,268.68,434.52,768.74,170.05,0,268.68,434.52,768.74,0,-1.0,-1.0,4,0,0.00,125,82.20,0,2.106,holdPrevious
2026-09-21 13:42:56,mfsweep_shard0,SPT_SRWT,46,3798.64,137,15,274,9,583,0.0000,100.0000,lane,fixed,mf,1.50,900.0,812.4,4.000,0.500,69,4549.2,0,0.00000,0.0,0.0,-1.0,242.69,349.66,514.88,153.66,0,242.69,349.66,514.88,0,-1.0,-1.0,3,1,0.08,134,104.68,0,1.151,holdPrevious
