exp,scenario,failures,layout,agv,rule,seed,protocol,collisions,collision_s,near_misses,min_centre,parking_overlaps,deadlock,stalled,unfinished,makespan,jobs,flow,p95,flow_pen,failures_n,throughput,agv_busy,agv_route_wait,machine_util,transport_share,flow_quiet,flow_bottleneck,flow_standoff,flow_quiet_2b,flow_speed_trap,flow_burst,flow_starvation,flow_quiet_6b,flow_quiet_7_cooldown
E1fix_rel,compound_scenario_v2_fail,True,D,15,LRT_MMUR,42,releasePrevious,0,0.0,8237,2.094,0,0,False,False,16930.63,533,1052.6,3805.74,1052.6,301,31.481403822539384,0.39865616341506477,0.11845946272131239,0.11048666666666665,0.3018308241159365,191.70133333333334,349.5740740740741,1294.1285714285716,113.72500000000001,599.3261904761905,1192.7366666666667,2991.859036144578,154.80833333333334,124.85333333333332
E1fix_rel,compound_scenario_v2_fail,True,D,15,LRT_MMUR,44,releasePrevious,0,0.0,6750,2.094,0,0,False,False,17301.47,533,1185.37,3711.86,1185.37,300,30.80663088165341,0.4487704223976344,0.1720544362222786,0.10992666666666667,0.41800110794555234,243.9813333333333,935.3481481481482,1519.1603174603176,146.225,860.6690476190477,1309.3366666666666,2617.7156626506026,168.45833333333334,187.16
E1fix_rel,compound_scenario_v2_fail,True,D,12,SPT_SRWT,43,releasePrevious,0,0.0,6074,2.096,0,0,False,False,15937.79,533,367.36,1041.05,367.36,286,33.442528732026204,0.43761598481763575,0.0464792588349242,0.12114,0.40088854931734713,121.05866666666667,359.50555555555553,349.38730158730164,120.43333333333334,262.034126984127,1019.5533333333333,663.5048192771085,119.98333333333333,115.2
E1fix_rel,compound_scenario_v2_fail,True,D,12,SPT_SRWT,46,releasePrevious,0,0.0,6183,2.096,0,0,False,False,15936.89,533,356.89,1091.22,356.89,278,33.4444173235807,0.4482322669814081,0.044325774978681544,0.11835999999999998,0.42817737356744817,161.97466666666668,446.5888888888889,298.19682539682543,115.94166666666666,232.9404761904762,1061.76,611.3132530120482,115.41666666666667,110.98
E1fix_rel,compound_scenario_v2_fail,True,D,15,LRT_MMUR,45,releasePrevious,0,0.0,7905,1.916,0,0,False,False,17084.31,533,1180.16,4036.45,1180.16,305,31.198216375141868,0.4115807623095889,0.12354844883990045,0.11096,0.2999649298071521,192.776,661.4796296296297,1607.002380952381,149.31666666666666,756.568253968254,1533.5966666666668,2766.3253012048194,122.64166666666667,143.98666666666668
E1fix_rel,compound_scenario_v2_fail,True,D,12,LRT_MMUR,43,releasePrevious,0,0.0,5048,2.096,0,0,False,False,17536.45,533,1268.74,4488.59,1268.74,317,30.3938368369881,0.4758378976360665,0.11237337089319673,0.1082,0.3019852785470669,161.772,313.91481481481486,1866.8309523809526,202.71666666666667,939.3055555555555,1408.5766666666668,2926.5614457831325,134.13333333333333,291.73333333333335
E1fix_rel,compound_scenario_v2_fail,True,D,12,LRT_MMUR,46,releasePrevious,0,0.0,5148,2.096,0,0,False,False,17065.45,533,949.89,2848.46,949.89,300,31.232695299567254,0.5073599973435607,0.11630262704274817,0.10885333333333333,0.4115704552434922,238.59333333333333,875.6185185185185,1068.7269841269842,125.10000000000001,783.0301587301587,1223.6866666666667,2003.7867469879516,121.79166666666667,120.17333333333335
E1fix_rel,compound_scenario_v2_fail,True,D,15,LRT_MMUR,46,releasePrevious,0,0.0,7854,2.0,0,0,False,False,17530.95,533,1062.26,3473.21,1062.27,308,30.40337232152279,0.4330635057807287,0.15346154467765102,0.10721333333333333,0.39676530098964014,244.28,770.5,1362.8746031746032,139.85,880.6563492063492,1181.18,2206.878313253012,124.23333333333333,119.82666666666667
E1fix_rel,compound_scenario_v2_fail,True,D,12,LRT_MMUR,45,releasePrevious,0,0.0,5199,1.96,0,0,False,False,16941.93,533,1153.57,3917.59,1153.57,302,31.460406222903764,0.49148945840290925,0.10596795445776641,0.11232,0.30675697346451714,196.652,772.2444444444445,1584.4539682539682,137.65833333333333,707.7174603174602,1471.0666666666666,2652.6698795180723,116.075,149.34
E1fix_rel,compound_scenario_v2_fail,True,D,12,LRT_MMUR,42,releasePrevious,0,0.0,5251,2.096,0,0,False,False,17001.19,533,1097.15,3876.75,1097.15,303,31.350746624206895,0.4838333865649012,0.09947323295212473,0.10990666666666665,0.3180341022108706,219.85466666666665,410.4703703703704,1318.0642857142857,113.48333333333333,679.6674603174604,1242.6333333333334,3039.761445783133,145.125,115.46666666666667
E1fix_rel,compound_scenario_v2_fail,True,D,15,LRT_MMUR,43,releasePrevious,0,0.0,7682,2.094,0,0,False,False,17649.51,533,1287.68,4596.34,1287.68,317,30.19913867297166,0.3889356701687469,0.14845957007682745,0.10778666666666667,0.30271596311304627,152.944,321.1574074074074,1916.213492063492,208.57500000000002,958.9730158730159,1402.1933333333334,2951.4192771084336,123.64999999999999,281.84666666666664
E1fix_rel,compound_scenario_v2_fail,True,D,12,SPT_SRWT,44,releasePrevious,0,0.0,5777,2.096,0,0,False,False,16040.53,533,421.09,1400.74,421.09,281,33.22832849039277,0.4655364671034352,0.058152276348308524,0.11732666666666668,0.42113276112194314,154.988,648.2537037037036,370.3277777777778,110.71666666666665,251.2468253968254,1289.1066666666666,678.2746987951807,119.22500000000001,117.44666666666667
E1fix_rel,compound_scenario_v2_fail,True,D,12,LRT_MMUR,44,releasePrevious,0,0.0,4623,1.82,0,0,False,False,16829.05,533,1020.82,3005.06,1020.82,291,31.67142530327024,0.5317627356664023,0.11600436942865659,0.11183333333333333,0.4107069242312715,224.73333333333332,904.0685185185184,1160.6793650793652,138.38333333333333,758.4484126984127,1292.3466666666668,2314.532530120482,159.84166666666667,143.76000000000002
E1fix_rel,compound_scenario_v2_fail,True,D,12,SPT_SRWT,42,releasePrevious,0,0.0,5305,2.096,0,0,False,False,15935.69,533,378.17,1201.5,378.17,285,33.44693577749065,0.4371280231145727,0.052289232534016405,0.11848,0.42587658980816134,154.59466666666668,428.30185185185184,376.84761904761905,116.64999999999999,226.78730158730158,1048.9966666666667,661.8987951807229,111.29166666666667,109.43333333333334
E1fix_rel,compound_scenario_v2_fail,True,D,12,SPT_SRWT,45,releasePrevious,0,0.0,6359,2.096,0,0,False,False,15938.17,533,348.28,993.36,348.28,290,33.4417313907431,0.43599212874920185,0.04784447231603964,0.12011999999999999,0.35356759415333777,119.23066666666665,418.1888888888889,331.18968253968256,120.01666666666667,222.62063492063493,1222.9766666666667,519.0590361445784,115.72500000000001,115.06666666666666
E1fix_rel,compound_scenario_v2_fail,True,G,15,LRT_MMUR,42,releasePrevious,0,0.0,8082,1.968,0,0,False,False,16907.63,533,1105.51,3868.62,1105.51,301,31.52422900193581,0.35898222676192143,0.14084505042989465,0.11023333333333334,0.2940689098049332,212.61466666666666,392.7851851851852,1347.6936507936507,116.325,674.8111111111111,1197.48,3093.3831325301203,123.48333333333333,112.6
E1fix_rel,compound_scenario_v2_fail,True,G,15,LRT_MMUR,44,releasePrevious,0,0.0,7538,1.965,0,0,False,False,16826.87,533,1025.36,3822.16,1025.36,291,31.675528485095565,0.3721922536197562,0.18195453660326216,0.11223333333333334,0.3459634019797046,207.29866666666666,606.4499999999999,1111.3753968253968,129.45000000000002,774.3444444444444,1148.6599999999999,2660.371084337349,137.04999999999998,143.39333333333335
E1fix_rel,compound_scenario_v2_fail,True,G,15,LRT_MMUR,45,releasePrevious,0,0.0,8223,1.971,0,0,False,False,16800.83,533,1086.22,3925.02,1086.22,301,31.72462312873828,0.3437638100816051,0.14790348651425755,0.11253333333333335,0.2660155521317682,155.92666666666668,472.82037037037037,1252.0063492063491,126.21666666666665,699.3634920634921,1331.3233333333333,3022.6590361445783,108.325,148.11333333333332
E1fix_rel,compound_scenario_v2_fail,True,G,15,LRT_MMUR,46,releasePrevious,0,0.0,8046,1.968,0,0,False,False,17332.53,533,1060.67,3657.62,1060.67,305,30.751425210283788,0.36075910441233916,0.17288485870210524,0.10802666666666666,0.32610150735564647,236.57333333333332,472.4555555555555,1215.5301587301587,115.85833333333333,740.1253968253968,1061.6066666666668,2883.238554216867,112.875,117.62666666666668
E1fix_rel,compound_scenario_v2_fail,True,G,15,LRT_MMUR,43,releasePrevious,0,0.0,7868,1.968,0,0,False,False,17572.57,533,1293.99,4750.49,1293.99,317,30.33136302771877,0.3548171572702987,0.1560529848508215,0.10894000000000001,0.286590408737551,183.52266666666665,271.8037037037037,1931.5420634920633,200.64166666666665,897.6785714285714,1442.16,3073.512048192771,108.26666666666667,179.85333333333335
E1fix_rel,compound_scenario_fail,True,J,15,SPT_SRWT,43,releasePrevious,0,0.0,5585,1.958,0,0,False,False,11537.08,383,454.24,1443.64,454.24,198,33.197308157696746,0.34938661544631167,0.062204301261671056,0.11252000000000001,0.350602276672499,146.69733333333332,471.01851851851853,339.26984126984127,,,1315.8413793103448,656.633734939759,,117.53999999999999
E1fix_rel,compound_scenario_fail,True,J,9,LRT_MMUR,44,releasePrevious,0,0.0,2032,1.961,0,0,False,False,12800.33,383,1064.84,3543.08,1064.84,231,29.9211035965479,0.5563780169903606,0.10602452349969797,0.10084666666666667,0.3372329668109414,117.86800000000001,672.15,923.0619047619048,,,1307.3137931034482,2448.3927710843373,,192.95333333333335
E1fix_rel,compound_scenario_fail,True,J,15,SPT_SRWT,42,releasePrevious,0,0.0,5606,1.959,0,0,False,False,11333.02,383,410.75,1463.47,410.75,199,33.79505198084888,0.3485204590950455,0.05132718375155077,0.11162666666666667,0.30520844325164104,116.456,451.6277777777778,311.1190476190476,,,1375.9344827586206,517.3686746987952,,112.83999999999999
E1fix_rel,compound_scenario_fail,True,J,9,LRT_MMUR,42,releasePrevious,0,0.0,2076,2.0,0,0,False,False,11596.76,383,996.37,3807.96,996.37,204,33.02646601292085,0.5531602505067508,0.07067165503314911,0.10952,0.24307585876174792,138.74133333333333,589.2611111111111,650.7325396825397,,,1296.155172413793,2599.7879518072286,,110.68
E1fix_rel,compound_scenario_fail,True,J,9,LRT_MMUR,46,releasePrevious,0,0.0,2032,1.961,0,0,False,False,11979.28,383,1150.82,3288.1,1150.82,210,31.97187143133811,0.5652224322144384,0.08429072717410581,0.10812666666666665,0.3290238562499291,216.404,590.6888888888889,824.5539682539683,,,1260.0551724137931,2990.1,,111.96000000000001
E1fix_rel,compound_scenario_fail,True,J,9,LRT_MMUR,45,releasePrevious,0,0.0,2178,2.0,0,0,False,False,12910.39,383,1553.98,4528.76,1553.98,234,29.666028679226578,0.5348677391706302,0.09098528824888757,0.10004666666666667,0.3270002812623808,157.72933333333333,388.5796296296296,1388.9730158730158,,,1539.3655172413792,4051.003614457831,,150.22666666666666
E1fix_rel,compound_scenario_fail,True,J,15,SPT_SRWT,45,releasePrevious,0,0.0,5428,1.958,0,0,False,False,11552.64,383,476.22,1282.37,476.22,210,33.15259542407623,0.34889768341550786,0.06053554281387919,0.10962000000000001,0.3879218556219455,141.98399999999998,479.10555555555555,358.78809523809525,,,1154.8344827586209,784.4240963855422,,112.61333333333333
E1fix_rel,compound_scenario_fail,True,J,9,LRT_MMUR,43,releasePrevious,0,0.0,1976,1.962,0,0,False,False,12094.3,383,1491.3,4548.95,1491.3,207,31.667810456165302,0.5667402550512777,0.09049607390809444,0.10768666666666668,0.30435987615544013,256.048,450.11481481481485,1346.995238095238,,,1623.1758620689654,3682.3361445783135,,113.32666666666667
E1fix_rel,compound_scenario_fail,True,J,15,SPT_SRWT,44,releasePrevious,0,0.0,5537,1.955,0,0,False,False,11611.04,383,478.35,1669.15,478.35,211,32.985847951604676,0.35889314537428746,0.07148621771463479,0.11058666666666667,0.3348822002388527,117.12133333333334,502.9462962962963,390.4388888888889,,,1425.1586206896552,656.8481927710843,,117.58
E1fix_rel,compound_scenario_fail,True,J,15,SPT_SRWT,46,releasePrevious,0,0.0,5439,1.956,0,0,False,False,11331.54,383,413.19,1172.82,413.19,198,33.79946591548898,0.3450137698259313,0.05315241058732235,0.11278,0.38597176355802926,128.11866666666666,446.3388888888889,286.12857142857143,,,1113.8103448275863,652.8325301204819,,110.15333333333334
E1fix_rel,compound_scenario_fail,True,D,15,LRT_MMUR,42,releasePrevious,0,0.0,5080,2.094,0,0,False,False,11582.8,383,1087.68,3993.4,1087.68,203,33.06627067721104,0.39053124748189844,0.10929999654660358,0.10952666666666665,0.27877617882111644,168.30133333333333,633.4092592592592,664.4801587301587,,,1485.7241379310344,2877.4277108433735,,108.02
E1fix_rel,compound_scenario_fail,True,D,15,SPT_SRWT,43,releasePrevious,0,0.0,5110,2.094,0,0,False,False,11805.48,383,475.6,1559.62,475.6,204,32.442560573564144,0.3442512008547443,0.07171381426252893,0.10923999999999999,0.3795597957308135,153.85733333333332,477.63148148148144,359.94682539682543,,,1318.7206896551725,709.9349397590362,,121.56666666666666
E1fix_rel,compound_scenario_fail,True,D,15,LRT_MMUR,44,releasePrevious,0,0.0,4419,1.897,0,0,False,False,12890.29,383,1241.28,3713.66,1241.28,232,29.712287310836295,0.4329455220428192,0.17700020713265563,0.10081333333333332,0.4180992404643666,156.568,753.1481481481482,1030.7801587301587,,,1573.3275862068965,2897.8048192771084,,291.68
E1fix_rel,compound_scenario_fail,True,D,15,SPT_SRWT,42,releasePrevious,0,0.0,5271,1.89,0,0,False,False,11380.7,383,405.94,1453.27,405.94,199,33.653465955521185,0.3283351639178609,0.05789954337899544,0.11157333333333334,0.29546907581856235,117.53733333333332,441.1592592592592,305.9738095238095,,,1368.9620689655173,510.5939759036145,,112.63333333333334
E1fix_rel,compound_scenario_fail,True,D,15,LRT_MMUR,45,releasePrevious,0,0.0,4784,1.916,0,0,False,False,13015.23,383,1656.94,4914.7,1656.94,238,29.427063524809014,0.4030864354042662,0.1468784903020026,0.09899333333333332,0.3700455855998102,190.03733333333332,441.46111111111117,1503.8944444444446,,,1668.0413793103448,4235.54578313253,,165.2
E1fix_rel,compound_scenario_fail,True,D,12,LRT_MMUR,43,releasePrevious,0,0.0,2919,2.096,0,0,False,False,12385.54,383,1739.23,5841.25,1739.23,213,30.923157165533354,0.49939122557433907,0.13480518410985712,0.10480666666666669,0.38565151337734904,374.99466666666666,628.2314814814815,1603.5039682539682,,,1676.1379310344828,4191.860240963856,,126.08666666666666
E1fix_rel,compound_scenario_fail,True,D,12,LRT_MMUR,46,releasePrevious,0,0.0,3168,2.096,0,0,False,False,12169.04,383,1208.43,3253.0,1208.43,212,31.473312603130566,0.49937450557589863,0.10412160696324445,0.10586666666666665,0.3873048844885059,236.66799999999998,766.9888888888889,939.3928571428571,,,1338.455172413793,2914.7710843373493,,142.73999999999998
E1fix_rel,compound_scenario_fail,True,D,15,LRT_MMUR,46,releasePrevious,0,0.0,4940,2.0,0,0,False,False,12457.12,383,1377.67,3444.62,1377.67,217,30.745469257741757,0.40823818025354164,0.1367113211828523,0.10408,0.3721458508836849,240.504,738.0351851851852,1066.79126984127,,,1541.9172413793103,3448.768674698795,,124.91333333333334
E1fix_rel,compound_scenario_fail,True,D,12,LRT_MMUR,45,releasePrevious,0,0.0,3249,2.096,0,0,False,False,13057.21,383,1665.32,4872.82,1665.32,239,29.332453104453403,0.4840665297818855,0.1189802415676856,0.09939333333333335,0.39014496761852074,189.89333333333335,491.99444444444447,1527.2936507936508,,,1706.1620689655172,4185.766265060241,,272.29333333333335
E1fix_rel,compound_scenario_fail,True,D,15,SPT_SRWT,45,releasePrevious,0,0.0,5479,1.988,0,0,False,False,11649.36,383,506.84,1427.4,506.84,211,32.87734261796356,0.34414800469725376,0.06808076437961684,0.10839333333333331,0.39574276272238584,149.2373333333333,487.937037037037,388.4349206349207,,,1213.8310344827585,846.7650602409639,,116.82
E1fix_rel,compound_scenario_fail,True,D,12,LRT_MMUR,42,releasePrevious,0,0.0,3564,2.096,0,0,False,False,11617.36,383,986.24,2763.72,986.24,206,32.96790320692481,0.4595087294646403,0.08901792948943076,0.10862666666666666,0.29139406139909413,155.29066666666665,675.974074074074,673.1277777777779,,,1364.3034482758621,2423.534939759036,,108.6
E1fix_rel,compound_scenario_fail,True,D,15,LRT_MMUR,43,releasePrevious,0,0.0,4274,2.094,0,0,False,False,12071.0,383,1673.36,5684.86,1673.36,207,31.728937122028,0.42527445944826453,0.1570096926518101,0.10855333333333332,0.37567787867118624,320.66533333333336,576.0203703703703,1406.442857142857,,,1744.389655172414,4246.1626506024095,,122.96000000000001
E1fix_rel,compound_scenario_fail,True,D,15,SPT_SRWT,44,releasePrevious,0,0.0,5213,2.094,0,0,False,False,11628.52,383,486.58,1729.19,486.58,211,32.936263600183,0.3551873038586739,0.0856725820081432,0.10880666666666668,0.36088372899163607,119.41466666666668,543.2425925925926,397.4452380952381,,,1472.7206896551725,637.267469879518,,122.3
E1fix_rel,compound_scenario_fail,True,D,12,LRT_MMUR,44,releasePrevious,0,0.0,3131,2.096,0,0,False,False,12799.39,383,1107.09,3495.02,1107.09,231,29.92330103231482,0.4979424800713159,0.12218980748301285,0.10120666666666667,0.4041954255305599,137.27066666666667,788.8537037037037,918.265873015873,,,1466.396551724138,2486.5734939759036,,265.93333333333334
E1fix_rel,compound_scenario_fail,True,D,15,SPT_SRWT,46,releasePrevious,0,0.0,5528,2.094,0,0,False,False,11420.64,383,441.93,1263.74,441.93,200,33.53577382703597,0.34672546080313066,0.06324595936246423,0.11244666666666664,0.3982574747385829,140.25199999999998,512.0166666666667,299.56825396825394,,,1087.6137931034482,719.1024096385543,,115.07333333333332
E1fix_rel,compound_scenario_fail,True,G,15,SPT_SRWT,43,releasePrevious,0,0.0,5252,1.967,0,0,False,False,11445.82,383,430.19,1395.07,430.19,195,33.461997480302855,0.31950645155465784,0.07131989378364038,0.11338,0.3994453740811619,134.3,475.83518518518514,311.8404761904762,,,1195.0827586206897,639.1289156626506,,107.16000000000001
E1fix_rel,compound_scenario_fail,True,G,15,SPT_SRWT,42,releasePrevious,0,0.0,5233,1.968,0,0,False,False,11394.8,383,405.46,1377.61,405.46,199,33.61182293677818,0.31366202127286136,0.06377821462421457,0.11091333333333334,0.35129050683326934,115.79066666666665,480.1759259259259,309.0484126984127,,,1285.5,510.3759036144578,,106.91333333333334
E1fix_rel,compound_scenario_fail,True,G,15,SPT_SRWT,45,releasePrevious,0,0.0,5171,1.967,0,0,False,False,11563.28,383,494.95,1378.79,494.95,210,33.122089926041745,0.3243928481653418,0.0715681594380372,0.10879999999999998,0.4288826699232711,169.472,501.97777777777776,357.3365079365079,,,1126.2034482758622,845.0421686746988,,102.21333333333334
E1fix_rel,compound_scenario_fail,True,G,15,SPT_SRWT,44,releasePrevious,0,0.0,5377,1.91,0,0,False,False,11470.88,383,473.55,1978.82,473.55,209,33.388894313252344,0.331203069569786,0.0802113409491396,0.11020666666666666,0.3729372209424522,122.05600000000001,651.4222222222223,348.99603174603175,,,1372.851724137931,616.0590361445784,,107.10666666666665
E1fix_rel,compound_scenario_fail,True,G,15,SPT_SRWT,46,releasePrevious,0,0.0,5270,1.968,0,0,False,False,11328.22,383,407.53,1126.98,407.53,198,33.80937164002818,0.31624927246587137,0.06428782868505968,0.11337333333333333,0.43218568427445936,144.10666666666665,427.56481481481484,273.51190476190476,,,1107.8517241379311,646.5072289156626,,103.52666666666667
E1fix_rel,compound_scenario_v2,False,C,5,LRT_MMUR,42,releasePrevious,0,0.0,534,2.101,0,0,False,False,17324.79,533,1007.51,3333.42,1007.51,0,30.765163675865622,0.7431148083180228,0.032852577145235234,0.10176666666666669,0.1973543199050584,233.25333333333333,301.462962962963,1368.4230158730159,112.21666666666665,740.4777777777778,1067.3766666666666,2421.746987951807,116.10833333333333,116.2
