timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals
2026-06-12 21:52:41,50j_10m_agv15,Random,42,16867.50,50,10,241,15,482,-0.6944,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:00:30,50j_10m_agv15,Random,43,16366.67,50,10,236,15,472,-0.6879,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
2026-06-12 22:08:44,50j_10m_agv15,Random,44,17066.67,50,10,247,15,494,-0.6869,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0,0
