instance,time_traveling,time_waiting_route,time_loading,time_unloading,time_idle,transport_share,idle_share,coverage
med_capctl_cap15,2679.938666666667,147.15614814814816,82.31792592592592,83.53688888888888,8764.52651851852,0.22805913941819878,0.7453345281518996,1.0000003916266902
med_capctl_cap150,16552.02288888889,893.3912592592593,511.3632592592592,519.1915555555555,52589.462666666666,0.23308014929694978,0.7398195185813232,0.9999999449089023
med_capctl_cap400,42367.58814814815,2323.531407407407,1310.0942222222222,1330.4663703703702,134391.7834074074,0.23333970648596075,0.7392971770669763,0.9999999024193098
med_capctl_cap50,6269.548518518519,341.8306666666667,193.70829629629628,196.54992592592595,20216.884444444444,0.23047633772993043,0.7425999497084678,1.0000000430453408
