timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-31 01:49:35,brandimarte_mk01,SDT_SRWT,42,4123.70,10,6,55,20,110,-0.7134,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:51:20,brandimarte_mk01,SDT_SRWT,43,4233.33,10,6,55,20,110,-0.7333,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:53:05,brandimarte_mk01,SDT_SRWT,44,4233.33,10,6,55,20,110,-0.7333,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 01:58:19,brandimarte_mk03,SDT_SRWT,42,12600.00,15,8,150,20,300,-0.8333,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:03:33,brandimarte_mk03,SDT_SRWT,43,12600.00,15,8,150,20,300,-0.8333,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:08:47,brandimarte_mk03,SDT_SRWT,44,12600.00,15,8,150,20,300,-0.8333,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:11:30,brandimarte_mk04,SDT_SRWT,42,6500.00,15,8,90,20,180,-0.7111,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:14:13,brandimarte_mk04,SDT_SRWT,43,6500.00,15,8,90,20,180,-0.7111,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:16:54,brandimarte_mk04,SDT_SRWT,44,6500.00,15,8,90,20,180,-0.7111,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:21:18,brandimarte_mk06,SDT_SRWT,42,10700.01,10,10,150,20,300,-0.7067,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:25:44,brandimarte_mk06,SDT_SRWT,43,10700.00,10,10,150,20,300,-0.7067,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:30:10,brandimarte_mk06,SDT_SRWT,44,10700.00,10,10,150,20,300,-0.7067,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:33:47,brandimarte_mk07,SDT_SRWT,42,8700.00,20,5,100,20,200,-0.8567,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:37:25,brandimarte_mk07,SDT_SRWT,43,8700.00,20,5,100,20,200,-0.8567,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:41:01,brandimarte_mk07,SDT_SRWT,44,8700.00,20,5,100,20,200,-0.8567,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:48:41,brandimarte_mk10,SDT_SRWT,42,18366.67,20,15,240,20,480,-0.7486,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 02:56:22,brandimarte_mk10,SDT_SRWT,43,18366.67,20,15,240,20,480,-0.7486,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:04:02,brandimarte_mk10,SDT_SRWT,44,18366.67,20,15,240,20,480,-0.7486,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:12:14,brandimarte_mk11,SDT_SRWT,42,19766.67,30,5,179,20,358,-1.0726,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:20:22,brandimarte_mk11,SDT_SRWT,43,19766.67,30,5,179,20,358,-1.0726,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:28:32,brandimarte_mk11,SDT_SRWT,44,19766.67,30,5,179,20,358,-1.0726,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:35:56,brandimarte_mk13,SDT_SRWT,42,17633.33,30,10,231,20,462,-0.7460,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:43:21,brandimarte_mk13,SDT_SRWT,43,17633.33,30,10,231,20,462,-0.7460,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 03:50:46,brandimarte_mk13,SDT_SRWT,44,17633.34,30,10,231,20,462,-0.7460,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 07:27:44,brandimarte_mk15,SDT_SRWT,42,500000.06,30,15,284,20,236,-0.3310,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 10:32:20,brandimarte_mk15,SDT_SRWT,43,500033.38,30,15,284,20,236,-0.3310,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
2026-05-31 13:12:08,brandimarte_mk15,SDT_SRWT,44,500033.38,30,15,284,20,236,-0.3310,100.0000,none,0.00,0.0,0.0,0.000,0.000,0,0.0
