timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored
2026-08-13 18:06:05,med_lam0p0600_multiple,LPT_MMUR,42,33966.69,310,15,2004,5,4008,-0.2491,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,19.1,5733.4,14867.42,27566.63,28500.0,13536.77,0
2026-08-13 18:23:48,med_lam0p0600_multiple,LPT_MMUR,43,34966.69,310,15,2004,5,4008,-0.2454,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,17.7,5300.0,15384.86,28000.0,29666.69,14143.02,0
2026-08-13 18:41:18,med_lam0p0600_multiple,LPT_MMUR,44,34433.31,310,15,2018,5,4036,-0.2373,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,18.0,5400.0,15182.15,27833.31,29033.31,13766.89,0
2026-08-13 19:53:48,med_lam0p0720_multiple,LPT_MMUR,42,34100.0,310,15,2004,5,4008,-0.2362,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,16.0,4800.0,15217.42,28166.69,29366.69,13909.68,0
2026-08-13 20:11:33,med_lam0p0720_multiple,LPT_MMUR,43,34500.0,310,15,2004,5,4008,-0.2324,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,14.8,4433.3,15731.29,28800.0,30100.0,14545.38,0
2026-08-13 20:29:05,med_lam0p0720_multiple,LPT_MMUR,44,34000.0,310,15,2018,5,4036,-0.2245,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,15.0,4500.0,15535.38,28300.0,29566.69,13875.27,0
2026-08-13 21:46:23,med_lam0p0960_multiple,LPT_MMUR,42,34366.75,310,15,2004,5,4008,-0.2214,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,12.0,3600.0,16000.33,29400.0,30800.0,14667.85,0
2026-08-13 22:04:26,med_lam0p0960_multiple,LPT_MMUR,43,34566.75,310,15,2004,5,4008,-0.2175,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,11.1,3333.4,16325.38,29566.63,31266.75,15190.11,0
2026-08-13 22:22:26,med_lam0p0960_multiple,LPT_MMUR,44,34000.0,310,15,2018,5,4036,-0.2113,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,11.3,3400.0,16189.89,29566.63,30600.0,14669.77,0
2026-08-13 12:17:19,med_lam0p0120_multiple,LPT_SMPT,42,12466.67,106,15,690,5,1380,-0.4061,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,114.6,11000.0,1838.68,2500.0,3033.33,1355.97,0
2026-08-13 12:22:33,med_lam0p0120_multiple,LPT_SMPT,43,12333.33,106,15,692,5,1384,-0.3886,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,79.2,7600.0,2963.21,4700.0,4933.33,2481.76,0
2026-08-13 12:27:54,med_lam0p0120_multiple,LPT_SMPT,44,12700.0,106,15,676,5,1352,-0.3773,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,87.5,8400.0,2728.3,3800.0,4300.0,2261.01,0
2026-08-13 13:12:08,med_lam0p0240_multiple,LPT_SMPT,42,23133.33,202,15,1296,5,2592,-0.3424,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,51.7,9933.3,7110.89,12400.0,13200.0,6632.34,0
2026-08-13 13:22:45,med_lam0p0240_multiple,LPT_SMPT,43,23300.0,202,15,1300,5,2600,-0.3257,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,45.5,8733.3,8086.8,14100.0,14633.33,7615.18,0
2026-08-13 13:33:26,med_lam0p0240_multiple,LPT_SMPT,44,23500.0,202,15,1315,5,2630,-0.3158,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,41.5,7966.7,7973.6,14766.67,15633.34,7492.58,0
2026-08-13 14:41:22,med_lam0p0360_multiple,LPT_SMPT,42,33966.66,298,15,1929,5,3858,-0.3052,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,31.3,9000.0,12489.26,23933.31,25000.0,12006.49,0
2026-08-13 14:59:23,med_lam0p0360_multiple,LPT_SMPT,43,34400.0,298,15,1926,5,3852,-0.2942,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,29.9,8600.0,13323.15,24766.66,25800.0,12847.54,0
2026-08-13 15:17:01,med_lam0p0360_multiple,LPT_SMPT,44,34266.69,298,15,1942,5,3884,-0.2855,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,29.3,8433.3,13439.71,24766.66,25833.34,12953.36,0
2026-08-13 16:29:25,med_lam0p0440_multiple,LPT_SMPT,42,35200.0,310,15,2004,5,4008,-0.2834,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7833.4,13909.68,26333.38,27466.63,13426.45,0
2026-08-13 16:47:13,med_lam0p0440_multiple,LPT_SMPT,43,35500.0,310,15,2004,5,4008,-0.2727,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.3,14443.12,26566.63,28266.69,13970.11,0
2026-08-13 17:05:06,med_lam0p0440_multiple,LPT_SMPT,44,35500.0,310,15,2018,5,4036,-0.2666,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.6,7366.7,14656.66,26900.0,28133.31,14169.15,0
2026-08-13 18:18:41,med_lam0p0600_multiple,LPT_SMPT,42,34966.69,310,15,2004,5,4008,-0.2543,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,19.1,5733.3,14926.24,28066.69,29300.0,14444.19,0
2026-08-13 18:36:54,med_lam0p0600_multiple,LPT_SMPT,43,35400.0,310,15,2004,5,4008,-0.2477,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,17.7,5300.0,15493.23,28433.38,30100.0,15016.24,0
2026-08-13 18:55:08,med_lam0p0600_multiple,LPT_SMPT,44,35366.69,310,15,2018,5,4036,-0.2422,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,18.0,5400.0,15470.54,28666.69,29966.69,14981.4,0
2026-08-13 20:10:03,med_lam0p0720_multiple,LPT_SMPT,42,35633.31,310,15,2004,5,4008,-0.2439,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,16.0,4800.0,15600.76,29466.69,30866.63,15126.12,0
2026-08-13 20:28:43,med_lam0p0720_multiple,LPT_SMPT,43,35766.63,310,15,2004,5,4008,-0.2387,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,14.8,4433.3,15960.64,29700.0,31333.31,15488.92,0
2026-08-13 20:47:16,med_lam0p0720_multiple,LPT_SMPT,44,35399.94,310,15,2018,5,4036,-0.2316,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,15.0,4500.0,16029.36,29500.06,30933.31,15546.12,0
2026-08-13 22:07:13,med_lam0p0960_multiple,LPT_SMPT,42,35200.0,310,15,2004,5,4008,-0.2259,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,12.0,3600.0,16276.45,30533.25,31700.0,15794.73,0
2026-08-13 22:25:57,med_lam0p0960_multiple,LPT_SMPT,43,35866.75,310,15,2004,5,4008,-0.224,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,11.1,3333.4,16584.84,30733.25,32533.38,16111.63,0
2026-08-13 22:42:35,med_lam0p0960_multiple,LPT_SMPT,44,35633.38,310,15,2018,5,4036,-0.2197,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,11.3,3400.0,16624.95,30866.63,32300.0,16136.56,0
2026-08-13 12:16:39,med_lam0p0120_multiple,LRT_MMUR,42,12433.34,106,15,690,5,1380,-0.4056,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,114.6,11000.0,2166.04,3100.0,5000.0,1065.09,0
2026-08-13 12:21:45,med_lam0p0120_multiple,LRT_MMUR,43,12166.67,106,15,692,5,1384,-0.3855,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,79.2,7600.0,3325.47,5033.34,6466.67,2069.18,0
2026-08-13 12:26:45,med_lam0p0120_multiple,LRT_MMUR,44,12000.0,106,15,676,5,1352,-0.3664,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,87.5,8400.0,2912.58,4500.0,6333.34,1573.9,0
2026-08-13 13:09:18,med_lam0p0240_multiple,LRT_MMUR,42,22233.34,202,15,1296,5,2592,-0.335,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,51.7,9933.3,7026.4,11866.67,12300.0,5842.9,0
2026-08-13 13:19:26,med_lam0p0240_multiple,LRT_MMUR,43,22633.33,202,15,1300,5,2600,-0.3202,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,45.5,8733.3,8150.99,13600.0,14133.33,7013.53,0
2026-08-13 13:29:23,med_lam0p0240_multiple,LRT_MMUR,44,22100.0,202,15,1315,5,2630,-0.3052,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,41.5,7966.7,7994.56,13966.67,14466.67,6609.24,0
2026-08-13 14:35:03,med_lam0p0360_multiple,LRT_MMUR,42,32533.34,298,15,1929,5,3858,-0.2976,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,31.3,9000.0,12532.77,23233.31,23900.0,11299.66,0
2026-08-13 14:51:28,med_lam0p0360_multiple,LRT_MMUR,43,33166.66,298,15,1926,5,3852,-0.2878,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,29.9,8600.0,13330.09,24166.66,24933.34,12227.29,0
2026-08-13 15:08:19,med_lam0p0360_multiple,LRT_MMUR,44,32366.66,298,15,1942,5,3884,-0.2758,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,29.3,8433.3,12882.66,23233.34,24500.0,11492.84,0
2026-08-13 16:18:48,med_lam0p0440_multiple,LRT_MMUR,42,34100.03,310,15,2004,5,4008,-0.2777,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7833.3,13905.27,25433.31,26500.0,12693.76,0
2026-08-13 16:35:50,med_lam0p0440_multiple,LRT_MMUR,43,34400.0,310,15,2004,5,4008,-0.2673,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.3,14520.64,26233.31,27166.69,13419.68,0
2026-08-13 16:52:38,med_lam0p0440_multiple,LRT_MMUR,44,33766.69,310,15,2018,5,4036,-0.2577,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.6,7366.7,14313.55,26033.31,26700.0,12915.91,0
2026-08-13 18:04:09,med_lam0p0600_multiple,LRT_MMUR,42,34266.63,310,15,2004,5,4008,-0.2507,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,19.1,5733.3,15056.24,28066.63,28600.0,13864.41,0
2026-08-13 18:21:41,med_lam0p0600_multiple,LRT_MMUR,43,34566.63,310,15,2004,5,4008,-0.2436,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,17.7,5300.0,15369.14,28233.31,29266.63,14203.44,0
2026-08-13 18:38:51,med_lam0p0600_multiple,LRT_MMUR,44,33800.0,310,15,2018,5,4036,-0.2343,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,18.0,5400.0,15264.94,27533.38,28566.69,13897.31,0
2026-08-13 19:51:06,med_lam0p0720_multiple,LRT_MMUR,42,34133.31,310,15,2004,5,4008,-0.2366,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,16.0,4800.0,15503.98,28266.63,29500.0,14213.98,0
2026-08-13 20:08:54,med_lam0p0720_multiple,LRT_MMUR,43,34600.0,310,15,2004,5,4008,-0.2329,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,14.8,4433.4,15855.91,29000.0,30166.63,14682.15,0
2026-08-13 20:26:28,med_lam0p0720_multiple,LRT_MMUR,44,34166.63,310,15,2018,5,4036,-0.2253,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,15.0,4500.0,15688.49,28166.69,29666.63,14395.8,0
2026-08-13 21:43:30,med_lam0p0960_multiple,LRT_MMUR,42,34100.0,310,15,2004,5,4008,-0.2203,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,12.0,3600.0,16147.42,29866.63,30566.63,14977.21,0
2026-08-13 22:01:21,med_lam0p0960_multiple,LRT_MMUR,43,34133.25,310,15,2004,5,4008,-0.2154,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,11.1,3333.3,16179.03,29633.38,30800.0,15018.18,0
2026-08-13 22:19:20,med_lam0p0960_multiple,LRT_MMUR,44,33900.0,310,15,2018,5,4036,-0.2109,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,11.3,3400.0,16306.56,29433.38,30666.63,14968.07,0
2026-08-13 12:17:05,med_lam0p0120_multiple,SDT_SRWT,42,12533.34,106,15,690,5,1380,-0.4071,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,114.6,11000.0,1793.4,2400.0,2566.67,1282.39,0
2026-08-13 12:22:15,med_lam0p0120_multiple,SDT_SRWT,43,12166.67,106,15,692,5,1384,-0.3853,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,79.2,7600.0,2716.98,4300.0,4866.67,2208.81,0
2026-08-13 12:27:23,med_lam0p0120_multiple,SDT_SRWT,44,12166.67,106,15,676,5,1352,-0.3689,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,87.5,8400.0,2630.19,3600.0,3966.66,2121.07,0
2026-08-13 13:11:06,med_lam0p0240_multiple,SDT_SRWT,42,23433.34,202,15,1296,5,2592,-0.3443,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,51.7,9933.3,7062.05,12466.67,13500.0,6531.85,0
2026-08-13 13:21:25,med_lam0p0240_multiple,SDT_SRWT,43,22633.34,202,15,1300,5,2600,-0.3201,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,45.5,8733.3,7695.38,13200.0,14000.0,7177.39,0
2026-08-13 13:31:49,med_lam0p0240_multiple,SDT_SRWT,44,22833.33,202,15,1315,5,2630,-0.3108,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,41.5,7966.7,7686.14,14233.33,14933.33,7139.93,0
2026-08-13 14:38:11,med_lam0p0360_multiple,SDT_SRWT,42,33700.0,298,15,1929,5,3858,-0.3039,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,31.3,9000.0,12505.15,23500.0,24733.34,11958.05,0
2026-08-13 14:55:42,med_lam0p0360_multiple,SDT_SRWT,43,33966.66,298,15,1926,5,3852,-0.292,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,29.9,8600.0,13255.59,24300.0,25400.0,12723.27,0
2026-08-13 15:13:06,med_lam0p0360_multiple,SDT_SRWT,44,33333.31,298,15,1942,5,3884,-0.2807,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,29.3,8433.3,12860.85,23733.34,24900.0,12303.02,0
2026-08-13 16:24:16,med_lam0p0440_multiple,SDT_SRWT,42,34700.03,310,15,2004,5,4008,-0.2807,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7833.3,13611.62,25733.31,26966.69,13073.12,0
2026-08-13 16:41:55,med_lam0p0440_multiple,SDT_SRWT,43,35166.69,310,15,2004,5,4008,-0.2711,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.3,14325.37,26466.69,27933.38,13788.06,0
2026-08-13 16:59:40,med_lam0p0440_multiple,SDT_SRWT,44,35200.0,310,15,2018,5,4036,-0.2648,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.6,7366.7,14340.54,26700.0,27833.31,13799.25,0
2026-08-13 18:11:44,med_lam0p0600_multiple,SDT_SRWT,42,34866.69,310,15,2004,5,4008,-0.2537,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,19.1,5733.3,14923.33,27966.69,29233.31,14379.58,0
2026-08-13 18:29:41,med_lam0p0600_multiple,SDT_SRWT,43,34900.0,310,15,2004,5,4008,-0.2452,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,17.7,5300.0,15138.39,28000.0,29600.0,14587.96,0
2026-08-13 18:47:43,med_lam0p0600_multiple,SDT_SRWT,44,34866.69,310,15,2018,5,4036,-0.2396,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.06,16.7,18.0,5400.0,15231.51,28066.69,29466.69,14683.13,0
2026-08-13 20:00:31,med_lam0p0720_multiple,SDT_SRWT,42,34600.0,310,15,2004,5,4008,-0.2387,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,16.0,4800.0,15456.67,28333.38,29866.69,14902.37,0
2026-08-13 20:18:55,med_lam0p0720_multiple,SDT_SRWT,43,35133.38,310,15,2004,5,4008,-0.2356,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,14.8,4433.4,15698.28,29233.38,30700.0,15158.49,0
2026-08-13 20:37:22,med_lam0p0720_multiple,SDT_SRWT,44,35233.38,310,15,2018,5,4036,-0.2307,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.072,13.9,15.0,4500.0,15822.37,29633.31,30766.69,15273.66,0
2026-08-13 21:56:18,med_lam0p0960_multiple,SDT_SRWT,42,35266.75,310,15,2004,5,4008,-0.2263,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,12.0,3600.0,16250.02,30366.63,31733.38,15714.97,0
2026-08-13 22:14:54,med_lam0p0960_multiple,SDT_SRWT,43,34933.25,310,15,2004,5,4008,-0.2194,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,11.1,3333.3,16130.86,29700.0,31600.0,15595.71,0
2026-08-13 22:33:25,med_lam0p0960_multiple,SDT_SRWT,44,35666.63,310,15,2018,5,4036,-0.2197,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.096,10.4,11.3,3400.0,16433.11,30800.0,32300.0,15899.35,0
2026-08-13 12:17:14,med_lam0p0120_multiple,SPT_SMPT,42,12600.0,106,15,690,5,1380,-0.408,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,114.6,11000.0,1872.96,2600.0,2666.67,1388.68,0
2026-08-13 12:22:35,med_lam0p0120_multiple,SPT_SMPT,43,12633.33,106,15,692,5,1384,-0.393,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,79.2,7600.0,3042.45,4733.33,5033.33,2563.52,0
2026-08-13 12:27:48,med_lam0p0120_multiple,SPT_SMPT,44,12366.67,106,15,676,5,1352,-0.3724,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,96,0.012,83.3,87.5,8400.0,2566.98,3600.01,3966.67,2108.18,0
2026-08-13 13:11:41,med_lam0p0240_multiple,SPT_SMPT,42,22866.67,202,15,1296,5,2592,-0.3404,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,51.7,9933.3,6868.81,12100.0,12933.33,6393.56,0
2026-08-13 13:22:15,med_lam0p0240_multiple,SPT_SMPT,43,23200.02,202,15,1300,5,2600,-0.3249,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,45.5,8733.3,7915.84,13833.34,14533.34,7449.51,0
2026-08-13 13:33:08,med_lam0p0240_multiple,SPT_SMPT,44,23833.33,202,15,1315,5,2630,-0.3184,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,192,0.024,41.7,41.5,7966.7,8200.82,15100.0,15966.66,7728.22,0
2026-08-13 14:41:29,med_lam0p0360_multiple,SPT_SMPT,42,34200.0,298,15,1929,5,3858,-0.3066,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,31.3,9000.0,12710.4,24200.0,25233.34,12230.43,0
2026-08-13 14:59:40,med_lam0p0360_multiple,SPT_SMPT,43,34566.66,298,15,1926,5,3852,-0.2951,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,29.9,8600.0,13305.82,24700.0,25966.66,12833.45,0
2026-08-13 15:17:21,med_lam0p0360_multiple,SPT_SMPT,44,34200.0,298,15,1942,5,3884,-0.2853,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,288,0.036,27.8,29.3,8433.3,13356.71,24466.66,25800.0,12871.25,0
2026-08-13 16:30:14,med_lam0p0440_multiple,SPT_SMPT,42,35933.38,310,15,2004,5,4008,-0.2872,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,26.1,7833.4,14378.28,27100.0,28200.0,13907.52,0
2026-08-13 16:48:13,med_lam0p0440_multiple,SPT_SMPT,43,35733.38,310,15,2004,5,4008,-0.2739,100.0,multiple,fixed,arr,0.0,0.0,0.0,0.0,0.0,0,0.0,300,0.044,22.7,24.1,7233.4,14662.37,27333.38,28500.0,14194.83,0
