timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time
2026-09-19 12:18:11,mfsweep_shard0,LRT_MMUR,42,4614.58,137,15,274,7,624,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5495.8,0,0.00000,0.0,0.0,-1.0,577.34,1265.57,2198.19,307.35,0,577.34,1265.57,2198.19,0,-1.0
2026-09-19 12:21:09,mfsweep_shard0,LRT_MMUR,43,5503.12,137,15,274,7,714,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6750.2,0,0.00000,0.0,0.0,-1.0,988.17,2836.34,3625.44,490.38,0,988.17,2836.34,3625.44,0,-1.0
2026-09-19 12:24:16,mfsweep_shard0,LRT_MMUR,44,6165.70,137,15,274,7,791,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,106,6296.1,0,0.00000,0.0,0.0,-1.0,1446.79,2981.59,3899.89,982.84,0,1446.79,2981.59,3899.89,0,-1.0
2026-09-19 12:33:58,mfsweep_shard0,LRT_MMUR,45,20000.01,137,15,274,7,1142,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,365,22814.8,0,0.00000,0.0,0.0,-1.0,207.80,217.00,217.00,137.40,134,19566.61,20000.01,20000.01,0,-1.0
2026-09-19 12:43:31,mfsweep_shard0,LRT_MMUR,46,20000.01,137,15,274,7,291,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,355,21523.1,0,0.00000,0.0,0.0,-1.0,348.91,578.04,578.04,278.61,132,19282.82,20000.01,20000.01,0,-1.0
2026-09-19 12:46:00,mfsweep_shard0,LRT_MMUR,47,4671.48,137,15,274,7,618,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5516.4,0,0.00000,0.0,0.0,-1.0,612.17,1190.48,1388.33,322.54,0,612.17,1190.48,1388.33,0,-1.0
2026-09-19 12:48:32,mfsweep_shard0,LRT_MMUR,48,5421.08,137,15,274,7,724,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,99,6628.3,0,0.00000,0.0,0.0,-1.0,1064.78,2525.26,3043.99,630.59,0,1064.78,2525.26,3043.99,0,-1.0
2026-09-19 12:58:17,mfsweep_shard0,LRT_MMUR,49,20000.01,137,15,274,7,1504,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,330,20782.1,0,0.00000,0.0,0.0,-1.0,0.00,0.00,0.00,0.00,137,20000.01,20000.01,20000.01,0,-1.0
2026-09-19 13:07:27,mfsweep_shard0,LRT_MMUR,50,20000.01,137,15,274,7,461,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,350,22096.3,0,0.00000,0.0,0.0,-1.0,209.38,239.77,239.77,138.48,132,19277.73,20000.01,20000.01,0,-1.0
2026-09-19 13:16:07,mfsweep_shard0,LRT_MMUR,51,20000.01,137,15,274,7,241,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,363,23703.7,0,0.00000,0.0,0.0,-1.0,285.61,427.60,438.39,174.15,114,16690.29,20000.01,20000.01,0,-1.0
