cell,rule,seed,agv,failures,makespan,jobs_censored,watchdog,stall_recoveries,orphan_agvs,first_stall,orphans_released,gridlock,recovered
agv12_LRT_MMUR,LRT_MMUR,42,12,91,5029.52,133,True,266,0,556.9,0,True,False
agv12_LRT_MMUR,LRT_MMUR,43,12,96,5335.48,133,True,289,0,616.9,0,True,False
agv12_LRT_MMUR,LRT_MMUR,44,12,132,7607.36,125,True,347,0,816.0,0,True,False
agv12_LRT_MMUR,LRT_MMUR,45,12,80,3945.16,133,True,174,0,633.1,3,True,False
agv12_LRT_MMUR,LRT_MMUR,46,12,64,3458.1,126,True,159,0,606.1,2,True,False
agv12_LRT_MMUR,LRT_MMUR,47,12,71,3637.82,133,True,175,0,643.4,0,True,False
agv12_LRT_MMUR,LRT_MMUR,48,12,113,6364.64,118,True,298,0,1205.3,0,True,False
agv12_LRT_MMUR,LRT_MMUR,49,12,83,4850.24,121,True,241,0,888.2,1,True,False
agv12_LRT_MMUR,LRT_MMUR,50,12,92,4987.2,119,True,253,0,971.0,1,True,False
agv12_LRT_MMUR,LRT_MMUR,51,12,75,3818.48,131,True,205,0,686.7,0,True,False
agv12_LRT_MMUR,LRT_MMUR,52,12,108,5978.48,133,True,344,0,574.7,0,True,False
agv12_LRT_MMUR,LRT_MMUR,53,12,164,8364.88,112,True,371,0,1158.1,1,True,False
agv12_LRT_MMUR,LRT_MMUR,54,12,65,3345.04,127,True,178,0,487.8,1,True,False
agv12_LRT_MMUR,LRT_MMUR,55,12,76,4382.52,132,True,234,0,629.3,0,True,False
agv12_LRT_MMUR,LRT_MMUR,56,12,72,4029.96,120,True,199,0,1052.0,1,True,False
agv12_LRT_MMUR,LRT_MMUR,57,12,76,3794.5,125,True,186,0,869.7,1,True,False
agv12_LRT_MMUR,LRT_MMUR,58,12,62,3474.36,130,True,185,0,546.9,0,True,False
agv12_LRT_MMUR,LRT_MMUR,59,12,69,3631.52,126,True,175,0,755.2,0,True,False
agv12_LRT_MMUR,LRT_MMUR,60,12,113,6951.32,130,True,341,0,662.9,0,True,False
agv12_LRT_MMUR,LRT_MMUR,61,12,109,6105.34,124,True,317,0,899.5,1,True,False
agv12_LRT_MMUR,LRT_MMUR,62,12,101,5211.38,130,True,274,0,734.2,0,True,False
agv12_LRT_MMUR,LRT_MMUR,63,12,89,4272.84,128,True,211,0,737.9,0,True,False
agv12_LRT_MMUR,LRT_MMUR,64,12,205,10894.6,115,True,560,0,1046.0,0,True,False
agv12_LRT_MMUR,LRT_MMUR,65,12,126,6363.18,130,True,353,0,548.7,0,True,False
agv12_LRT_MMUR,LRT_MMUR,66,12,68,3749.84,127,True,176,0,804.0,1,True,False
agv12_LRT_MMUR,LRT_MMUR,67,12,58,3553.02,129,True,177,0,692.4,0,True,False
agv12_LRT_MMUR,LRT_MMUR,68,12,90,4775.5,130,True,256,0,892.1,1,True,False
agv12_LRT_MMUR,LRT_MMUR,69,12,120,6422.84,122,True,319,0,774.8,0,True,False
agv12_LRT_MMUR,LRT_MMUR,70,12,63,3690.82,127,True,138,0,837.2,1,True,False
agv12_LRT_MMUR,LRT_MMUR,71,12,109,5826.16,131,True,287,0,707.2,0,True,False
agv12_SPT_SMPT,SPT_SMPT,42,12,62,3350.0,127,True,179,0,478.5,0,True,False
agv12_SPT_SMPT,SPT_SMPT,43,12,63,3607.34,133,True,187,0,615.1,0,True,False
agv12_SPT_SMPT,SPT_SMPT,44,12,56,3454.54,129,True,177,0,529.1,1,True,False
agv12_SPT_SMPT,SPT_SMPT,45,12,73,3809.04,135,True,204,0,505.2,0,True,False
agv12_SPT_SMPT,SPT_SMPT,46,12,119,6537.92,135,True,350,0,507.7,0,True,False
agv12_SPT_SMPT,SPT_SMPT,47,12,148,8579.28,136,True,461,0,467.0,0,True,False
agv12_SPT_SMPT,SPT_SMPT,48,12,62,3384.62,126,True,173,0,559.7,0,True,False
agv12_SPT_SMPT,SPT_SMPT,49,12,67,3587.66,135,True,180,0,509.5,1,True,False
agv12_SPT_SMPT,SPT_SMPT,50,12,71,3515.4,131,True,184,0,552.7,0,True,False
agv12_SPT_SMPT,SPT_SMPT,51,12,71,3488.16,131,True,173,0,541.3,0,True,False
agv12_SPT_SMPT,SPT_SMPT,52,12,62,3502.34,133,True,186,0,488.3,0,True,False
agv12_SPT_SMPT,SPT_SMPT,53,12,125,6027.8,134,True,334,0,537.3,0,True,False
agv12_SPT_SMPT,SPT_SMPT,54,12,68,3528.46,134,True,194,0,497.6,1,True,False
agv12_SPT_SMPT,SPT_SMPT,55,12,68,3774.38,135,True,195,0,493.8,0,True,False
agv12_SPT_SMPT,SPT_SMPT,56,12,98,5731.86,135,True,303,0,504.4,0,True,False
agv12_SPT_SMPT,SPT_SMPT,57,12,69,3459.6,130,True,170,0,518.8,0,True,False
agv12_SPT_SMPT,SPT_SMPT,58,12,61,3412.34,128,True,188,0,529.7,0,True,False
agv12_SPT_SMPT,SPT_SMPT,59,12,68,3579.88,133,True,184,0,596.3,0,True,False
agv12_SPT_SMPT,SPT_SMPT,60,12,219,12861.19,109,True,645,0,638.0,0,True,False
agv12_SPT_SMPT,SPT_SMPT,61,12,84,4415.7,134,True,226,0,533.5,0,True,False
agv12_SPT_SMPT,SPT_SMPT,62,12,67,3348.0,128,True,180,0,461.3,1,True,False
agv12_SPT_SMPT,SPT_SMPT,63,12,121,6240.54,134,True,355,0,564.8,0,True,False
agv12_SPT_SMPT,SPT_SMPT,64,12,63,3474.0,130,True,174,0,557.0,1,True,False
agv12_SPT_SMPT,SPT_SMPT,65,12,132,6755.2,134,True,376,0,539.3,0,True,False
agv12_SPT_SMPT,SPT_SMPT,66,12,64,3515.46,132,True,187,0,504.0,0,True,False
agv12_SPT_SMPT,SPT_SMPT,67,12,58,3515.4,131,True,186,0,552.7,0,True,False
agv12_SPT_SMPT,SPT_SMPT,68,12,65,3406.04,128,True,168,0,515.5,0,True,False
agv12_SPT_SMPT,SPT_SMPT,69,12,109,5840.18,135,True,314,0,489.7,0,True,False
agv12_SPT_SMPT,SPT_SMPT,70,12,62,3652.94,132,True,177,0,653.6,0,True,False
agv12_SPT_SMPT,SPT_SMPT,71,12,107,5755.74,132,True,312,0,616.1,0,True,False
agv12_SPT_SRWT,SPT_SRWT,42,12,99,5476.58,133,True,299,0,606.0,0,True,False
agv12_SPT_SRWT,SPT_SRWT,43,12,63,3513.28,130,True,182,0,568.3,0,True,False
agv12_SPT_SRWT,SPT_SRWT,44,12,111,6452.2,131,True,326,0,614.0,1,True,False
agv12_SPT_SRWT,SPT_SRWT,45,12,68,3448.9,127,True,164,0,621.1,1,True,False
agv12_SPT_SRWT,SPT_SRWT,46,12,64,3460.24,127,True,171,0,606.6,2,True,False
agv12_SPT_SRWT,SPT_SRWT,47,12,80,4339.42,134,True,209,0,520.4,0,True,False
agv12_SPT_SRWT,SPT_SRWT,48,12,149,7643.1,132,True,391,0,574.3,0,True,False
agv12_SPT_SRWT,SPT_SRWT,49,12,64,3421.24,126,True,170,0,580.4,1,True,False
agv12_SPT_SRWT,SPT_SRWT,50,12,71,3406.5,126,True,151,0,534.9,1,True,False
agv12_SPT_SRWT,SPT_SRWT,51,12,82,4127.12,128,True,200,0,692.8,0,True,False
agv12_SPT_SRWT,SPT_SRWT,52,12,62,3513.36,131,True,172,0,553.8,0,True,False
agv12_SPT_SRWT,SPT_SRWT,53,12,76,3422.38,128,True,157,0,560.7,1,True,False
agv12_SPT_SRWT,SPT_SRWT,54,12,117,5818.72,130,True,285,0,610.4,1,True,False
agv12_SPT_SRWT,SPT_SRWT,55,12,62,3532.24,129,True,189,0,632.5,0,True,False
agv12_SPT_SRWT,SPT_SRWT,56,12,81,4704.78,126,True,233,0,736.9,1,True,False
agv12_SPT_SRWT,SPT_SRWT,57,12,88,4533.22,134,True,215,0,537.3,0,True,False
agv12_SPT_SRWT,SPT_SRWT,58,12,63,3514.52,126,True,173,0,634.7,0,True,False
agv12_SPT_SRWT,SPT_SRWT,59,12,102,5821.96,130,True,291,0,622.8,0,True,False
agv12_SPT_SRWT,SPT_SRWT,60,12,99,6070.64,130,True,325,0,692.9,0,True,False
agv12_SPT_SRWT,SPT_SRWT,61,12,84,4389.32,133,True,235,0,532.8,1,True,False
agv12_SPT_SRWT,SPT_SRWT,62,12,110,5967.2,135,True,320,0,558.3,1,True,False
agv12_SPT_SRWT,SPT_SRWT,63,12,72,3380.32,126,True,180,0,544.4,0,True,False
agv12_SPT_SRWT,SPT_SRWT,64,12,95,5040.88,131,True,258,0,620.3,0,True,False
agv12_SPT_SRWT,SPT_SRWT,65,12,96,4487.36,117,True,182,0,1241.6,0,True,False
agv12_SPT_SRWT,SPT_SRWT,66,12,152,8705.98,114,True,447,0,1276.3,1,True,False
agv12_SPT_SRWT,SPT_SRWT,67,12,63,3809.04,129,True,181,0,835.5,0,True,False
agv12_SPT_SRWT,SPT_SRWT,68,12,77,3911.14,132,True,182,0,593.1,0,True,False
agv12_SPT_SRWT,SPT_SRWT,69,12,69,3836.06,122,True,184,0,936.5,0,True,False
agv12_SPT_SRWT,SPT_SRWT,70,12,71,4031.58,122,True,188,0,844.5,2,True,False
agv12_SPT_SRWT,SPT_SRWT,71,12,78,4176.7,129,True,210,0,704.8,0,True,False
agv14_LPT_MMUR,LPT_MMUR,42,14,91,5008.08,133,True,298,0,573.5,0,True,False
agv14_LPT_MMUR,LPT_MMUR,43,14,134,7628.58,132,True,478,0,622.4,0,True,False
agv14_LPT_MMUR,LPT_MMUR,44,14,129,7389.92,123,True,402,0,771.7,0,True,False
agv14_LPT_MMUR,LPT_MMUR,45,14,73,3717.92,133,True,216,0,611.1,1,True,False
agv14_LPT_MMUR,LPT_MMUR,46,14,73,4065.84,117,True,213,0,1118.6,0,True,False
agv14_LPT_MMUR,LPT_MMUR,47,14,71,3679.48,132,True,214,0,570.1,0,True,False
agv14_LPT_MMUR,LPT_MMUR,48,14,64,3546.18,128,True,188,0,694.2,0,True,False
agv14_LPT_MMUR,LPT_MMUR,49,14,96,5713.44,117,True,319,0,1251.7,1,True,False
agv14_LPT_MMUR,LPT_MMUR,50,14,149,8250.04,109,True,494,0,1458.5,1,True,False
agv14_LPT_MMUR,LPT_MMUR,51,14,77,3919.92,133,True,237,0,600.7,0,True,False
agv14_LPT_MMUR,LPT_MMUR,52,14,70,4105.24,123,True,179,0,879.1,0,True,False
agv14_LPT_MMUR,LPT_MMUR,53,14,132,6382.0,132,True,392,0,629.9,1,True,False
agv14_LPT_MMUR,LPT_MMUR,54,14,87,4184.22,137,True,255,0,458.2,1,True,False
agv14_LPT_MMUR,LPT_MMUR,55,14,99,5643.92,131,True,365,0,660.6,0,True,False
agv14_LPT_MMUR,LPT_MMUR,56,14,85,4835.2,117,True,223,0,878.1,0,True,False
agv14_LPT_MMUR,LPT_MMUR,57,14,75,3646.6,132,True,205,0,694.4,0,True,False
agv14_LPT_MMUR,LPT_MMUR,58,14,65,3665.0,128,True,202,0,803.6,0,True,False
agv14_LPT_MMUR,LPT_MMUR,59,14,84,4745.44,119,True,224,0,1134.6,0,True,False
agv14_LPT_MMUR,LPT_MMUR,60,14,156,9281.98,124,True,543,0,713.4,0,True,False
agv14_LPT_MMUR,LPT_MMUR,61,14,99,5466.14,128,True,306,0,708.0,1,True,False
agv14_LPT_MMUR,LPT_MMUR,62,14,74,3660.68,129,True,182,0,765.1,0,True,False
agv14_LPT_MMUR,LPT_MMUR,63,14,247,13734.05,130,True,923,0,601.1,1,True,False
agv14_LPT_MMUR,LPT_MMUR,64,14,208,11054.92,113,True,615,0,976.5,0,True,False
agv14_LPT_MMUR,LPT_MMUR,65,14,144,7330.02,129,True,434,0,558.9,0,True,False
agv14_LPT_MMUR,LPT_MMUR,66,14,77,4536.42,119,True,207,0,1000.7,0,True,False
agv14_LPT_MMUR,LPT_MMUR,67,14,58,3559.48,127,True,186,0,738.4,0,True,False
agv14_LPT_MMUR,LPT_MMUR,68,14,123,6698.2,129,True,406,0,784.5,1,True,False
agv14_LPT_MMUR,LPT_MMUR,69,14,233,12672.93,103,True,673,0,679.4,0,True,False
agv14_LPT_MMUR,LPT_MMUR,70,14,63,3676.5,127,True,193,0,770.5,1,True,False
agv14_LPT_MMUR,LPT_MMUR,71,14,127,6795.82,132,True,434,0,658.1,0,True,False
agv14_LRT_MMUR,LRT_MMUR,42,14,91,5008.08,133,True,298,0,573.5,0,True,False
agv14_LRT_MMUR,LRT_MMUR,43,14,134,7628.58,132,True,478,0,622.4,0,True,False
agv14_LRT_MMUR,LRT_MMUR,44,14,129,7389.92,123,True,402,0,771.7,0,True,False
agv14_LRT_MMUR,LRT_MMUR,45,14,73,3717.92,133,True,216,0,611.1,1,True,False
agv14_LRT_MMUR,LRT_MMUR,46,14,73,4065.84,117,True,213,0,1118.6,0,True,False
agv14_LRT_MMUR,LRT_MMUR,47,14,71,3679.48,132,True,214,0,570.1,0,True,False
agv14_LRT_MMUR,LRT_MMUR,48,14,64,3546.18,128,True,188,0,694.2,0,True,False
agv14_LRT_MMUR,LRT_MMUR,49,14,96,5713.44,117,True,319,0,1251.7,1,True,False
agv14_LRT_MMUR,LRT_MMUR,50,14,149,8250.04,109,True,494,0,1458.5,1,True,False
agv14_LRT_MMUR,LRT_MMUR,51,14,77,3919.92,133,True,237,0,600.7,0,True,False
agv14_LRT_MMUR,LRT_MMUR,52,14,70,4105.24,123,True,179,0,879.1,0,True,False
agv14_LRT_MMUR,LRT_MMUR,53,14,132,6382.0,132,True,392,0,629.9,1,True,False
agv14_LRT_MMUR,LRT_MMUR,54,14,87,4184.22,137,True,255,0,458.2,1,True,False
agv14_LRT_MMUR,LRT_MMUR,55,14,99,5643.92,131,True,365,0,660.6,0,True,False
agv14_LRT_MMUR,LRT_MMUR,56,14,85,4835.2,117,True,223,0,878.1,0,True,False
agv14_LRT_MMUR,LRT_MMUR,57,14,75,3646.6,132,True,205,0,694.4,0,True,False
agv14_LRT_MMUR,LRT_MMUR,58,14,65,3665.0,128,True,202,0,803.6,0,True,False
agv14_LRT_MMUR,LRT_MMUR,59,14,84,4745.44,119,True,224,0,1134.6,0,True,False
agv14_LRT_MMUR,LRT_MMUR,60,14,156,9281.98,124,True,543,0,713.4,0,True,False
agv14_LRT_MMUR,LRT_MMUR,61,14,99,5466.14,128,True,306,0,708.0,1,True,False
agv14_LRT_MMUR,LRT_MMUR,62,14,74,3660.68,129,True,182,0,765.1,0,True,False
agv14_LRT_MMUR,LRT_MMUR,63,14,247,13734.05,130,True,923,0,601.1,1,True,False
agv14_LRT_MMUR,LRT_MMUR,64,14,212,11260.08,113,True,617,0,976.5,0,True,False
agv14_LRT_MMUR,LRT_MMUR,65,14,119,6010.7,128,True,341,0,753.9,0,True,False
agv14_LRT_MMUR,LRT_MMUR,66,14,74,4208.46,123,True,203,0,912.5,0,True,False
agv14_LRT_MMUR,LRT_MMUR,67,14,63,3818.44,129,True,225,0,739.2,0,True,False
agv14_LRT_MMUR,LRT_MMUR,68,14,127,6888.72,127,True,379,0,523.1,1,True,False
agv14_LRT_MMUR,LRT_MMUR,69,14,147,8311.42,121,True,485,0,928.4,0,True,False
agv14_LRT_MMUR,LRT_MMUR,70,14,63,3684.98,128,True,192,0,463.3,1,True,False
agv14_LRT_MMUR,LRT_MMUR,71,14,65,3516.98,130,True,187,0,668.7,0,True,False
agv14_SPT_SMPT,SPT_SMPT,42,14,63,3419.54,129,True,188,0,518.9,0,True,False
agv14_SPT_SMPT,SPT_SMPT,43,14,63,3659.54,132,True,214,0,679.5,1,True,False
agv14_SPT_SMPT,SPT_SMPT,44,14,56,3461.0,129,True,180,0,542.7,1,True,False
agv14_SPT_SMPT,SPT_SMPT,45,14,126,6531.86,134,True,420,0,573.9,1,True,False
agv14_SPT_SMPT,SPT_SMPT,46,14,125,6843.9,135,True,438,0,529.9,0,True,False
agv14_SPT_SMPT,SPT_SMPT,47,14,122,6867.44,136,True,414,0,493.3,0,True,False
agv14_SPT_SMPT,SPT_SMPT,48,14,107,5898.22,135,True,377,0,548.1,0,True,False
agv14_SPT_SMPT,SPT_SMPT,49,14,64,3503.36,132,True,193,0,526.0,1,True,False
agv14_SPT_SMPT,SPT_SMPT,50,14,71,3521.86,133,True,215,0,548.1,0,True,False
agv14_SPT_SMPT,SPT_SMPT,51,14,72,3527.4,132,True,188,0,600.7,1,True,False
agv14_SPT_SMPT,SPT_SMPT,52,14,138,7475.7,136,True,493,0,470.1,0,True,False
agv14_SPT_SMPT,SPT_SMPT,53,14,80,3633.56,134,True,188,0,599.4,1,True,False
agv14_SPT_SMPT,SPT_SMPT,54,14,68,3528.04,133,True,205,0,517.2,1,True,False
agv14_SPT_SMPT,SPT_SMPT,55,14,87,5101.86,135,True,341,0,524.5,0,True,False
agv14_SPT_SMPT,SPT_SMPT,56,14,130,7620.58,135,True,519,0,482.1,0,True,False
agv14_SPT_SMPT,SPT_SMPT,57,14,87,4377.36,134,True,256,0,566.6,0,True,False
agv14_SPT_SMPT,SPT_SMPT,58,14,61,3411.5,129,True,221,0,455.0,0,True,False
agv14_SPT_SMPT,SPT_SMPT,59,14,68,3577.5,133,True,210,0,597.8,0,True,False
agv14_SPT_SMPT,SPT_SMPT,60,14,63,3524.28,132,True,189,0,649.9,1,True,False
agv14_SPT_SMPT,SPT_SMPT,61,14,89,4956.4,134,True,300,0,562.8,0,True,False
agv14_SPT_SMPT,SPT_SMPT,62,14,67,3362.38,127,True,209,0,495.6,1,True,False
agv14_SPT_SMPT,SPT_SMPT,63,14,73,3443.52,128,True,199,0,607.6,0,True,False
agv14_SPT_SMPT,SPT_SMPT,64,14,64,3532.9,132,True,209,0,548.1,1,True,False
agv14_SPT_SMPT,SPT_SMPT,65,14,162,8386.3,134,True,491,0,538.8,0,True,False
agv14_SPT_SMPT,SPT_SMPT,66,14,64,3521.92,133,True,204,0,530.2,0,True,False
agv14_SPT_SMPT,SPT_SMPT,67,14,58,3521.86,133,True,208,0,548.1,0,True,False
agv14_SPT_SMPT,SPT_SMPT,68,14,65,3412.5,129,True,186,0,472.2,1,True,False
agv14_SPT_SMPT,SPT_SMPT,69,14,65,3476.84,130,True,187,0,548.1,0,True,False
agv14_SPT_SMPT,SPT_SMPT,70,14,63,3714.74,132,True,206,0,673.6,0,True,False
agv14_SPT_SMPT,SPT_SMPT,71,14,64,3486.76,127,True,190,0,675.6,0,True,False
agv14_SPT_SRWT,SPT_SRWT,42,14,110,6056.84,132,True,362,0,555.7,0,True,False
agv14_SPT_SRWT,SPT_SRWT,43,14,63,3615.26,129,True,205,0,791.1,0,True,False
agv14_SPT_SRWT,SPT_SRWT,44,14,57,3549.4,131,True,190,0,652.1,1,True,False
agv14_SPT_SRWT,SPT_SRWT,45,14,68,3531.44,130,True,213,0,653.0,0,True,False
agv14_SPT_SRWT,SPT_SRWT,46,14,139,7539.42,131,True,474,0,691.3,1,True,False
agv14_SPT_SRWT,SPT_SRWT,47,14,71,3627.08,133,True,213,0,628.2,0,True,False
agv14_SPT_SRWT,SPT_SRWT,48,14,133,7074.4,125,True,367,0,676.0,0,True,False
agv14_SPT_SRWT,SPT_SRWT,49,14,67,3666.04,133,True,201,0,590.8,1,True,False
agv14_SPT_SRWT,SPT_SRWT,50,14,71,3529.18,130,True,191,0,611.5,1,True,False
agv14_SPT_SRWT,SPT_SRWT,51,14,73,3564.68,129,True,188,0,672.3,0,True,False
agv14_SPT_SRWT,SPT_SRWT,52,14,61,3443.94,129,True,202,0,541.5,0,True,False
agv14_SPT_SRWT,SPT_SRWT,53,14,113,5296.8,135,True,348,0,446.8,0,True,False
agv14_SPT_SRWT,SPT_SRWT,54,14,120,6031.94,128,True,344,0,748.8,2,True,False
agv14_SPT_SRWT,SPT_SRWT,55,14,107,6446.66,131,True,389,0,627.0,0,True,False
agv14_SPT_SRWT,SPT_SRWT,56,14,73,4213.58,126,True,217,0,802.9,0,True,False
agv14_SPT_SRWT,SPT_SRWT,57,14,87,4427.04,131,True,237,0,670.0,1,True,False
agv14_SPT_SRWT,SPT_SRWT,58,14,66,3698.36,129,True,212,0,734.1,0,True,False
agv14_SPT_SRWT,SPT_SRWT,59,14,92,5108.28,118,True,257,0,1037.4,0,True,False
agv14_SPT_SRWT,SPT_SRWT,60,14,157,9377.4,130,True,553,0,683.6,1,True,False
agv14_SPT_SRWT,SPT_SRWT,61,14,106,5931.9,128,True,322,0,733.9,0,True,False
agv14_SPT_SRWT,SPT_SRWT,62,14,72,3537.42,132,True,200,0,624.7,1,True,False
agv14_SPT_SRWT,SPT_SRWT,63,14,76,3547.06,127,True,202,0,677.8,0,True,False
agv14_SPT_SRWT,SPT_SRWT,64,14,66,3568.92,130,True,215,0,678.3,0,True,False
agv14_SPT_SRWT,SPT_SRWT,65,14,175,9046.44,128,True,552,0,637.4,0,True,False
agv14_SPT_SRWT,SPT_SRWT,66,14,135,7897.88,127,True,506,0,793.0,0,True,False
agv14_SPT_SRWT,SPT_SRWT,67,14,97,5990.02,116,True,309,0,732.1,0,True,False
agv14_SPT_SRWT,SPT_SRWT,68,14,138,7508.76,134,True,445,0,586.1,1,True,False
agv14_SPT_SRWT,SPT_SRWT,69,14,92,4900.32,128,True,277,0,744.6,0,True,False
agv14_SPT_SRWT,SPT_SRWT,70,14,63,3719.72,128,True,205,0,461.9,1,True,False
agv14_SPT_SRWT,SPT_SRWT,71,14,73,3961.38,121,True,208,0,1091.0,0,True,False
agv3_LPT_MMUR,LPT_MMUR,42,3,119,6576.12,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,43,3,118,6755.88,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,44,3,121,6964.66,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,45,3,126,6515.44,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,46,3,112,6229.62,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,47,3,120,6533.38,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,48,3,117,6454.88,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,49,3,98,5998.66,0,False,0,0,-1.0,1,False,False
agv3_LPT_MMUR,LPT_MMUR,50,3,130,6654.9,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,51,3,124,6473.46,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,52,3,114,6250.8,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,53,3,131,6342.58,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,54,3,127,6452.96,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,55,3,106,6403.78,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,56,3,117,6776.1,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,57,3,126,6526.54,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,58,3,107,6267.98,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,59,3,110,6156.16,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,60,3,103,6301.52,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,61,3,111,6335.12,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,62,3,110,5981.22,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,63,3,123,6344.48,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,64,3,124,6434.46,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,65,3,132,6723.44,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,66,3,117,6877.62,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,67,3,102,6304.08,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,68,3,116,6197.2,0,False,0,0,-1.0,1,False,False
agv3_LPT_MMUR,LPT_MMUR,69,3,122,6684.68,0,False,0,0,-1.0,0,False,False
agv3_LPT_MMUR,LPT_MMUR,70,3,115,6605.52,0,False,0,0,-1.0,1,False,False
agv3_LPT_MMUR,LPT_MMUR,71,3,121,6543.96,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,42,3,119,6576.12,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,43,3,118,6755.88,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,44,3,121,6964.66,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,45,3,126,6515.44,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,46,3,112,6226.54,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,47,3,120,6533.38,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,48,3,118,6553.42,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,49,3,98,5973.0,0,False,0,0,-1.0,1,False,False
agv3_LRT_MMUR,LRT_MMUR,50,3,130,6654.9,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,51,3,124,6473.46,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,52,3,117,6523.5,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,53,3,132,6427.96,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,54,3,127,6452.96,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,55,3,106,6402.88,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,56,3,117,6776.1,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,57,3,126,6526.54,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,58,3,107,6267.98,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,59,3,110,6156.16,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,60,3,103,6301.52,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,61,3,111,6274.8,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,62,3,118,6576.7,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,63,3,130,6635.32,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,64,3,128,6546.12,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,65,3,126,6461.14,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,66,3,115,6660.68,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,67,3,103,6432.1,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,68,3,122,6687.38,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,69,3,116,6267.6,0,False,0,0,-1.0,0,False,False
agv3_LRT_MMUR,LRT_MMUR,70,3,113,6528.88,0,False,0,0,-1.0,1,False,False
agv3_LRT_MMUR,LRT_MMUR,71,3,119,6395.98,0,False,0,0,-1.0,0,False,False
agv3_SPT_SMPT,SPT_SMPT,42,3,111,6168.92,0,False,0,0,-1.0,0,False,False
